Frame;1_X;1_Y;1_Z
1;617.471069;704.667114;131.211121
2;618.424561;704.794739;131.299728
3;619.233765;704.788879;131.987686
4;619.982422;704.468262;133.018494
5;621.145203;704.307312;133.501404
6;622.274048;704.514282;133.712708
7;623.373901;704.528259;134.496353
8;625.006104;704.082458;135.752914
9;626.441528;704.043213;135.912491
10;628.246216;704.098267;136.584229
11;629.733459;704.037048;137.917191
12;631.478821;703.808594;139.648636
13;633.454834;703.733765;140.653748
14;635.503601;703.275452;142.500259
15;637.403381;703.335938;143.498352
16;640.112488;703.358704;144.879944
17;642.405029;703.039368;146.896622
18;645.088562;702.833679;148.014099
19;647.716675;702.738037;149.492432
20;650.701782;702.458313;150.529495
21;653.644653;702.285461;152.625351
22;656.763428;701.991882;154.863007
23;659.865112;701.709961;156.272507
24;663.959473;701.328735;157.505508
25;667.46875;700.793945;159.112167
26;670.957397;700.9729;160.634003
27;674.780212;700.857117;162.290726
28;678.691956;700.286072;164.333038
29;683.27417;699.727417;165.627014
30;687.445557;699.747314;166.336365
31;691.346069;699.573914;167.367004
32;695.525269;699.439087;169.137817
33;699.870789;699.42749;170.430939
34;704.087646;699.223328;172.012222
35;708.374695;699.014404;173.493958
36;712.981445;699.016235;173.998123
37;717.746948;699.299133;174.58728
38;722.259583;699.308899;175.117874
39;726.463928;699.12262;176.516098
40;730.640442;699.13678;177.159195
41;735.211731;698.92749;178.104797
42;739.363342;699.080139;178.958725
43;743.333923;699.242981;179.245926
44;747.64502;699.309937;179.418152
45;752.131165;699.447266;179.928665
46;756.444946;699.615417;180.47052
47;760.609497;699.763672;180.586441
48;764.54364;699.799927;180.842194
49;768.073792;700.126526;180.865234
50;771.806091;700.384399;180.803375
51;776.116211;700.189026;180.71402
52;779.685791;700.492432;180.220505
53;783.201904;700.972229;179.507355
54;786.890381;701.203735;179.194427
55;790.189819;701.175171;179.066086
56;793.591309;701.353699;178.688156
57;796.568115;701.783569;177.491302
58;799.964661;702.046326;176.878815
59;802.896301;702.169189;175.076523
60;806.133606;702.107483;174.386292
61;808.776733;702.409729;173.4664
62;811.557556;702.461792;172.175171
63;814.403809;702.446899;171.348282
64;817.004944;702.702576;169.727341
65;819.804932;702.872437;168.315063
66;822.227966;703.173767;166.587952
67;824.599243;703.358887;164.867081
68;826.960571;703.383179;162.78746
69;829.028259;703.562622;161.715881
70;831.054565;703.856873;159.634048
71;833.227051;704.199097;156.982941
72;835.258606;704.468323;155.042862
73;836.981628;704.696045;153.114624
74;838.522461;704.930786;150.757095
75;840.3349;705.013977;148.347946
76;841.910645;705.320068;145.934189
77;843.193481;705.57251;142.95076
78;844.783203;705.950867;140.671906
79;846.789185;706.193665;137.924438
80;848.458679;706.615356;136.221283
81;850.202698;707.227112;134.968231
82;851.782471;707.733276;134.036362
83;852.91803;707.899963;133.444778
84;853.581543;708.007141;133.243729
85;854.007202;708.079834;133.30098
86;854.359436;708.213623;133.406784
87;854.574158;708.328735;133.424393
88;854.615601;708.590332;133.803299
89;854.349182;708.60791;134.031036
90;854.277893;708.624573;134.166031
91;854.188477;708.689148;134.457962
92;854.070557;708.769165;134.726318
