Frame;1_X;1_Y;1_Z
1;216.939636;663.086548;101.060745
2;216.697861;662.781677;101.430748
3;216.536575;662.384705;101.830833
4;216.404282;661.918396;102.23259
5;216.222076;661.355774;102.698036
6;215.798996;660.949036;103.618103
7;215.577362;660.45636;104.535927
8;215.458282;659.926758;105.32579
9;215.427307;659.227722;106.104858
10;215.620117;658.369507;107.18222
11;215.630402;657.470337;108.080498
12;215.522293;656.59021;109.220863
13;215.161591;655.270569;110.231415
14;215.252777;653.948242;111.097549
15;215.43959;652.883118;111.816078
16;215.615097;650.979492;112.81443
17;215.59436;649.821716;114.037117
18;215.349457;647.974182;115.230423
19;215.399399;646.309692;116.562775
20;215.672882;644.249573;117.80349
21;215.9048;642.418152;118.894684
22;216.137009;640.497375;119.744164
23;216.419708;638.092468;120.803261
24;216.872437;635.952576;122.171974
25;216.640991;633.70343;123.324905
26;216.794556;630.966675;124.339073
27;217.420151;628.465759;125.231964
28;217.793152;625.920288;125.943718
29;218.03186;623.291626;126.442009
30;218.645294;620.647034;127.334297
31;219.061447;617.601929;128.164246
32;219.219254;614.834656;128.844574
33;219.695221;611.6297;129.774582
34;220.195892;608.530457;130.292038
35;220.602402;605.631348;130.790192
36;220.767822;602.441711;131.404373
37;221.212585;599.11676;132.106903
38;221.664261;595.998718;132.777252
39;221.923508;592.714172;132.937546
40;222.287216;589.233215;133.186859
41;223.027802;585.909058;133.322281
42;223.589172;582.644836;133.675858
43;223.627655;579.22998;133.655609
44;224.26442;575.624573;133.669769
45;224.857712;572.377625;133.923111
46;225.305679;568.914612;134.093094
47;225.597626;565.362488;133.980759
48;225.918655;562.15094;133.983765
49;226.475693;558.845215;134.30687
50;226.833832;555.362;134.094757
51;227.276428;551.813416;134.156311
52;227.524673;548.627869;134.217651
53;228.05426;545.110657;133.716614
54;228.58786;541.94751;133.598312
55;229.329803;538.486816;133.312103
56;229.944214;535.081116;132.686218
57;230.196014;531.770874;132.795166
58;230.394684;528.462891;132.589233
59;230.641174;525.426331;132.357803
60;231.188141;522.241333;132.510376
61;231.651962;519.079041;132.330414
62;232.081818;515.984009;132.204727
63;232.371384;513.005127;131.944
64;232.560577;509.964508;131.724258
65;232.957932;507.134125;131.264832
66;233.56105;504.378784;131.152924
67;233.96347;501.812988;131.077774
68;234.401077;499.093231;130.942032
69;234.894012;496.181671;130.714264
70;235.132584;493.463348;130.500473
71;235.15477;491.113464;130.076523
72;235.683319;488.783051;130.366425
73;236.135239;486.0466;130.185333
74;236.541611;483.689789;129.761429
75;237.254105;481.938965;129.464249
76;237.827728;479.449493;129.145844
77;237.86705;477.174133;128.891251
78;238.107361;475.00708;128.11673
79;238.441086;472.806854;127.944214
80;238.458786;470.916016;127.791008
81;238.83194;469.079224;127.444183
82;239.156006;466.543579;127.252205
83;239.554184;465.115875;126.915024
84;239.685715;463.083252;126.747925
85;240.156311;461.48465;126.38623
86;240.307709;459.548401;126.02552
87;240.857895;457.819;125.509796
88;241.123978;455.979584;125.074547
89;241.013168;454.952759;125.204521
90;241.088425;453.02301;124.989372
91;241.254211;451.770691;124.636925
92;241.391495;450.5289;124.479698
93;241.603683;449.161346;123.969238
94;241.537064;447.741058;123.632408
95;241.803894;446.435547;123.346825
96;241.96907;445.410706;123.19062
97;242.040512;444.242706;122.830818
98;242.002945;442.941345;122.683144
99;242.138306;442.043976;122.241196
100;242.116714;440.976501;121.730301
101;242.239212;439.697845;121.354324
102;242.304947;438.728882;121.137611
103;242.484009;437.834869;121.052055
104;242.471191;436.917725;120.870064
105;242.534241;436.074799;120.775574
106;242.61557;435.34549;120.457733
107;242.515015;434.270355;119.831169
108;242.478928;433.405182;119.584938
109;242.423386;432.592987;119.442932
110;242.500015;432.121979;119.115761
111;242.680084;431.605133;118.66124
112;242.726334;430.772766;118.097664
113;242.813583;429.933319;117.583885
114;242.96608;429.136536;117.076973
115;242.87619;428.559052;116.313271
116;242.920853;428.073547;115.42688
117;242.810211;427.596161;114.450264
118;242.514557;427.108917;113.895279
119;242.249176;426.740936;113.564186
120;242.262192;426.34729;112.961174
121;242.508514;425.966736;111.955833
122;242.841141;425.398865;110.536995
123;242.825836;424.996399;109.688438
124;242.388611;424.784851;109.153099
125;241.907104;424.568726;108.609421
126;241.445236;424.067108;107.852776
127;241.177231;423.504181;107.24308
128;240.94725;423.026062;106.916962
129;240.696472;422.71933;106.485855
130;240.133408;422.396271;106.002617
131;239.768021;422.156738;105.755348
132;239.620026;422.069855;105.63179
133;239.60347;421.983765;105.628609
134;239.68541;421.876678;105.660622
135;239.832932;421.772064;105.76767
136;240.043839;421.748901;105.9216
137;240.187271;421.650513;105.960953
138;240.424179;421.598389;106.109024
139;240.61882;421.486603;106.295174
140;240.682556;421.49588;106.382011
141;240.746429;421.411255;106.427628
142;240.65065;421.443665;106.54274
143;240.57309;421.385803;106.759491
144;240.539307;421.2789;106.820518
145;240.497116;421.178436;106.864799
146;240.474976;421.117218;106.873482
147;240.341782;420.974823;106.902069
148;240.4673;420.785187;106.7556
149;240.284119;420.733673;106.937592
150;240.125;420.679504;106.967171
151;240.12114;420.64978;106.971359
152;240.126144;420.560242;106.921211
153;239.994415;420.548218;106.92514
154;239.970062;420.556641;106.936287
155;239.995102;420.476013;106.921829
156;240.011871;420.463379;106.946945
157;240.128708;420.477264;106.770538
158;239.957458;420.562103;106.794662
159;239.842453;420.572083;106.810966
160;239.878891;420.583008;106.754471
161;239.862793;420.573517;106.747704
162;239.800797;420.581177;106.723785
163;239.845032;420.606476;106.624893
164;239.775345;420.639008;106.441734
165;239.728897;420.664063;106.409157
166;239.679291;420.664886;106.342384
167;239.658386;420.709137;106.128265
168;239.62088;420.731781;105.987556
169;239.542618;420.74472;105.92218
170;239.489532;420.826569;105.86824
171;239.411835;420.865601;105.828461
172;239.336807;420.892029;105.740517
173;239.290207;420.978241;105.641205
174;239.287277;421.003082;105.592621
175;239.213943;421.013153;105.532272
176;239.160522;421.093048;105.424881
177;239.130325;421.038849;105.119354
178;239.05835;421.131134;105.026985
179;238.98761;421.155243;104.970474
180;238.891708;421.171417;104.958153
181;238.827652;421.202789;104.919952
182;238.827301;421.191193;104.875252
183;238.763412;421.19281;104.816338
184;238.756088;421.194489;104.811478
185;238.735153;421.203156;104.826836
186;238.679382;421.207642;104.760094
187;238.638733;421.209534;104.746834
188;238.646408;421.279755;104.734108
189;238.592056;421.225494;104.684799
190;238.58638;421.212708;104.673294
191;238.588593;421.216431;104.68103
192;238.55278;421.208405;104.672523
193;238.531097;421.21994;104.610893
194;238.474274;421.220459;104.629799
195;238.4655;421.219452;104.642494
196;238.485107;421.216461;104.607765
197;238.490524;421.216492;104.597801
198;238.480377;421.213867;104.610268
199;238.480728;421.203857;104.582214
