Frame;1_X;1_Y;1_Z
1;353.830566;726.69989;82.975883
2;354.002838;724.102478;84.064079
3;354.267517;721.203857;86.022987
4;354.14798;718.275879;86.826637
5;353.682831;714.897217;88.185936
6;353.730255;711.502563;89.05854
7;353.967926;708.104675;90.147118
8;353.563995;704.787781;91.428024
9;352.7948;701.185059;92.8825
10;353.081268;697.436462;93.468575
11;353.213593;693.725342;94.537254
12;353.311707;690.000793;95.293777
13;352.725464;686.217957;95.725105
14;352.2388;682.44165;96.167397
15;351.978821;678.467468;97.605431
16;352.089172;674.389038;98.464493
17;351.804535;670.103027;99.164047
18;351.704681;665.877869;99.333542
19;351.741974;662.061096;100.249252
20;351.105896;658.057556;100.353409
21;350.803558;653.747498;101.080116
22;350.952332;649.797119;101.717354
23;350.832062;645.539124;102.70668
24;350.290344;641.408203;102.806923
25;350.457489;637.338257;103.300316
26;350.434113;633.286316;103.678314
27;349.79306;629.307373;103.217346
28;349.697968;625.300537;103.235367
29;349.636536;621.542419;103.257202
30;349.057922;617.811951;103.289063
31;348.900085;613.672241;103.714951
32;349.359497;609.852966;103.304192
33;349.349884;606.015625;103.14521
34;348.85257;602.233337;103.246361
35;349.16391;598.691223;103.219719
36;349.125702;595.101013;103.469208
37;348.825592;591.50415;103.723175
38;348.878754;587.990662;103.292068
39;348.982025;584.739563;103.254616
40;348.897644;581.323547;103.163422
41;348.887817;577.801208;102.83049
42;348.631531;574.667664;102.483543
43;348.849609;571.602722;102.093254
44;348.934937;568.362854;101.23925
45;348.946686;565.138;101.094543
46;349.146851;562.209473;100.989006
47;349.000427;559.09198;99.990334
48;348.635651;556.314636;99.560043
49;348.795044;553.873779;99.394989
50;349.182373;551.00531;98.553696
51;349.154968;548.424927;98.161842
52;348.741058;545.843201;97.703888
53;348.880493;543.378052;97.535706
54;348.977966;540.950439;97.148758
55;349.01532;538.618286;96.876488
56;348.891357;536.390869;96.16468
57;349.107971;534.268616;95.259041
58;349.030884;531.91394;94.664742
59;349.227539;530.104431;94.709175
60;349.08194;528.129211;94.526283
61;348.787384;526.358521;93.96804
62;349.119354;524.532043;92.828362
63;349.322662;522.814148;92.333939
64;349.592194;521.223267;91.60511
65;349.979095;519.313904;90.10154
66;349.93811;517.799438;89.710556
67;349.679413;516.684143;89.332512
68;349.878571;515.282715;88.516937
69;350.337402;513.932251;87.502106
70;350.544708;512.81958;86.875092
71;350.59729;511.625702;86.332336
72;350.750275;510.609161;85.238396
73;350.764313;509.682281;84.721039
