Frame;1_X;1_Y;1_Z
1;876.546631;648.804443;129.707886
2;876.532776;648.780762;129.758484
3;876.567139;648.784058;129.716187
4;876.539612;648.717346;129.726563
5;876.523987;648.698975;129.743942
6;876.531677;648.67688;129.751968
7;876.528748;648.622803;129.844238
8;876.519287;648.602173;129.84639
9;876.533264;648.603394;129.82457
10;876.557068;648.5979;129.817245
11;876.596436;648.515747;129.779297
12;876.630554;648.603271;129.700699
13;876.635193;648.634583;129.72226
14;876.651672;648.558105;129.697388
15;876.66864;648.626038;129.671005
16;876.664124;648.592957;129.774017
17;876.649048;648.571594;129.811401
18;876.651367;648.479431;129.795807
19;876.658203;648.4328;129.85083
20;876.651489;648.459595;129.806595
21;876.694641;648.447327;129.83345
22;876.701294;648.439697;129.844086
23;876.702393;648.472534;129.779709
24;876.715393;648.472717;129.726364
25;876.725525;648.432617;129.753021
26;876.774841;648.436523;129.786774
27;876.781494;648.438049;129.718948
28;876.772278;648.359924;129.660233
29;876.835266;648.295288;129.761017
30;876.843079;648.319214;129.722641
31;876.801575;648.383362;129.58876
32;876.801697;648.400513;129.557922
33;876.856506;648.303406;129.711075
34;876.844421;648.234558;129.651871
35;876.861633;648.248352;129.579254
36;876.878357;648.224487;129.595261
37;876.928345;648.150696;129.544937
38;876.962219;648.060608;129.390182
39;877.042053;648.007813;129.380905
40;877.051758;647.916138;129.40271
41;877.082397;647.798889;129.415314
42;877.078247;647.699707;129.43486
43;877.118713;647.727539;129.234344
44;877.161438;647.578552;129.276306
45;877.168701;647.499573;129.24353
46;877.141846;647.486267;129.245651
47;877.149414;647.454468;129.193069
48;877.183777;647.436829;129.135742
49;877.202515;647.346558;129.140274
50;877.181091;647.363281;129.026169
51;877.141846;647.286377;129.221512
52;877.074036;647.281738;129.294434
53;877.063721;647.345825;129.292496
54;876.971008;647.391052;129.430801
55;876.851624;647.385132;129.841888
56;876.797302;647.353088;130.134445
57;876.765991;647.273132;130.512451
58;876.752502;647.110107;130.999649
59;876.625732;646.999939;131.363068
60;876.486816;646.933228;131.662918
61;876.383362;646.785156;131.937927
62;876.112549;646.705688;132.40416
63;875.909729;646.757874;132.986969
64;875.897949;646.907715;133.28154
65;875.963989;646.883728;133.793701
66;875.881348;646.757813;134.42894
67;875.705688;646.725952;135.233643
68;875.597168;646.656616;135.92186
69;875.372559;646.73291;136.644897
70;875.019897;646.683105;137.5
71;874.803162;646.603638;138.024368
72;874.72699;646.773865;138.187271
73;874.370667;646.676575;139.900345
74;873.777954;646.698792;140.809204
75;873.237305;646.791199;141.408981
76;872.679504;647.066772;141.765778
77;871.867371;647.149536;142.980179
78;870.950562;647.05896;144.031677
79;869.768311;647.311951;144.769318
80;868.521973;647.266418;146.596298
81;867.279358;647.40564;147.825211
82;866.190857;647.56073;148.857208
83;864.345032;647.669495;149.894638
84;862.575562;647.899658;150.635376
85;860.901428;648.1427;151.722198
86;858.7005;648.353455;152.780212
87;856.941101;648.5979;153.525055
88;854.602722;648.699829;154.975632
89;852.276001;648.734741;156.140564
90;849.67157;649.090637;156.668976
91;847.715942;649.026245;157.627945
92;844.727112;649.622986;157.922226
93;842.020386;649.670227;159.373215
94;839.091797;650.221375;160.094772
95;836.047852;650.186523;160.852005
96;832.64917;650.433411;162.293228
97;829.691223;650.725952;162.391647
98;826.681396;650.807068;163.344223
99;823.275757;651.138977;163.463211
100;819.986694;651.516235;164.093506
101;816.238403;651.843445;164.90181
102;812.734802;652.053833;165.603729
103;809.266968;652.351807;165.851868
104;805.437317;652.479736;166.469818
105;801.784363;652.777832;167.049683
106;797.91626;653.317688;167.455704
107;794.270203;653.360901;167.519424
108;790.601563;653.541748;168.446243
109;786.368042;653.940857;168.79628
110;782.37085;654.462952;169.186951
111;778.516724;654.738892;169.452332
112;774.582703;654.77887;169.809601
113;770.995239;654.91272;169.301514
114;767.491455;655.232422;168.988647
115;763.181702;655.404663;168.933701
116;759.153809;655.5224;169.395645
117;755.301208;655.669006;169.673874
118;751.516846;655.634888;169.527512
119;747.892151;655.597107;169.201218
120;744.101135;656.035095;168.875809
121;740.066589;656.376404;169.024979
122;736.519775;656.447327;169.159393
123;733.146667;656.496094;169.36702
124;729.324829;656.68689;168.732513
125;725.791931;657.064209;167.990265
126;722.082031;657.045898;168.540237
127;718.978943;657.051331;168.57225
128;715.489075;657.338257;168.023392
129;711.942139;657.490417;167.504578
130;708.654663;657.345642;167.768417
131;705.458008;657.372009;167.36232
132;702.077393;657.471252;167.394928
133;698.725037;657.501282;167.087051
134;696.088257;657.702637;166.208206
135;692.94873;657.516602;166.17775
136;690.103516;657.580627;165.7341
137;687.05481;657.463013;165.948318
138;684.178772;657.548279;165.546616
139;681.311523;657.39502;164.592773
140;678.740723;657.412354;164.142136
141;676.227966;657.23291;164.031921
142;673.335815;657.425964;163.140686
143;671.02417;657.555786;162.083984
144;668.553955;657.452454;161.753403
145;666.252625;657.30957;161.375244
146;663.487305;657.334351;161.116028
147;661.606873;657.50061;159.856384
148;659.541565;657.554138;159.07019
149;657.307556;657.279907;159.042267
150;655.190002;657.291443;158.768188
151;653.036499;657.228821;158.07579
152;651.273376;657.143738;157.113556
153;649.678101;657.330383;156.421295
154;647.835449;656.996216;156.031128
155;646.07373;656.54187;155.648804
156;644.581055;656.90332;154.383987
157;642.988159;656.707764;153.631668
158;641.488464;656.680969;153.435516
159;639.792908;656.778198;152.897156
160;638.576172;656.702637;152.18396
161;637.4729;656.904602;151.141296
162;636.247437;656.847534;150.412842
