Frame;1_X;1_Y;1_Z
1;309.16217;689.94342;150.199753
2;309.097626;689.866394;150.263229
3;309.038513;689.685669;150.502289
4;309.057373;689.553101;150.651917
5;309.033356;689.38147;150.697372
6;308.952057;689.099121;150.920822
7;308.790009;688.899658;151.279053
8;308.695404;688.65802;151.536591
9;308.566895;688.277161;152.187103
10;308.245667;687.858215;152.575577
11;308.152466;687.439941;152.76593
12;307.517426;687.129395;153.474045
13;307.219513;686.554749;154.138229
14;306.988281;685.904968;154.635178
15;306.873047;685.262817;154.754547
16;306.740692;684.470093;155.150558
17;306.361298;683.81543;156.007996
18;306.009674;683.050476;156.736221
19;305.783234;682.155151;157.48587
20;305.617004;681.177368;158.250381
21;305.549713;680.447571;158.733765
22;305.369873;679.538086;159.216721
23;304.830902;678.111084;160.285095
24;304.597961;677.076965;161.103699
25;304.257904;675.906189;162.089752
26;303.939819;674.707825;162.751907
27;303.522614;673.490356;163.503128
28;303.125916;671.882568;164.195343
29;302.899475;670.430664;165.492249
30;302.494629;668.786499;166.549606
31;302.403381;667.220459;167.808777
32;302.068207;665.314148;168.901672
33;301.66803;663.511292;170.1931
34;301.241089;661.47876;171.303436
35;300.757111;659.632629;172.131332
36;300.388428;657.642395;172.865494
37;299.99469;655.274353;174.188217
38;299.793945;653.020325;175.050659
39;299.748627;650.901611;175.803665
40;299.398285;648.370911;177.031418
41;299.217499;645.909668;177.830917
42;298.756927;643.428711;178.252579
43;298.40274;640.843567;178.970169
44;298.479675;638.083252;179.865311
45;298.18399;635.140869;181.189224
46;298.153809;632.383667;182.130493
47;298.338379;629.327576;182.775787
48;298.16803;626.089722;182.952118
49;298.033112;623.033752;183.459412
50;297.710205;619.934204;184.52948
51;297.643036;616.466614;185.182053
52;297.865112;613.071777;185.96553
53;297.779999;609.729248;186.629211
54;297.38382;606.447876;187.029327
55;297.017944;602.987549;187.524857
56;297.27301;599.378967;187.913101
57;297.480652;595.859741;188.366837
58;297.171844;592.164612;188.756607
59;297.341736;588.477112;189.03067
60;297.396881;584.764221;189.200027
61;297.159485;581.063416;189.292084
62;297.282837;577.631775;189.290314
63;297.770386;574.056885;189.478714
64;297.955444;570.384888;189.321518
65;298.355835;566.697998;189.628616
66;298.647308;562.951965;189.532181
67;298.92572;559.277954;188.504349
68;299.319885;555.628723;188.277374
69;299.597626;551.846741;188.169006
70;299.978638;548.293274;187.9608
71;300.442505;544.739685;187.997025
72;300.434906;541.250244;187.892715
73;300.667542;537.987061;187.579147
74;300.970642;534.235168;187.377777
75;300.57077;530.911072;187.150955
76;301.14917;527.466064;186.977783
77;301.38089;524.118896;186.416168
78;301.807861;520.670898;186.300674
79;302.510742;517.440613;185.556549
80;302.662201;514.512939;185.000351
81;303.360718;511.191437;184.720947
82;303.26532;508.176239;184.022766
83;303.777222;505.088623;183.353043
84;303.865814;502.172302;182.650101
85;304.267151;499.253326;181.768814
86;305.007172;496.232605;180.609116
87;305.07196;493.756256;180.34285
88;305.872437;490.90332;179.577866
89;306.416351;488.186676;178.735535
90;306.91861;485.757874;178.284698
91;307.330414;483.224701;176.995667
92;307.60321;481.205231;176.541931
93;308.127747;478.84729;176.145584
94;308.749817;476.420135;174.69313
95;309.068146;474.4888;173.826599
96;309.10672;472.530426;173.315353
97;309.525421;470.739777;173.043747
98;309.799866;468.738892;172.157974
99;309.922211;467.149689;171.142365
100;310.26767;465.303375;170.501999
101;311.168427;463.632782;169.575607
102;311.390778;461.869751;168.798431
103;311.318573;460.655121;168.127213
104;311.579224;459.270111;167.549316
105;312.004181;457.914368;166.704803
106;312.37735;456.708771;165.792511
107;312.580597;455.361786;165.148407
108;312.63858;454.602997;164.815231
109;313.088806;453.694031;164.143326
110;313.29483;452.53833;163.496109
111;313.572266;451.475647;162.897934
112;313.988129;450.701782;162.430557
113;314.420593;450.106964;161.872818
114;314.777588;449.34137;161.248367
115;315.011383;448.474243;160.765182
116;314.991119;447.805054;160.277512
117;314.887146;447.473663;159.862259
118;315.073975;446.999969;159.454651
119;315.383209;446.514069;158.968521
120;315.668182;446.006989;158.481628
121;316.153992;445.427765;157.921509
122;316.231445;445.084625;157.450348
123;316.54422;444.877106;157.051041
124;316.712341;444.607544;156.647263
125;316.813385;444.487488;156.18486
126;317.032349;444.321716;155.870956
127;317.295959;444.208252;155.545105
128;317.705658;444.024048;155.100296
129;318.145935;443.76239;154.438065
130;318.358643;443.714508;154.007706
131;318.335571;443.804688;153.646713
132;318.775696;443.816986;152.966507
133;319.056946;443.743805;152.327286
134;319.443237;443.577698;151.652573
135;319.352448;443.654999;151.438049
136;319.27301;443.676666;151.053177
137;319.399261;443.651581;150.650482
138;319.553833;443.580109;150.029114
139;319.622406;443.541718;149.753189
140;319.606781;443.515259;149.462677
141;320.0802;443.384033;148.648346
142;320.220093;443.358276;148.310181
143;320.397247;443.377747;148.096817
144;320.547089;443.336578;147.865768
145;320.694489;443.392181;147.767471
146;320.903534;443.398071;147.689529
147;321.037598;443.36731;147.424316
148;321.168304;443.378815;147.377655
149;321.269958;443.364349;147.421097
150;321.367981;443.37149;147.338516
151;321.333527;443.436798;147.129166
152;321.436737;443.42749;147.0159
153;321.640167;443.53952;147.280853
154;321.730347;443.668884;147.297058
155;321.852539;443.748047;147.224899
156;321.910034;443.911407;147.15303
157;322.00531;444.003052;147.060852
158;322.043213;444.095703;147.024704
159;322.069427;444.237122;146.93782
160;322.094269;444.384521;146.890442
161;322.105438;444.485046;146.823044
162;322.113922;444.613373;146.793411
163;322.075226;444.645142;146.790695
164;321.998169;444.734406;146.740692
165;321.976288;444.656372;146.768082
166;321.823395;444.68161;146.73114
167;321.55069;444.603943;146.496368
168;321.605896;444.55304;146.762833
169;321.463409;444.486053;146.872223
170;321.322876;444.430878;146.955109
171;321.10788;444.264374;147.131088
172;320.781952;444.195831;147.335297
173;320.255188;443.909119;147.834747
174;320.160217;443.716309;147.814011
175;319.878784;443.505157;147.976532
176;319.523987;443.384308;148.614853
177;319.206818;443.041718;148.99321
178;318.868134;442.823212;149.283569
179;318.370667;442.625671;149.723495
180;317.908081;442.511627;150.102905
181;317.504517;442.336151;150.42424
182;317.075409;442.148712;150.665253
183;316.238129;441.633423;151.212631
184;315.010223;441.138;152.288239
185;314.005859;440.847107;153.024384
186;313.139465;440.424164;153.643478
187;312.0755;439.915314;154.595383
188;310.89856;439.483276;155.903824
189;309.758026;438.972015;157.306305
190;308.654388;438.217773;158.515945
191;307.29126;437.716217;159.941513
192;306.027466;436.698822;161.482544
193;304.338593;435.931732;162.59169
194;302.617859;434.998657;163.595245
195;300.640381;434.174225;164.973953
196;298.875214;433.231262;166.458038
197;297.122437;432.136658;168.464813
198;295.367493;431.019287;169.605362
199;293.223083;429.699768;170.49234
200;291.413879;428.24472;171.585342
201;289.381287;426.994843;173.486771
202;286.981812;425.744904;174.731796
203;284.846191;424.202484;175.556305
204;282.66687;422.733551;176.992432
205;280.33194;421.00116;177.70575
206;277.906372;419.472687;178.839584
207;275.753754;417.618042;179.713638
208;272.738739;416.2435;180.719772
209;270.67157;414.497101;181.719894
210;267.840607;412.786957;182.834457
211;265.644623;410.61734;183.512939
212;262.540253;408.86731;184.145737
213;260.151337;407.149994;184.840073
214;257.490479;405.097992;185.559784
215;254.62439;403.11853;186.098938
216;251.998627;401.149445;186.651886
217;248.817322;399.250305;186.854156
218;245.967361;397.168854;187.466675
219;243.13237;395.220428;187.591141
220;239.757172;393.383392;187.600906
221;237.254211;391.023956;187.479385
222;234.330215;388.875916;187.538559
223;231.044449;386.978607;187.352692
224;227.899185;385.025574;187.222427
225;225.26915;383.214325;187.343567
226;222.399689;381.118286;187.114212
227;219.364319;378.952454;186.563812
228;216.274872;377.570618;186.0215
229;213.580063;375.773163;185.543411
230;210.878098;373.78772;185.452896
231;208.295975;372.022095;184.632599
232;205.173889;370.400482;183.884003
233;202.314194;368.800751;183.31105
234;199.722229;367.482819;183.000046
235;197.298691;365.639069;182.332184
236;194.626953;364.084839;181.382385
237;191.921036;362.810974;180.662369
238;189.355255;361.743256;180.545486
239;187.332352;360.289215;179.66687
240;185.018478;358.896027;178.651245
241;182.807999;357.523407;177.896103
242;181.026138;356.477905;177.357239
243;178.364319;355.745422;176.906784
244;176.75946;354.955933;175.726379
245;174.845123;353.72522;175.141052
246;172.892654;352.680389;174.096634
247;171.457947;352.026337;173.44957
248;169.444351;351.208923;172.764755
249;167.890457;350.482819;172.174713
250;166.019226;350.003113;171.326904
251;164.910431;348.985718;170.728638
252;163.255707;348.14325;169.764847
253;162.024796;347.696899;169.32309
254;160.657806;347.044159;168.528946
255;159.72197;346.310547;167.757446
256;158.527115;345.75531;167.057022
257;157.431107;345.372223;166.250076
258;156.766098;344.886841;165.244949
259;155.795059;344.589081;164.401978
260;154.914993;344.393494;163.794479
261;154.649948;343.664154;163.072952
262;154.074036;343.209991;162.122345
263;153.365494;342.879303;161.306488
264;152.951309;342.447754;160.718826
265;152.571609;342.134583;160.127594
266;152.297012;341.653351;159.464127
267;151.856415;341.338257;159.068222
268;151.390457;341.067291;158.646622
269;150.910751;340.768036;158.25441
270;150.713562;340.361969;157.726913
271;150.393402;340.079865;157.531982
272;150.333603;339.696533;157.013718
273;150.293442;339.204712;156.121094
274;150.226105;339.020416;155.589844
275;150.022797;338.962585;155.007492
276;149.910706;338.879486;154.626724
277;149.803284;338.736267;154.140503
278;149.829849;338.508453;153.436356
279;149.855362;338.318634;152.69548
280;150.055695;338.090607;152.122375
281;150.217361;337.873596;151.609634
282;150.441879;337.621643;150.970078
283;150.514938;337.52536;150.565903
284;150.63504;337.33963;150.205795
285;150.636963;337.196594;149.843231
286;150.678818;337.098602;149.517242
287;150.61322;337.002014;149.089096
288;150.732025;337.003937;148.359207
289;150.788132;336.98645;147.910095
290;150.74884;336.922028;147.426086
291;150.735764;336.796448;147.077362
292;150.873077;336.654633;146.619644
293;150.923996;336.55957;146.31311
294;150.937302;336.528778;146.096542
295;150.986206;336.635529;146.066116
296;151.045197;336.472321;145.696716
297;151.151932;336.368744;145.489868
298;151.26152;336.333496;145.35611
299;151.250336;336.336945;145.332291
300;151.306183;336.337067;145.468826
301;151.373154;336.360413;145.605072
302;151.570221;336.303741;145.505081
303;151.743423;336.35257;145.449448
304;151.978226;336.412689;145.458023
305;152.166306;336.467651;145.485687
306;152.314285;336.465363;145.483948
307;152.546143;336.34079;145.133087
308;152.683426;336.437592;145.405075
309;152.776566;336.396759;145.340744
310;152.846649;336.381531;145.660629
311;152.927521;336.368683;145.829269
312;152.972656;336.325531;145.874557
313;153.096146;336.226471;146.058456
314;153.170883;336.09314;146.203278
315;153.368835;335.919067;146.292953
316;153.564972;335.703796;146.462021
317;153.981339;335.497772;146.73468
318;154.508972;335.414459;147.205811
319;155.090622;335.295654;147.619873
