Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
39;794.847595;766.865051;126.234749;804.582825;663.711365;77.05912;717.584045;1034.226929;388.280975;830.766785;681.124268;77.670654;707.825439;1063.928955;216.950424
40;794.935547;766.887878;126.332199;804.650696;663.640686;77.067368;717.548767;1034.221191;388.286499;830.796753;680.989807;77.703369;707.8172;1063.86084;216.925949
41;795.001526;766.883728;126.303474;804.69574;663.691589;77.080009;717.700439;1034.304932;388.319824;830.787476;680.937073;77.678871;707.856689;1063.919189;216.93222
42;795.022522;766.889587;126.284912;804.678589;663.714905;77.079849;717.602417;1034.297119;388.45517;830.799011;680.950684;77.666237;707.83429;1063.857056;216.908981
43;794.982849;766.888916;126.326149;804.696899;663.662476;77.128159;717.58075;1034.253906;388.351379;830.792847;680.959106;77.657127;707.877808;1063.830933;216.896332
44;795.035522;766.876587;126.344963;804.74707;663.681885;77.125656;717.615601;1034.328613;388.276581;830.832581;680.956665;77.607086;707.87561;1063.815308;216.944504
45;795.095642;766.867554;126.325111;804.80896;663.706421;77.134438;717.63446;1034.345459;388.257507;830.880188;680.935059;77.614487;707.867371;1063.840576;216.939606
46;795.216003;766.854736;126.444275;804.81134;663.612122;77.156059;717.811768;1034.562134;388.457428;831.01947;680.866211;77.777306;707.915833;1063.919678;216.979324
47;795.28418;766.846069;126.549286;804.902405;663.720947;77.210663;717.945129;1034.577148;388.30014;831.021179;680.885071;77.780777;707.924255;1063.827148;217.011444
48;795.333984;766.843262;126.558823;805.024048;663.68457;77.232315;718.020447;1034.599243;388.198669;831.055054;680.960876;77.802841;707.978699;1063.819214;216.978592
49;795.419434;766.881104;126.653023;805.228943;663.689941;77.058456;717.955505;1034.687988;388.380219;831.072327;680.958618;77.79892;708.024292;1063.843506;216.892044
50;795.511108;766.930359;126.731125;805.30011;663.686523;77.087868;717.94873;1034.685791;388.280121;831.088013;680.938049;77.751755;707.981018;1063.831787;216.902939
51;795.581848;766.931519;126.845734;805.370178;663.730042;77.075798;717.956665;1034.734131;388.379913;831.380615;681.014343;77.910149;707.877563;1063.924438;216.980865
52;795.67865;766.874268;127.016319;805.546631;663.813354;77.128395;717.965027;1034.821655;388.38385;831.541382;681.032959;78.017479;707.761108;1063.933228;217.037994
53;795.646667;766.869507;127.042564;805.686218;663.842346;77.140709;717.991211;1034.848877;388.390808;831.415161;680.962708;77.907822;707.787537;1063.918701;217.07814
54;795.773865;766.923645;127.192513;805.870239;663.960327;77.391014;718.072998;1034.93335;388.422394;831.341553;680.997498;77.817734;707.771729;1063.94165;216.993118
55;795.854004;766.898621;127.24955;805.99292;664.056763;77.614578;718.10907;1035.0271;388.390961;831.413513;681.050415;77.866997;707.810852;1064.031982;217.004898
56;795.962769;766.907166;127.361946;806.016663;664.032776;77.74012;718.108521;1035.08374;388.394379;831.510681;681.129395;77.886322;707.605835;1064.135376;217.049042
57;796.016602;766.93042;127.495972;806.155396;664.082886;77.711571;718.180603;1035.240723;388.377533;831.480774;681.189697;77.859093;707.474548;1064.156128;217.088699
58;796.042969;767.052246;127.588806;806.377441;664.189697;77.87439;718.181824;1035.365356;388.429382;831.606323;681.291992;77.944679;707.491577;1064.2323;217.171417
59;796.097412;767.103149;127.659325;806.532898;664.211792;78.012123;718.200317;1035.469482;388.436279;831.462341;681.414795;77.947617;707.337952;1064.375366;217.096909
60;796.174622;767.192749;127.695724;806.591492;664.261169;78.219788;718.208069;1035.666504;388.394165;831.599731;681.615845;78.144554;707.304626;1064.483521;217.122375
61;796.174194;767.318298;127.756149;806.693542;664.40332;78.657471;718.206177;1035.849609;388.464661;831.633484;681.862671;78.280548;707.306946;1064.490356;217.138428
62;796.199829;767.354675;127.99469;806.825012;664.608826;78.957458;718.254822;1036.044556;388.489929;831.768311;681.957947;78.809669;707.25824;1064.680908;217.1035
63;796.170654;767.595337;128.119415;806.869629;664.728699;79.124207;718.293335;1036.174438;388.457031;831.760681;682.01825;79.016449;707.199402;1064.810303;217.131668
64;796.145996;767.871704;128.18512;806.858765;664.825928;79.328331;718.327576;1036.362915;388.488251;831.83313;682.278687;79.41713;707.200623;1064.919556;217.135559
65;796.046631;768.059631;128.302216;806.747131;664.664368;79.583923;718.343872;1036.502319;388.461517;831.774414;682.392944;79.747971;707.270935;1065.135986;217.082916
66;795.927307;768.230774;128.426422;806.64563;664.606628;79.860359;718.360107;1036.713379;388.472412;831.985168;682.416382;80.176971;707.272156;1065.281738;216.997482
67;795.725525;768.455078;128.657471;806.382996;664.561035;80.319267;718.380432;1036.850952;388.488586;831.45813;682.37146;80.151245;707.244324;1065.504028;216.889099
68;795.698181;768.616211;128.795227;806.057556;664.479431;80.886444;718.368591;1036.990723;388.468567;831.382813;682.464661;80.494431;707.257385;1065.731689;216.872223
69;795.408875;768.88324;129.240692;805.474976;664.33252;81.778214;718.365173;1037.196045;388.460541;831.382324;682.663635;81.10775;707.187439;1065.937866;216.950668
70;795.304932;769.00592;129.211761;804.986633;664.372681;82.449394;718.358887;1037.465942;388.504181;831.033325;682.808411;82.037865;707.212463;1066.137939;217.052505
71;795.059509;769.183716;129.435715;804.359314;664.147095;83.049652;718.344543;1037.771118;388.520416;830.584412;682.52832;82.681465;707.2901;1066.56189;217.049973
72;794.659607;769.466309;129.942337;804.42627;664.481995;83.51738;718.310364;1038.039429;388.440277;830.15332;682.613586;83.010933;707.554016;1066.824829;217.33638
73;794.283691;769.710327;130.680695;804.303589;664.832581;83.940353;718.267761;1038.242065;388.526581;829.946838;682.790039;83.610451;707.569153;1067.146729;217.399643
74;793.934875;769.850525;131.189484;803.843079;665.304626;84.585823;718.222473;1038.493896;388.399017;829.578125;682.7146;84.061722;707.606812;1067.587036;217.369659
75;793.625244;770.026306;131.784851;803.520508;665.47583;85.139687;718.13739;1038.879761;388.474792;829.03064;683.100586;84.656769;707.687927;1068.026978;217.389633
76;793.245056;770.263184;132.241791;803.279419;665.471069;85.462723;718.116272;1039.233398;388.381866;828.409119;683.053772;85.780609;707.749878;1068.480347;217.402359
77;792.807068;770.379089;132.596375;802.872314;665.394714;86.396187;718.009216;1039.654297;388.347168;827.686768;682.936096;86.362335;707.845825;1068.827515;217.449295
78;792.523315;770.454956;132.999207;802.250366;665.603516;87.440414;718.00708;1040.036011;388.218658;827.177002;682.968201;86.495667;707.969421;1069.197388;217.412613
79;792.255737;770.445129;133.4021;801.966125;665.913452;88.322281;718.034729;1040.34314;388.067505;826.700256;683.178345;86.838737;708.142151;1069.634888;217.197952
80;791.92804;770.643372;133.917557;802.043884;666.155884;89.023338;718.041992;1040.651489;388.071381;826.200195;683.359009;87.433716;708.178101;1070.212158;217.036499
81;791.60675;770.914307;134.537994;801.818604;666.333191;89.549423;718.032471;1041.068359;388.003174;825.680969;683.597717;88.466347;708.176941;1070.663086;217.035233
82;791.333618;771.114258;135.202393;801.127197;666.51239;90.66362;718.042908;1041.500732;388.149017;825.555908;683.796082;89.369766;708.174072;1071.133179;217.020676
83;791.140259;771.266174;135.781815;800.342224;666.609253;91.605873;718.051392;1041.81189;388.1698;825.629578;684.072327;90.348076;708.183594;1071.666138;216.99321
84;790.91748;771.601013;136.655121;800.05365;666.888184;92.124016;717.999573;1042.246582;388.316589;825.447693;684.520752;91.143684;708.048401;1072.19873;217.113892
85;790.63147;771.880371;137.472;799.735168;667.15918;93.007263;717.873779;1042.762939;388.499634;825.095154;684.9328;91.91925;707.842834;1072.767334;217.005371
86;790.298828;772.258423;138.348633;799.466309;667.276367;93.723732;717.854553;1043.289551;388.657654;824.677979;685.103943;92.765877;707.597778;1073.225098;217.089401
87;789.941589;772.800659;139.030289;798.846191;667.646362;94.812607;717.923523;1043.679321;388.82312;824.320313;685.184509;93.545662;707.243713;1073.822998;217.099197
88;789.858643;773.031006;139.594284;798.350159;667.668701;95.874855;717.862793;1044.237183;388.871918;824.353943;685.368835;94.683228;707.050598;1074.321167;217.104797
89;789.707703;773.401306;140.59314;798.188049;667.886963;97.295242;717.552795;1044.506592;388.980652;824.223022;685.24762;95.827225;706.809448;1074.772095;217.013184
90;789.311707;773.713989;141.395355;798.059143;668.084656;98.196381;717.444824;1044.884644;389.000061;823.440613;685.288086;96.924896;706.628906;1075.369141;217.226181
91;788.768677;773.97467;142.230865;797.810181;668.006287;99.086624;717.390991;1045.381714;388.99704;822.715881;685.454712;97.896782;706.691895;1075.942993;217.370895
92;788.341248;774.224243;142.648972;797.452698;668.299438;99.991501;717.390625;1045.940063;389.133057;822.115234;685.558289;98.45015;706.617188;1076.402222;217.298111
93;788.102966;774.449219;143.593781;797.136414;668.519775;101.002579;717.318176;1046.542358;389.141235;821.895508;685.770203;99.077065;706.297058;1076.919189;217.508102
94;787.604065;774.662415;144.509781;796.754211;668.576843;102.82093;717.368896;1047.010376;389.122925;821.419678;685.865234;100.226067;706.165344;1077.436401;217.663101
95;787.15863;774.956909;145.658997;796.348938;668.451355;104.005821;717.350342;1047.498657;389.128479;821.461365;685.683716;102.005722;706.317627;1077.9375;217.966003
96;786.826904;775.367188;146.552643;795.916138;668.437012;104.915573;717.376099;1047.959229;389.147064;821.282715;685.904968;103.244614;706.303772;1078.443604;218.144012
97;786.461975;775.797302;147.311127;795.253174;668.491516;105.850212;717.340149;1048.453613;389.170837;820.686646;685.840576;104.429321;706.146729;1079.130005;218.333771
98;786.123413;776.031616;148.059769;794.830872;668.896423;107.149139;717.180237;1049.005493;389.315491;819.932495;686.02301;105.346558;705.956238;1079.713379;218.43428
99;786.036621;776.328491;149.297684;794.674988;669.653992;108.936554;717.100342;1049.589722;389.412231;819.584473;686.61499;106.19902;705.802063;1080.261719;218.60701
100;785.650024;776.771362;150.807861;794.3974;670.116516;109.840599;717.013977;1050.186035;389.46756;819.451294;687.170044;107.062607;705.514771;1080.886963;218.849899
101;785.359741;777.037231;151.758286;794.127991;670.552795;110.37751;716.912964;1050.710205;389.71936;818.915649;687.725342;108.419991;704.940125;1081.502441;219.115448
102;785.04248;777.473755;152.455963;793.510803;670.831177;111.794601;716.880737;1051.246826;389.865234;818.240662;688.512878;109.562767;704.8040775;1082.2960815;219.151146
103;784.535461;777.967468;153.427277;792.984802;671.308899;113.348389;716.948303;1051.835571;390.206116;817.875244;688.999023;110.365181;704.66803;1083.089722;219.186844
104;784.101501;778.335449;154.613052;792.599243;671.659485;114.559929;716.877869;1052.47937;390.401642;817.844238;689.011719;112.175102;704.636719;1083.644165;219.222839
105;783.574402;778.937012;155.662857;792.146362;671.932556;115.641129;716.7229;1053.24585;390.592621;817.185242;689.000977;114.158257;704.642334;1084.414429;219.23259
106;783.203003;779.198975;157.044037;791.457764;672.203918;117.419495;716.599976;1053.887695;390.661774;816.862244;689.424377;115.154236;704.728088;1085.213989;219.128433
107;782.672424;779.345947;158.281097;791.134888;672.53186;118.621986;716.482849;1054.507202;390.697418;816.928955;689.844666;116.576004;704.560181;1085.982788;219.16925
108;782.212219;780.19635;159.768661;790.736877;672.550903;120.353477;716.455322;1055.022339;390.6922;816.101135;690.024597;118.15873;704.283997;1086.878906;219.186356
109;781.726685;780.689026;160.355133;790.227478;672.715027;121.916901;716.457275;1055.692383;390.63382;815.321228;689.976379;119.403374;704.144104;1087.744751;218.901672
110;781.186646;781.184631;161.537216;789.66272;673.028809;123.104515;716.420166;1056.479736;390.641602;814.904602;690.41748;120.487556;703.638184;1088.588135;219.312347
111;780.565979;781.725708;162.877014;788.701172;673.993958;124.723083;716.35675;1057.185425;390.836517;813.865723;690.865479;122.232758;703.187195;1089.528931;219.715714
112;780.329468;782.410339;164.460449;788.396423;674.835449;125.911179;716.145752;1057.881592;391.115601;813.611206;691.270325;123.596443;702.783142;1090.422119;220.033646
113;779.743958;782.782349;165.645676;787.800781;675.353027;127.313385;715.996094;1058.59021;391.23642;812.457886;692.548401;124.586998;702.763855;1091.163208;220.143936
114;778.891724;783.213318;166.75209;786.807983;675.67749;128.966309;715.836487;1059.420898;391.450317;812.354187;692.923767;126.602959;702.945618;1091.951538;220.344193
115;778.465393;783.948059;167.595078;786.248535;676.144714;130.407471;715.736755;1060.202881;391.611572;811.711609;693.394653;127.46553;702.908691;1092.964844;220.468033
116;778.102417;784.824768;168.759262;785.782349;676.478516;132.29715;715.635986;1060.960327;392.075348;811.092773;693.592041;129.47464;702.872864;1093.924316;220.448944
117;777.106018;785.734131;170.331223;785.014465;676.967163;133.781235;715.479065;1061.716919;392.476563;810.600037;693.588928;131.373016;702.392944;1094.806396;220.830872
118;776.704407;786.292603;171.391708;784.493835;677.655457;135.085876;715.327698;1062.706543;392.82135;809.883789;694.385986;132.638733;701.792236;1095.786499;221.213501
119;776.151123;787.007507;173.263947;783.72998;678.643127;136.826996;715.007446;1063.583984;392.887573;809.120117;694.882446;134.509735;701.577271;1097.072754;221.182693
120;775.402466;787.420227;174.48201;783.116882;679.162659;138.162155;714.968018;1064.381348;392.824738;808.332642;695.777283;135.749207;701.393555;1097.926514;221.346741
121;774.900269;788.26239;175.409241;782.558044;679.798035;139.124832;715.17804;1065.268188;392.774506;807.129395;696.618835;137.062286;701.074585;1098.922363;221.46666
122;774.446777;789.240234;176.619141;781.314209;680.687012;141.290329;715.228516;1066.253052;392.696594;806.391357;697.389587;138.143707;701.041504;1100.19751;221.621613
123;773.483215;790.154236;178.427094;780.393494;681.180725;142.988937;715.137634;1067.190552;392.527344;805.712219;698.535217;139.151276;701.05426;1101.225098;221.917526
124;772.683655;790.715942;179.491516;779.752258;681.941467;144.065887;715.059204;1067.975708;392.452454;805.350464;698.838623;141.325668;700.86792;1102.320068;222.01445
125;771.926147;791.295166;180.44223;779.11554;683.032043;145.423889;715.162292;1069.070679;392.697906;804.971191;698.953308;143.463013;700.204285;1103.58606;222.418594
126;771.19635;792.415405;182.349136;778.459534;684.174683;147.067932;714.865356;1070.220337;392.989929;804.007996;699.693542;145.646942;699.6203;1104.733887;222.722641
127;770.483215;793.529053;183.477966;777.729736;684.878235;148.739838;714.711426;1071.283203;393.474304;803.092285;701.107788;146.802521;699.294067;1105.883545;223.108017
128;769.70752;794.53479;184.413269;776.957581;685.410645;150.649338;714.551147;1072.302856;393.828857;802.109192;702.117371;147.891174;699.223145;1107.302856;223.336533
129;768.718262;795.596924;185.702148;775.865295;686.509583;152.355911;714.320129;1073.398193;394.108612;800.975098;702.500977;149.686096;699.218445;1108.567139;223.25264
130;768.100403;796.676453;187.162018;774.87146;687.586121;153.366425;714.026794;1074.370972;394.182587;800.188843;703.098083;151.501923;699.129578;1109.862305;223.751572
131;767.17041;797.929688;188.640259;773.964355;688.89679;154.936203;713.768433;1075.338867;394.432861;799.577759;704.15863;154.029877;698.525879;1111.387329;223.924423
132;766.0401;798.960205;189.790558;772.849792;689.616821;156.707016;713.49115;1076.480225;394.490143;798.567688;705.538269;154.427841;698.00415;1112.649902;223.903595
133;765.318542;799.693665;191.476318;771.597595;690.411743;158.719177;713.177917;1077.437256;394.514191;796.891907;706.544617;156.103867;697.739258;1114.161499;224.147964
134;764.421631;801.019287;193.038483;770.875061;691.705566;159.843216;713.435364;1078.567505;394.547943;796.354797;706.780762;158.462143;697.502869;1115.517822;224.383743
135;763.592896;802.455383;194.005707;770.263367;693.058167;160.95433;713.818481;1079.887329;394.416138;794.950623;707.914551;160.199417;697.081421;1116.954346;224.698441
136;762.513;803.580811;195.388962;768.959534;693.925293;162.812881;713.519958;1081.224487;395.123322;793.864136;709.680176;161.177628;696.716125;1118.359863;225.066864
137;761.498352;804.711182;196.740005;767.649719;695.091553;164.32341;713.169861;1082.426758;395.531769;793.360779;710.305237;163.182465;696.281067;1119.737549;225.410019
138;760.376892;806.358704;197.985565;766.462036;696.65918;165.917984;712.996155;1083.696411;395.644745;792.361816;711.080505;165.021759;696.109497;1121.45813;225.569595
139;759.636536;807.598083;199.273788;765.665955;697.950317;167.363083;712.894714;1084.942505;395.635895;790.393921;713.35437;165.620392;695.753479;1123.098877;225.88298
140;758.931519;808.715393;200.595154;764.413269;699.004944;168.90036;712.687561;1086.206421;395.404724;789.926758;713.936218;167.958191;695.788269;1124.816406;226.074661
141;757.868164;810.308228;202.130997;763.427979;700.534119;170.30191;712.612854;1087.458252;395.667206;789.051086;714.546448;169.149979;695.461792;1126.50061;226.239731
142;756.882446;811.563171;203.473572;761.940857;701.591919;172.053207;712.280518;1088.577148;395.96344;787.610168;716.389221;170.845795;695.054077;1128.041504;226.305176
143;755.715088;812.874756;204.993225;760.674194;702.790222;173.554138;712.097473;1090.036011;396.278046;787.089417;717.805725;172.464523;694.779236;1129.735352;226.501511
144;754.703247;814.528137;206.175446;759.404541;704.655518;175.160721;712.069519;1091.359009;396.720764;785.325378;718.8078;173.942551;694.545471;1131.27478;226.838425
145;753.361938;815.766968;207.754745;758.441345;706.138489;176.436172;711.975464;1092.660156;396.962036;784.090942;720.639404;175.117188;694.267883;1133.031372;227.603943
146;752.329956;817.396057;208.870529;757.038818;707.586914;177.754578;711.86322;1094.002441;397.102661;782.47998;721.942444;176.699219;693.679565;1134.845825;228.216705
147;751.175171;819.158264;209.870422;755.737;709.149231;179.654221;711.698975;1095.267334;397.293335;780.907227;723.409119;177.465622;693.152405;1136.670044;228.48671
148;749.945984;820.617981;211.449417;754.601379;710.412048;180.855652;711.530273;1096.814331;397.42804;779.853027;724.98645;179.869797;693.029236;1138.350098;228.751556
149;748.906128;822.317383;212.400055;753.05719;711.968506;182.103561;711.454956;1098.161621;397.547119;778.507813;726.467712;180.634277;692.978699;1140.338013;228.781708
150;747.538879;823.89978;213.645004;751.591919;713.77533;183.773636;711.34552;1099.598755;397.602631;776.882019;727.756836;182.369003;693.143555;1142.291992;228.973022
151;746.616089;825.588928;214.952637;750.070068;714.925537;185.038284;711.304016;1101.060669;397.853058;775.778503;729.673767;183.266968;692.761108;1144.024414;229.116745
152;745.560852;827.353516;216.079239;748.62915;716.71051;186.462311;711.064392;1102.491577;398.175171;774.361755;730.870911;185.251541;692.127502;1145.877075;229.621124
153;744.422119;828.828125;217.534531;747.332458;718.813354;187.916977;710.940918;1104.098022;398.393555;773.656799;732.266174;186.457916;691.887756;1147.634766;230.22612
154;743.287109;830.677551;218.745514;745.951965;720.130981;189.323181;710.921326;1105.377441;398.335876;771.812805;734.07843;188.273758;692.034363;1149.488525;230.564514
155;741.927185;832.252502;219.911835;744.49176;721.76825;189.951218;710.622375;1106.889648;398.710022;770.72467;735.369568;189.580414;692.12439;1151.284912;230.737289
156;740.583008;833.736633;220.802505;742.901611;723.387512;191.438919;710.524719;1108.167725;399.163818;769.044495;737.041016;190.962967;691.945129;1153.401978;230.958344
157;739.277649;835.641663;221.945007;741.251282;725.096558;192.635651;710.49353;1109.641113;399.430267;768.091736;738.798462;192.284744;691.796936;1155.313843;231.317963
158;738.209412;837.340759;223.316971;739.899292;726.628235;193.650589;710.247986;1110.929932;399.565186;766.223328;740.130676;193.308411;691.375732;1157.261963;231.799026
159;737.080139;839.088623;223.775375;738.295044;728.384827;195.12677;710.445557;1112.59729;399.822784;764.635925;742.295044;194.215042;690.807739;1159.17981;232.195267
160;735.660217;840.921875;225.117538;737.110962;730.398743;196.106781;710.380005;1114.18396;400.046753;763.236084;743.351624;195.228241;690.844971;1161.034424;232.679123
161;734.456909;842.643921;226.342743;735.813843;731.807739;196.901199;710.394958;1115.535522;400.026215;761.900269;745.343933;196.33754;691.098572;1162.76355;233.298904
162;733.067383;844.41394;227.189285;734.182861;733.832397;198.176682;710.307861;1117.055542;399.824219;760.31543;747.349487;196.944717;691.014832;1164.986206;233.368835
163;732.103333;846.2052;228.611206;732.880615;735.497131;199.175552;710.247559;1118.423096;400.058624;758.50885;748.643372;198.509689;691.048218;1167.133911;233.59845
164;730.814087;848.073364;229.386032;731.129517;737.366028;199.852509;709.989746;1119.793457;400.552948;757.441467;750.576294;199.195633;691.256226;1168.821655;233.62825
165;729.511353;849.576599;230.398605;729.735046;739.045776;200.346954;709.994202;1121.147095;400.853241;756.167419;751.784607;200.940353;691.029175;1170.853027;233.934616
166;728.5;851.3927;231.143265;727.953491;740.932495;202.414398;709.961426;1122.490601;401.104523;754.999878;753.782288;201.398804;690.958374;1172.805298;234.325882
167;727.091736;853.034546;232.362503;726.811157;742.689758;203.317795;709.906921;1124.046143;401.541168;752.78418;755.723999;202.0672;690.639099;1174.810669;234.959396
168;725.86853;855.136841;233.365341;725.15448;744.509399;203.880814;710.036621;1125.489624;401.634521;751.289978;757.80835;203.255569;690.403687;1176.625488;235.687988
169;724.683899;857.05542;233.9198;723.829346;746.434082;204.629379;710.023621;1126.974731;401.50351;750.408813;759.427612;203.900238;690.207703;1178.84375;235.892593
170;723.473572;858.674866;235.043335;722.261108;748.364441;205.637482;710.101318;1128.256836;401.510284;749.183411;760.640747;205.286682;690.585571;1180.716797;236.268936
171;722.360596;860.792358;235.723648;720.948425;750.201599;206.581009;709.978149;1129.769165;401.881287;747.994324;762.709167;206.138;690.716553;1182.495605;236.728958
172;721.2547;862.387634;236.840057;719.917053;752.141846;206.897461;709.699341;1131.02832;402.142975;746.418457;764.218323;207.097717;690.55426;1184.888794;236.949371
173;720.22406;864.400879;237.89299;718.138428;753.873657;208.180862;709.620056;1132.370728;402.106384;744.194397;766.498474;207.433395;690.770813;1186.818726;237.311447
174;719.156555;865.967957;238.533127;716.690125;755.967285;208.931137;709.80603;1133.876465;402.382629;742.857178;768.675537;207.594025;691.08905;1188.693359;237.286148
175;718.219971;868.100159;239.592499;715.197693;757.634521;209.637802;709.881104;1135.305054;402.905792;741.849548;770.152649;209.036499;690.931519;1190.539307;237.493088
