Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
1;814.904114;678.069763;37.967014;802.515625;785.812195;88.711937;715.801392;1010.62915;384.088593;703.690125;1059.813843;215.481918;830.623413;702.958191;32.772141
2;814.940063;678.03656;37.972027;802.484131;785.808105;88.777924;715.805908;1010.631042;383.883392;703.927185;1059.691528;215.526825;830.405945;702.967163;32.558865
3;814.913757;678.036377;38.00491;802.549438;785.742188;88.793434;715.895813;1010.644714;384.006042;703.789063;1059.787109;215.440628;834.247314;701.323303;36.788006
4;814.934998;678.057922;37.942284;802.590637;785.786255;88.784088;715.926758;1010.634888;384.036621;703.743164;1059.760986;215.586746;836.688965;700.283325;39.715412
5;814.94574;678.080078;37.924633;802.568481;785.745361;88.784004;715.903442;1010.718567;383.967438;703.827576;1059.807617;215.501724;836.861755;700.165955;40.096519
6;814.946533;678.030884;37.962608;802.56842;785.716797;88.757217;715.949341;1010.71582;384.073822;704.009033;1059.526489;215.769943;836.557007;700.419067;39.715679
7;814.908691;678.008423;38.014637;802.608948;785.743591;88.775223;716.009888;1010.739746;384.139008;703.83783;1059.584106;215.710007;836.459229;700.503723;39.361294
8;814.94043;678.027466;37.986923;802.594482;785.740112;88.785942;716.009155;1010.666077;384.156555;703.81311;1059.617554;215.675034;836.245911;700.47937;39.389919
9;814.950989;677.982605;37.981449;802.58728;785.737061;88.787224;716.04303;1010.720764;384.204529;703.888855;1059.622925;215.767212;836.337158;700.405762;39.495556
10;814.945496;677.961182;37.959667;802.571899;785.719421;88.757103;716.08667;1010.731262;384.157318;703.978333;1059.632446;215.673294;836.413513;700.426453;39.586033
11;814.943176;677.949463;37.931271;802.58136;785.707886;88.762367;716.112183;1010.724426;384.278351;704.041199;1059.611694;215.590759;836.507507;700.397339;39.437931
12;814.919067;677.954834;37.895763;802.573181;785.661011;88.760269;716.074463;1010.72522;384.32132;704.039246;1059.593994;215.712219;836.392944;700.389893;39.485378
13;814.971252;678.019348;37.987667;802.570679;785.708862;88.755447;716.087952;1010.728577;384.3125;704.062866;1059.592407;215.828857;836.381531;700.389282;39.525799
14;814.915039;677.987366;38.029358;802.591309;785.679077;88.761955;716.138428;1010.715576;384.286377;704.068176;1059.585083;215.796753;836.364136;700.389954;39.52776
15;814.935608;677.967102;38.001682;802.598022;785.714233;88.727081;716.201233;1010.803223;384.31192;704.13446;1059.402954;215.891266;836.392273;700.389282;39.527195
16;814.972229;677.948669;37.958405;802.619507;785.737488;88.720924;716.226013;1010.834778;384.327576;704.170654;1059.367432;215.943069;836.404053;700.387817;39.528999
17;814.911377;677.965759;37.983265;802.604004;785.729309;88.73262;716.225769;1010.839661;384.384796;704.047485;1059.496216;215.770096;836.385315;700.377136;39.513474
18;814.938293;677.945923;37.912048;802.587769;785.706909;88.727386;716.236023;1010.832397;384.409424;704.147095;1059.388062;215.949005;836.372009;700.388977;39.495487
19;814.947754;678.025391;37.952187;802.670837;785.731323;88.67691;716.331665;1010.877319;384.542206;704.164063;1059.348267;216.034561;836.359131;700.429688;39.508911
20;814.973633;678.027344;37.973255;802.709595;785.784607;88.680557;716.364868;1010.885559;384.583252;704.215637;1059.383789;215.925919;836.348694;700.410522;39.481701
21;814.94696;677.962769;37.989697;802.682434;785.749023;88.66111;716.347351;1010.891846;384.628845;704.204285;1059.338257;216.016403;836.38855;700.391296;39.513256
22;814.937012;677.960205;37.990047;802.701355;785.77417;88.66024;716.358215;1010.973694;384.631104;704.181763;1059.23877;216.049149;836.451355;700.379395;39.447689
23;814.965515;677.962891;38.017197;802.743958;785.838074;88.562859;716.377136;1010.987305;384.65213;704.211853;1059.238159;216.082275;836.531494;700.334045;39.389179
24;814.972839;677.962524;38.023712;802.843628;785.844177;88.625885;716.437988;1010.989929;384.712463;704.221069;1059.208862;216.141617;836.5271;700.381592;39.392769
25;814.971313;677.962463;38.021999;802.813721;785.823303;88.599747;716.43689;1011.060669;384.714111;704.202454;1059.209717;216.188934;836.38562;700.350769;39.377129
26;815.009521;677.93396;38.002876;802.855347;785.826233;88.609352;716.435669;1011.067932;384.772736;704.213623;1059.180664;216.251129;836.46521;700.38269;39.355209
27;815.046631;677.940735;37.998135;802.886536;785.834167;88.633537;716.440002;1011.054749;384.865234;704.650024;1059.054688;216.087296;836.53717;700.407471;39.388897
28;815.054993;677.936401;37.964672;802.911011;785.844727;88.632675;716.515564;1011.134827;384.930389;704.408142;1059.076782;216.191391;836.418213;700.289124;39.380135
29;814.985901;677.943481;37.940399;802.934753;785.836487;88.564957;716.506897;1011.159424;384.892242;704.658447;1059.03418;216.112961;836.532654;700.3078;39.349773
30;814.945007;677.932922;37.860813;802.936096;785.841858;88.570541;716.5401;1011.166565;384.915497;704.764465;1059.014038;216.08226;836.556519;700.327087;39.315483
31;814.991577;677.942993;37.956665;802.917908;785.786682;88.559875;716.570251;1011.247559;384.919373;704.449951;1059.056519;216.287903;836.576355;700.327515;39.328129
32;814.977966;677.935425;37.929955;802.861877;785.76001;88.595535;716.603577;1011.257446;384.967834;704.351624;1059.058838;216.486832;836.57666;700.324341;39.349915
33;814.851929;677.91803;37.948689;802.921387;785.77063;88.572929;716.479919;1011.278564;385.172699;704.439148;1059.066772;216.458481;836.501709;700.323181;39.381359
34;814.655151;677.607544;38.275723;802.897705;785.77002;88.610039;716.457397;1011.288513;385.174347;704.536072;1059.060669;216.403122;836.552368;700.250977;39.33836
35;814.614563;677.53186;38.331402;802.909363;785.711243;88.553398;716.52301;1011.380066;385.204987;704.600525;1059.040039;216.511444;836.490295;700.198364;39.336002
36;814.66803;677.759094;38.24184;802.884705;785.70874;88.575142;716.516785;1011.486267;385.212463;704.610901;1059.02063;216.534058;836.43573;700.27594;39.447704
37;814.562012;677.626892;38.273262;802.865662;785.716736;88.599594;716.523926;1011.485718;385.283417;704.653748;1059.029541;216.603745;836.311707;700.21759;39.458744
38;814.486633;677.553894;38.333233;802.81311;785.706726;88.606316;716.555481;1011.581787;385.327209;704.706055;1059.026367;216.659653;836.385071;700.269531;39.449669
39;814.478638;677.545898;38.338383;802.869263;785.667664;88.653839;716.58075;1011.67511;385.367889;704.73877;1059.018433;216.645798;836.422974;700.185486;39.476219
40;814.487854;677.558411;38.337257;802.877563;785.688354;88.6558;716.455444;1011.679993;385.369904;704.81488;1059.014771;216.688705;836.356812;700.235291;39.419445
41;814.554871;677.729309;38.234726;802.866211;785.721863;88.628082;716.600708;1011.865662;385.441925;704.849121;1059.008911;216.681503;836.400269;700.184631;39.446014
42;814.538879;677.630371;38.280312;802.863525;785.672119;88.625755;716.772339;1011.991943;385.454071;704.879089;1059.007935;216.730209;836.434082;700.168213;39.503452
43;814.560059;677.743896;38.22847;802.86615;785.653442;88.609055;716.811768;1012.089844;385.434998;704.594788;1059.036255;216.869034;836.431335;700.161133;39.501793
44;814.571228;677.793091;38.182934;802.910034;785.660706;88.556213;716.844482;1012.19519;385.469849;704.44043;1059.033203;216.900787;836.432373;700.170349;39.507263
45;814.512146;677.667847;38.279316;802.919495;785.664978;88.544662;716.870117;1012.373352;385.558411;704.601318;1059.03479;217.058762;836.429321;700.165283;39.479549
46;814.489685;677.619202;38.327648;803.029907;785.671204;88.755447;716.986389;1012.494629;385.556122;704.665466;1059.033081;217.061386;836.398376;700.157654;39.479496
47;814.486938;677.561646;38.341053;802.966431;785.650452;88.613899;717.085632;1012.585449;385.562347;704.702637;1059.001831;217.091873;836.423096;700.096252;39.484406
48;814.494019;677.528564;38.259857;803.028442;785.666565;88.741615;717.128967;1012.703857;385.602234;704.789307;1059.015137;217.094803;836.376526;700.106689;39.472904
49;814.56366;677.707275;38.147785;803.08136;785.623901;88.794617;717.202271;1012.802795;385.64267;704.899963;1059.011597;217.120193;836.501465;700.105591;39.35239
50;814.588684;677.776245;38.13747;803.019958;785.5896;88.738731;717.243103;1012.912903;385.780151;704.962463;1059.004761;217.115845;836.504517;700.094421;39.396164
51;814.577026;677.776794;38.189255;803.051514;785.597961;88.751595;717.253723;1013.033081;385.758179;705.084473;1058.991943;217.169006;836.416016;700.079346;39.493618
52;814.595825;677.704163;38.145218;803.035339;785.602478;88.72422;717.289246;1013.199707;385.731506;705.4328;1058.926514;217.069946;836.414063;700.079651;39.440723
53;814.581116;677.730164;38.127903;803.133362;785.611755;88.723999;717.411499;1013.322937;385.772583;705.636658;1058.909058;217.015945;836.40741;700.013123;39.482342
54;814.60321;677.692749;38.087723;803.172729;785.609863;88.746498;717.565674;1013.479004;385.898285;705.664307;1058.912231;217.061752;836.455444;699.972412;39.450207
55;814.616638;677.667358;38.07169;803.125;785.521179;88.733528;717.570679;1013.644165;385.702393;705.800659;1058.887817;217.109879;836.407959;699.934937;39.527122
56;814.628296;677.663147;38.065571;803.189209;785.483154;88.770706;717.593323;1013.841797;385.641357;705.926758;1058.877563;217.180145;836.463989;699.886658;39.481876
57;814.639893;677.651672;38.141029;803.187622;785.465637;88.757637;717.680481;1014.03479;385.742157;706.080994;1058.876709;217.144958;836.483948;699.880554;39.459606
58;814.642334;677.626709;38.130051;803.192566;785.476318;88.69828;717.774048;1014.316895;385.794098;706.190247;1058.762939;217.164108;836.460876;699.774841;39.471458
59;814.67218;677.596863;38.114193;803.218933;785.444946;88.766212;717.949341;1014.469116;385.815063;706.169006;1058.657104;217.436096;836.389771;699.791016;39.544411
60;814.646973;677.555176;38.099297;803.239746;785.418457;88.78521;718.106995;1014.651001;385.880219;706.196594;1058.659302;217.582199;836.490784;699.771057;39.566063
61;814.618835;677.541199;38.047558;803.241394;785.416931;88.782051;718.192505;1014.908203;385.916656;706.425964;1058.690063;217.521988;836.459351;699.717712;39.630188
62;814.634949;677.55249;38.087696;803.355347;785.404175;88.777115;718.245728;1015.212708;386.049713;706.64563;1058.707886;217.433487;836.442383;699.706177;39.634357
63;814.694336;677.49823;38.068249;803.373718;785.413208;88.734825;718.38916;1015.529358;386.191528;706.72522;1058.680908;217.572433;836.498291;699.699158;39.538101
64;814.643311;677.466736;38.079079;803.393921;785.416687;88.761528;718.457764;1015.810425;386.383179;706.862366;1058.582642;217.631424;836.527893;699.646606;39.523998
65;814.705933;677.484619;38.092564;803.414978;785.406616;88.772362;718.479309;1016.027588;386.459503;706.995972;1058.580688;217.622635;836.5271;699.633179;39.544945
66;814.731384;677.412964;37.969669;803.432495;785.413391;88.704529;718.481445;1016.304504;386.367767;707.050049;1058.584106;217.582504;836.553223;699.577148;39.585327
67;814.710083;677.438721;37.957867;803.41156;785.403259;88.734482;718.499329;1016.543335;386.61441;707.198059;1058.598755;217.618332;836.55127;699.580688;39.559868
68;814.704712;677.455627;37.977699;803.424316;785.366455;88.710251;718.502869;1016.749084;386.741608;707.291443;1058.595825;217.655334;836.531067;699.561707;39.560833
69;814.727539;677.421265;37.992428;803.481079;785.357849;88.761108;718.573853;1017.028259;386.861359;707.507019;1058.580444;217.801376;836.502869;699.652039;39.542046
70;814.718567;677.404053;37.954559;803.486267;785.347534;88.762733;718.630859;1017.322754;386.968292;707.447754;1058.603882;217.699615;836.582397;699.546387;39.488029
71;814.730103;677.411926;37.983498;803.421509;785.350098;88.65583;718.657715;1017.559814;387.009583;707.519165;1058.630859;217.705872;836.651672;699.473572;39.561707
72;814.737732;677.407166;37.982868;803.488892;785.338867;88.712288;718.638428;1017.855225;387.262848;707.56604;1058.626953;217.727631;836.635498;699.46991;39.663269
73;814.766663;677.375244;38.004112;803.492432;785.297058;88.748825;718.774841;1018.136597;387.563843;707.656921;1058.61792;217.792664;836.617493;699.504822;39.541721
74;814.840332;677.348267;37.992523;803.486267;785.290222;88.752243;718.821777;1018.419434;387.620148;707.742249;1058.635376;217.779297;836.629272;699.550476;39.528126
75;814.858398;677.356995;38.019741;803.436584;785.307434;88.700546;718.625488;1018.744263;387.796173;707.80127;1058.640747;217.829285;836.540161;699.632019;39.548759
76;814.888367;677.367126;38.096687;803.427673;785.312927;88.688141;718.7901;1019.164917;387.749237;707.93396;1058.64624;217.877975;836.622681;699.607849;39.557064
77;814.838501;677.383728;38.064651;803.446045;785.300842;88.707123;718.656616;1019.459778;387.896942;708.086365;1058.658936;217.920532;836.628418;699.492737;39.647324
78;814.853455;677.22229;38.021893;803.401978;785.301208;88.658272;718.427612;1019.790405;388.39566;708.082153;1058.685913;218.0242;836.550537;699.601135;39.592018
79;814.836487;677.214478;38.10191;803.44519;785.279724;88.794327;718.713074;1020.070129;388.256012;708.135498;1058.697388;218.042206;836.587341;699.578735;39.621662
80;814.850525;677.215271;38.195732;803.367981;785.287598;88.810768;718.883423;1020.542603;388.168884;708.25531;1058.716309;218.027466;836.593994;699.621765;39.63588
81;814.864014;677.221008;38.176014;803.356201;785.293152;88.79821;719.01239;1020.85907;388.012909;708.384766;1058.727539;217.976288;836.537781;699.638;39.569397
82;814.902588;677.338257;38.185112;803.384644;785.304626;88.7883;719.141357;1021.306152;388.030151;708.526428;1058.739868;217.954895;836.535522;699.601807;39.525227
83;814.810242;677.307983;38.20644;803.391846;785.306335;88.786919;719.295288;1021.740234;388.048798;708.662537;1058.731812;217.992111;836.547974;699.598206;39.554531
84;814.879517;677.326416;38.202724;803.306213;785.281799;88.804916;719.537109;1022.271545;388.030365;708.752563;1058.743774;217.974136;836.478699;699.629272;39.615841
85;814.869263;677.404297;38.249386;803.297241;785.246155;88.895164;719.710388;1022.779053;388.079224;708.84021;1058.848389;217.97197;836.462036;699.645142;39.654591
86;814.850159;677.385742;38.20591;803.326782;785.224121;88.965965;719.850586;1023.171509;388.376282;708.732666;1058.869263;218.153381;836.362732;699.636719;39.707069
87;814.830017;677.28418;38.249073;803.353333;785.228821;88.991516;719.881042;1023.663147;388.550049;708.905334;1058.945923;218.109283;836.343323;699.633545;39.701553
88;814.83374;677.399597;38.374718;803.345581;785.229797;89.094559;719.924255;1024.112305;388.526581;708.771484;1058.899292;218.53833;836.35791;699.817688;39.679367
89;814.884033;677.33667;38.38483;803.289124;785.220398;89.096924;720.042786;1024.494507;388.689545;708.825439;1058.88269;218.736435;836.229553;699.562927;39.805691
90;814.867737;677.320435;38.3783;803.18573;785.145569;89.129242;720.147827;1024.915527;389.135834;708.927734;1058.977173;218.748306;836.184265;699.503784;39.854183
91;814.857788;677.306946;38.429329;803.172729;785.110901;89.322937;719.949829;1025.528809;389.264801;709.076843;1059.082275;218.788422;836.16156;699.492371;39.908333
92;814.845459;677.295837;38.489212;803.158752;785.124634;89.408577;720.046143;1026.132446;389.534576;709.213806;1059.184692;218.708984;836.067383;699.484192;39.999359
93;814.834167;677.370605;38.532108;803.097717;785.098083;89.570839;720.006409;1026.560669;389.609833;709.409302;1059.273926;218.826157;835.766296;699.842712;40.235332
94;814.781128;677.43634;38.57494;803.113403;785.103577;89.70562;720.070496;1027.13916;389.752869;709.624084;1059.370972;218.779419;835.746643;699.575562;40.166882
95;814.818787;677.486389;38.701134;802.960754;784.944824;89.859489;719.888489;1027.607422;389.950897;709.731018;1059.461426;218.865692;835.702209;699.410522;40.311909
96;814.765381;677.491272;38.781395;802.872986;784.90918;90.110565;720.15802;1028.264648;389.693787;709.950378;1059.597656;218.800659;835.610718;699.513245;40.400158
97;814.661377;677.510925;38.870441;802.752197;784.903503;90.344421;720.326843;1028.973999;389.666656;710.03363;1059.900269;218.77916;835.451965;699.600647;40.486046
98;814.466248;677.644714;39.270988;802.665771;784.825623;90.64949;720.603943;1029.704712;389.591797;710.168945;1060.269043;218.667175;835.23584;699.675049;40.591316
99;814.210693;677.748596;39.649067;802.264038;784.679565;91.249809;720.929138;1030.324341;389.478271;710.318604;1060.606567;218.721802;835.614868;699.553162;41.479866
100;813.931091;677.790222;40.168983;802.204163;784.741211;91.817261;721.073608;1030.970459;389.647461;710.578491;1061.055298;219.017929;835.629883;699.513184;42.152912
101;813.598328;677.83197;40.882217;802.09668;784.941345;92.233841;721.092957;1031.546021;389.730835;710.712402;1061.42688;219.115158;835.371277;699.457947;42.482147
