Frame;1_X;1_Y;1_Z
1;866.563293;704.994324;122.422279
2;866.586365;704.984741;122.441826
3;866.550232;705.007568;122.412354
4;866.567017;705.078247;122.369415
5;866.595154;705.022217;122.370628
6;866.64502;705.074402;122.367737
7;866.60968;705.019897;122.3703
8;866.550781;705.008118;122.399216
9;866.570923;704.996765;122.399704
10;866.544922;705.090027;122.392639
11;866.579041;705.010742;122.371613
12;866.594543;704.992004;122.379036
13;866.592163;704.996704;122.384521
14;866.641174;704.994995;122.443336
15;866.656311;704.98291;122.417923
16;866.696472;704.973083;122.441345
17;866.586853;704.975281;122.480904
18;866.600281;704.967041;122.449287
19;866.631104;704.982788;122.434013
20;866.638184;704.97583;122.416389
21;866.656189;704.981689;122.402916
22;866.661926;704.984985;122.398552
23;866.680237;704.994507;122.388031
24;866.686768;704.99762;122.382256
25;866.692749;704.997253;122.400063
26;866.726074;705.001221;122.371132
27;866.721924;704.99585;122.364372
28;866.733521;705.002319;122.358826
29;866.718811;704.995789;122.367363
30;866.731506;704.99469;122.343079
31;866.740723;705.004272;122.349655
32;866.739258;705.006104;122.355553
33;866.736755;705.004944;122.357574
34;866.736267;705.004395;122.357605
35;866.716919;704.994812;122.368988
36;866.647461;704.988892;122.420639
37;866.640076;704.980469;122.420998
38;866.652588;704.981262;122.407906
39;866.659973;704.983948;122.40036
40;866.641785;704.98822;122.424973
41;866.611694;704.977112;122.449585
42;866.658081;704.972717;122.486191
43;866.618896;704.973022;122.45768
44;866.605896;704.974304;122.44957
45;866.600098;704.96582;122.52784
46;866.581543;704.969177;122.595863
47;866.538696;704.986389;122.645546
48;866.523315;704.984863;122.632423
49;866.431763;704.976929;122.610237
50;866.441895;704.964539;122.656395
51;866.359375;704.96228;122.679489
52;866.291687;704.973145;122.708885
53;866.266235;705.05957;122.758354
54;866.24408;705.075562;122.861443
55;866.205383;705.05304;122.906502
56;866.106262;705.056641;122.8983
57;866.148499;705.049561;123.021599
58;866.074768;704.948547;123.053612
59;866.003174;704.900574;123.086784
60;865.925598;704.904053;123.119514
61;865.861145;704.81427;123.144295
62;865.980774;704.639343;123.750603
63;865.943909;704.3927;124.127747
64;865.789795;704.314087;124.271698
65;865.66272;704.252136;124.360939
66;865.581421;704.25769;124.309677
67;865.517456;704.28009;124.317207
68;865.479858;704.27356;124.334808
69;865.377197;704.292175;124.305138
70;865.341064;704.209473;124.257187
71;865.322083;704.285522;124.248627
72;865.32428;704.317505;124.246529
73;865.34259;704.306702;124.195595
74;865.312622;704.330139;124.102699
75;865.291382;704.359131;124.017853
76;865.364746;704.328308;123.994888
77;865.305786;704.348999;124.008667
78;865.283508;704.510254;123.794495
79;865.44281;704.748718;123.25161
80;865.514038;704.873291;122.983803
81;865.510498;704.873962;122.986519
82;865.489746;704.931763;123.033775
83;865.477539;704.943176;123.051933
84;865.458801;704.93866;123.075119
85;865.421692;704.943665;123.082161
86;865.393555;704.949829;123.128059
87;865.407227;705.038635;123.121834
88;865.372009;705.086975;123.164375
89;865.34729;705.08075;123.1922
90;865.326721;705.071472;123.221039
91;865.275146;705.07843;123.249191
92;865.231873;705.093933;123.388779
93;865.140381;704.888306;123.820282
94;865.006409;704.899597;123.78833
95;864.937073;704.865051;124.108894
96;864.780579;704.801514;124.41317
97;864.564575;704.838196;124.521492
98;864.459351;704.951843;124.784103
99;864.176697;705.063049;125.278152
100;863.968384;705.177246;125.36425
101;863.576782;705.317444;125.881973
102;863.025452;705.530701;126.27684
103;862.437378;705.773804;126.89151
104;862.04425;705.692322;127.715981
105;861.731262;705.6875;128.358551
106;861.233215;705.957458;128.915405
107;860.484863;706.177429;129.54924
