Frame;1_X;1_Y;1_Z
1;258.78717;679.396545;115.707634
2;258.724396;679.431824;115.97242
3;258.769836;679.404297;115.74073
4;258.721985;679.461243;115.675987
5;258.760529;679.411011;115.709099
6;258.781799;679.421631;115.734238
7;258.766479;679.439392;115.895798
8;258.625092;679.436401;116.052528
9;258.569672;679.369446;116.326294
10;258.538666;679.368347;116.653778
11;258.545319;679.228516;116.833374
12;258.551941;679.122559;116.981087
13;258.503906;678.984741;117.198067
14;258.425476;678.734558;117.497345
15;258.379303;678.42511;117.711052
16;258.28064;678.052917;118.016396
17;258.093689;677.634338;118.311562
18;257.875946;677.156372;118.629791
19;257.656952;676.678101;118.970016
20;257.375977;676.138672;119.34037
21;257.049957;675.788452;119.610085
22;256.658142;675.086121;119.97567
23;256.038879;674.1297;120.7407
24;255.358185;673.165833;121.371437
25;254.738708;672.361572;121.960487
26;253.780075;671.082092;122.768661
27;253.060455;669.867554;123.231377
28;252.335846;668.809265;123.95562
29;251.385269;667.233582;124.838234
30;250.457825;666.003113;125.705688
31;249.565613;664.100464;126.240562
32;248.64769;662.839844;127.295464
33;247.522202;660.859741;128.52623
34;246.803619;659.031738;129.213989
35;246.214722;657.2854;129.96344
36;245.031555;655.200256;131.396118
37;244.327591;653.291565;132.66507
38;243.605774;650.965027;133.674393
39;242.815704;648.791992;134.818909
40;241.99884;646.613098;136.185959
41;241.351685;644.170837;137.54364
42;240.966766;641.627686;138.559738
43;240.218872;639.016663;140.194351
44;239.565536;636.424988;141.542175
45;238.940109;633.947388;142.567429
46;238.096817;631.215088;143.990616
47;237.522369;628.325073;145.721222
48;237.228134;625.315125;146.961655
49;236.996552;622.302063;148.351974
50;236.254822;619.144348;150.215546
51;235.765335;616.031555;151.375275
52;235.478973;612.780334;152.64328
53;235.298325;609.615784;153.938202
54;235.227966;606.466614;155.387756
55;234.854507;602.960999;156.551025
56;234.638824;599.796997;157.355515
57;234.515625;596.578308;158.975708
58;234.700089;593.273987;160.266678
59;234.414886;589.896179;161.230331
60;234.282944;586.617004;162.375046
61;235.003632;583.343689;163.339386
62;234.968231;579.849304;164.398529
63;235.017914;576.456909;165.140305
64;235.574692;573.090393;165.870468
65;235.941559;569.695129;166.920731
66;235.744812;566.299377;167.630249
67;236.101089;562.867798;168.453888
68;236.657318;559.331482;169.056427
69;236.818848;556.069092;169.514008
70;237.087662;552.478333;169.773926
71;237.061935;549.027344;170.87204
72;237.886017;545.778137;170.975937
73;238.234406;542.448547;170.74292
74;238.522339;539.034058;170.946945
75;238.737381;535.88147;171.540909
76;239.501099;532.575989;171.629471
77;239.892944;529.237976;171.336594
78;240.33223;525.996216;171.334366
79;240.784409;522.981262;171.249695
80;241.572845;519.65802;170.909317
81;242.406784;516.525452;170.838135
82;242.50589;513.616211;170.988892
83;243.129105;510.606506;170.474091
84;243.639404;507.926208;170.151474
85;244.505844;505.195618;169.820068
86;245.188721;502.292725;169.35788
87;245.840027;499.318481;168.775574
88;246.283051;496.265045;168.196274
89;246.722641;493.950134;167.755371
90;247.193008;491.374512;167.298279
91;247.826416;488.903595;166.415787
92;248.545715;486.047913;165.911514
93;249.02005;483.626953;165.622391
94;249.435776;481.439972;164.628601
95;250.020844;478.904144;164.101685
96;250.384064;476.631226;163.651077
97;250.9487;474.462158;162.553146
98;251.545151;472.083435;161.731766
99;251.864029;470.078094;161.225937
100;252.164215;468.267731;160.308533
101;252.803864;466.092346;159.356705
102;253.231552;464.188995;158.58815
103;253.354172;462.358276;157.832794
104;253.732956;460.555786;156.915314
105;254.271408;458.615997;155.907837
106;254.686371;457.191895;155.266907
107;254.803009;455.700348;154.612534
108;255.300919;453.933044;153.286377
109;255.848328;452.430817;152.592789
110;256.080353;451.223114;151.916168
111;256.504059;449.693054;150.814453
112;256.592041;448.422211;149.894073
113;257.190369;447.290955;148.910233
114;257.452911;445.777008;148.061401
115;257.618256;444.632629;147.322601
116;257.901672;443.693939;146.059357
117;257.927063;442.700714;145.426773
118;258.027679;441.553497;144.441635
119;258.218933;440.615753;143.769791
120;258.459473;439.720856;142.853897
121;258.70343;438.712341;141.53566
122;259.066589;437.948975;140.582993
123;259.287994;437.330811;139.754578
124;259.354889;436.737579;138.918961
125;259.418701;435.945282;137.902695
126;259.661377;435.345947;136.880402
127;259.869446;434.758148;136.198242
128;260.040802;434.033325;135.082352
129;260.362335;433.441254;133.788361
130;260.476776;433.067719;132.577652
131;260.594849;432.928467;131.526917
132;260.579193;432.549896;130.586487
133;260.803986;432.184631;129.513489
134;260.922333;431.781067;128.529343
135;261.041016;431.350739;127.628067
136;261.165619;431.063629;126.472496
137;261.058685;430.863831;125.515083
138;261.239746;430.910461;124.291687
139;261.168762;430.857056;123.134315
140;261.425751;430.665863;121.878227
141;261.886444;430.936584;120.704674
142;261.828186;431.581482;119.761002
143;261.806183;431.923431;119.091049
144;261.714966;432.041168;118.510544
145;261.850189;431.959442;118.146019
146;262.067596;431.994934;118.024162
147;262.218323;432.007355;117.994217
148;262.386627;432.0802;118.040062
149;262.551605;432.163788;118.064659
150;262.776398;432.250061;118.019691
151;262.922241;432.448395;118.095131
152;263.026642;432.499176;118.059982
153;262.989746;432.612946;118.053543
154;263.02359;432.621216;117.83651
155;263.019897;432.685669;117.764366
156;262.895966;432.796997;117.595825
