Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
27;787.423035;708.498718;123.636681;763.869995;697.294189;114.861763;765.856018;803.362488;156.302261;811.020569;1087.004883;407.438385;783.278198;1056.739014;244.843094
28;786.167847;710.663391;126.288528;762.544312;699.168335;117.876274;764.945313;805.680847;158.277023;811.342041;1089.103638;407.899994;783.390869;1059.153442;245.884583
29;784.645203;712.768311;129.434326;761.055176;701.3927;120.773224;763.510681;807.574585;161.064102;811.237;1091.100464;408.839233;783.271362;1062.265503;247.058426
30;783.069641;714.820496;132.227081;759.649292;703.655396;123.217758;762.094482;809.940247;163.826462;811.452148;1093.240967;409.764557;783.189636;1065.095581;247.597107
31;782.07489;717.028442;134.567169;758.084778;705.787537;125.912483;760.836121;812.433167;165.601242;812.006775;1095.529663;410.160126;782.834656;1067.733643;248.421021
32;780.272583;719.467468;137.202713;756.690369;708.312988;128.3349;759.41864;814.67627;168.155975;812.156799;1097.674316;410.871765;782.642883;1070.463379;249.514786
33;778.103088;721.815247;139.758636;754.324829;710.8927;131.182236;758.254456;817.449158;170.648575;812.033081;1099.927979;411.852844;782.927063;1073.27002;249.667297
34;776.654114;724.119812;142.576187;752.53186;713.12085;134.072845;757.139282;820.047791;172.72403;812.701538;1102.02771;412.216339;782.427795;1076.358154;250.824265
35;774.838257;727.0047;144.229614;750.88208;715.459656;136.391388;755.418396;822.66626;175.523361;813.321594;1104.213135;412.516724;781.917114;1079.325317;252.189743
36;772.857117;729.271851;146.876831;749.095581;718.477661;138.749176;753.837708;825.535889;177.678574;813.450867;1106.365601;413.247314;782.19635;1082.070923;253.186523
37;770.80481;731.929443;149.67749;747.287964;721.395203;140.881332;752.588379;828.467285;179.425583;813.399902;1108.543213;414.776611;782.139648;1085.186523;254.371658
38;768.834595;735.098328;151.788956;745.270813;723.9599;142.96701;750.832764;831.162598;181.537552;814.102356;1110.748413;415.030334;781.842102;1088.07312;255.396179
39;767.213196;737.634949;153.736404;743.046692;726.985168;145.459427;749.337891;834.341736;183.529663;814.278625;1113.065674;415.78421;781.556824;1090.921631;256.744537
40;764.930847;740.065918;155.740768;740.856628;729.902466;146.925705;747.661255;837.57605;185.466003;814.429199;1115.278687;416.717834;782.055664;1093.885376;257.812805
41;762.280701;743.385071;158.04895;738.928528;733.032593;149.469498;745.43512;840.416687;187.393311;814.947083;1117.46106;417.213959;781.834106;1097.171631;258.562317
42;759.829895;746.489014;159.842361;736.486267;736.194946;150.937775;743.870422;843.510498;189.011215;815.093994;1119.715576;418.078674;781.622986;1100.315063;259.510895
43;757.903198;749.391174;161.464813;733.966125;739.586731;152.974884;741.794922;846.530334;190.745865;814.993164;1121.977295;419.359863;781.610352;1103.353882;260.623291
44;755.656555;752.568787;163.282166;731.598022;742.79364;154.312454;739.918823;849.189331;192.135803;816.025818;1124.103271;419.733734;782.011108;1106.485718;261.255157
45;752.774963;755.791321;165.207062;729.296448;746.019043;156.29306;738.472351;852.672913;193.616287;816.685364;1126.430298;420.055481;782.24823;1109.641357;261.776978
46;750.364868;758.67627;166.319016;726.165344;749.060669;157.54834;736.67218;856.25415;195.046783;816.784668;1128.504761;421.222809;781.897522;1112.722534;263.009613
47;747.839722;761.727539;167.935425;723.109802;752.348999;159.719437;734.671326;859.665039;195.929092;817.019958;1130.772095;422.197815;782.211365;1115.747192;264.050049
48;744.960266;765.238831;169.06665;720.733765;756.126282;160.266144;732.775574;863.232727;196.932281;817.567871;1132.847412;422.950195;782.153015;1118.630127;265.015106
49;742.362915;768.897522;169.86908;718.473816;759.721069;161.087296;730.84082;866.519287;198.30603;818.209839;1134.913818;423.764679;782.298828;1121.663452;265.98587
50;740.572388;772.358582;170.551636;716.22998;763.606995;161.590836;728.528687;869.947998;200.055161;819.035828;1137.256104;423.971619;782.253906;1124.897095;267.001434
51;737.422058;775.262695;171.856476;713.214294;766.894287;162.254349;726.048767;873.270264;201.101242;819.464294;1139.406372;424.514954;782.289856;1127.8573;267.781952
52;734.392273;778.488831;173.434906;709.716064;770.103455;164.197098;724.414124;876.78949;201.598541;819.472595;1141.290894;425.803741;782.438354;1130.706055;269.074524
53;731.118713;782.050842;173.993683;706.330933;773.670593;165.367218;722.358337;880.541077;202.486053;820.074341;1143.414307;426.489868;782.765015;1133.754395;269.560974
54;728.571228;785.488159;174.690125;704.105469;777.699219;165.381973;720.157898;883.8703;203.232956;820.89093;1145.32312;427.072632;782.825317;1136.67981;270.311188
55;725.766907;788.601196;175.21376;701.565369;781.493408;165.655258;718.491333;887.215027;203.765839;821.355652;1147.120483;427.610901;782.757385;1139.574829;271.06485
56;722.11377;791.487;176.266083;698.69104;785.075378;165.510727;716.64624;891.012207;204.495483;821.578491;1149.254639;428.123199;783.464905;1142.47998;271.830017
57;719.910034;795.340698;175.977676;695.181763;788.495361;166.571686;714.795227;894.341064;204.852402;822.048706;1151.133545;429.130707;783.746155;1145.105347;272.232391
58;717.161011;798.815796;176.286224;692.596008;792.044495;166.681442;712.943787;897.630188;205.405701;822.455383;1152.832275;430.014008;783.604553;1147.808594;273.455231
59;714.82074;802.305786;175.760239;690.123657;795.661743;165.760849;710.811462;901.315063;205.494385;823.337646;1154.562988;430.370514;783.647095;1150.419067;274.260742
60;711.745422;805.5979;175.802979;687.944458;799.609558;165.063705;708.998474;904.645264;206.42334;823.975769;1156.34021;431.029907;783.793213;1153.016235;274.845917
61;709.036804;808.776978;175.72496;685.583252;803.213684;165.096176;706.913879;907.545837;206.70787;824.489929;1157.944336;431.320068;784.092712;1155.625488;275.892395
62;706.991272;812.315491;175.306473;682.206177;806.562378;165.393509;705.557556;910.933411;206.049881;824.747986;1159.528442;432.187988;784.786438;1158.045776;276.446869
63;704.177185;816.403809;175.428925;679.757996;810.140381;164.815033;703.587036;913.807251;206.172073;825.328247;1161.069458;432.749329;785.425171;1160.268799;276.714874
64;701.674744;818.921997;174.3862;677.66748;813.684448;163.839401;701.80835;916.970825;206.605423;826.0;1162.637695;433.270447;785.284485;1162.90686;277.999817
65;699.939941;821.952271;173.447311;675.463318;816.936951;162.932175;700.217407;920.123657;206.365723;826.440002;1164.147461;433.902374;785.355896;1165.269409;278.6073
66;697.761047;825.457336;172.394012;673.275574;820.15564;162.463928;698.799133;922.979675;205.751801;826.989502;1165.623535;434.414063;785.825317;1167.455078;279.066956
67;695.19574;829.009949;171.416077;671.412231;823.576538;161.045837;697.334167;925.980469;205.619537;827.510315;1167.097412;434.692352;785.933289;1169.72168;279.532745
68;693.443604;831.148621;171.225067;669.104126;826.762756;160.374237;695.735901;928.805298;205.4664;828.012817;1168.3479;435.070129;786.063416;1171.707031;279.928253
69;691.635803;834.287109;170.377762;666.961182;829.904236;159.504593;694.702698;931.620728;205.436356;828.497925;1169.637329;435.658386;786.560791;1173.792114;280.261047
70;689.717773;837.444214;168.793488;665.128784;833.10907;158.782974;693.50293;934.356018;204.256531;829.149048;1171.12146;436.211182;786.990845;1175.549561;280.531616
71;688.353149;839.992371;167.583633;663.192932;835.893494;157.978027;692.259216;936.93866;203.993225;829.623718;1172.286743;436.612152;787.202515;1177.301025;281.054047
72;686.802673;843.027527;165.988022;661.566895;838.747803;156.747818;691.442627;939.369324;203.052231;829.892212;1173.57251;437.272308;787.00708;1179.18457;281.949829
73;685.085266;845.726074;164.672318;660.452759;841.7547;154.888626;690.207458;941.782959;202.519333;830.074768;1174.703735;437.542175;787.090271;1180.899658;282.631866
74;683.691528;848.4375;163.330414;659.65387;844.822693;153.085236;689.321838;944.045837;202.106979;830.431641;1175.73645;437.795013;787.244446;1182.4198;282.974091
75;682.691956;850.792725;162.137466;661.077881;849.231689;149.076447;688.60498;946.197266;200.899048;831.102234;1176.905396;437.828583;787.252808;1183.920288;283.484741
76;681.730225;853.016541;161.095169;657.867981;850.313843;149.827637;687.703186;948.383484;200.553772;831.784424;1178.017822;438.065887;787.348206;1185.249634;284.089447
77;680.300476;855.26123;159.870178;655.764221;852.161499;150.234177;687.291931;950.431641;199.789017;832.098877;1178.92688;438.488739;787.325562;1186.708374;284.559692
78;679.586975;857.494995;158.466476;654.032288;854.251221;149.806839;686.771912;952.37323;199.008652;832.17926;1180.105713;439.211151;787.926819;1188.249756;284.749023
79;678.309631;859.658508;157.025421;656.14917;858.178894;145.394485;685.862;954.252014;198.538757;832.368652;1181.140991;439.762177;788.417297;1189.52771;284.546967
80;678.351318;861.450562;156.072144;656.16095;860.738953;143.080597;685.582397;956.317078;197.452148;832.855408;1182.067627;439.84787;788.553528;1190.925903;284.625885
81;677.996826;863.282227;154.7173;655.46283;862.721863;141.730759;685.51532;957.906982;196.980026;833.155579;1183.033081;440.144653;788.687012;1192.079712;284.802917
82;677.482666;865.102295;153.425201;655.128784;864.371338;140.582443;684.928711;959.606262;196.859222;833.355896;1183.957642;440.580627;789.207947;1193.040039;284.450928
83;677.364807;867.10083;151.720978;652.742859;865.074158;141.890564;684.648682;961.35376;195.89119;833.560608;1184.708984;440.733704;789.207397;1194.400146;284.376068
84;677.13678;868.963135;150.592072;651.262878;866.357422;142.338654;684.700073;963.528748;194.652222;833.765381;1185.519165;440.91748;788.927246;1195.67395;285.210327
85;676.706726;870.566101;149.75766;650.91925;867.949646;141.193085;684.267151;964.800476;194.198318;834.191772;1186.417603;440.955536;788.90979;1196.498169;285.473419
86;676.274597;872.072388;148.985382;650.856018;869.751404;140.098938;683.981445;965.989624;193.835236;834.542725;1187.313232;440.971008;789.299377;1197.425659;285.554718
87;675.989258;873.639893;148.23764;650.91748;871.532898;138.717468;683.632263;967.639893;192.847961;834.732117;1188.053345;441.155884;789.441467;1198.385742;285.508087
88;675.153809;875.074768;147.275436;651.351196;872.941589;137.281067;683.322815;968.776428;192.090469;834.985657;1188.774292;441.334686;789.37323;1199.199829;285.755615
89;674.572144;876.565735;146.530838;651.618469;874.233032;136.058685;682.914978;969.608826;191.791428;835.279785;1189.26062;441.38504;789.460938;1199.686035;286.046356
90;674.260193;877.971558;145.696976;651.340088;875.614746;135.454254;682.749878;971.029541;191.341202;835.419189;1189.846924;441.392792;789.786743;1200.412964;286.241547
91;674.243591;878.974304;144.845505;650.564087;876.64502;134.99263;682.70752;972.247437;190.641464;835.587708;1190.436401;441.513885;790.175476;1201.1521;286.167908
92;674.90918;879.904419;144.087936;649.663757;877.823975;134.439499;682.879944;973.233032;189.891235;835.931946;1191.02124;441.649567;790.511353;1201.859985;286.078888
93;674.734253;881.060486;143.235306;649.5177;879.011047;133.646301;682.782837;974.179993;189.327484;836.287537;1191.47876;441.706635;790.77301;1202.585571;285.970367
94;674.483154;882.072144;142.4039;649.490295;880.029907;132.872833;682.553101;975.274292;188.587311;836.656677;1192.054688;441.70874;791.151245;1203.182251;285.73288
95;674.256775;882.866028;141.321396;649.374573;880.924683;131.994858;682.482178;976.350647;187.559631;837.220337;1192.515869;441.429779;791.800171;1203.624634;285.188141
96;674.144104;883.803101;140.610413;649.23407;882.008911;131.140228;682.457703;977.071228;186.919144;837.536377;1192.869019;441.31839;792.150757;1204.007324;284.934784
97;674.085815;884.710815;139.67157;649.069153;883.039551;130.538483;682.561035;977.58313;186.201187;837.668335;1193.176025;441.297394;792.256958;1204.427368;284.841309
98;673.99646;885.411377;139.050644;648.843323;883.758301;130.141281;682.33905;978.276001;185.717041;838.112976;1193.431763;441.045776;792.463135;1204.808594;284.723358
99;673.742126;886.051819;138.606628;648.737915;884.353394;129.592667;682.108032;979.14563;185.064392;838.383484;1193.807495;441.005463;792.719543;1205.156738;284.370911
100;673.745728;886.610291;138.004684;648.802856;885.013062;128.695328;681.899536;980.005798;184.214493;838.190674;1194.165894;441.162201;793.196777;1205.451294;284.07196
101;673.4328;887.303955;137.588486;648.861938;885.733032;127.851646;681.409851;980.637512;183.871765;838.585999;1194.356567;440.924591;793.662476;1205.717529;283.78302
102;673.321533;887.932373;137.230042;648.822144;886.433838;127.137482;681.236511;981.040955;183.694717;838.578979;1194.707397;440.919739;794.110291;1206.020264;283.533905
103;673.299194;888.505127;136.768005;648.752991;887.010254;126.519646;681.389465;981.537964;183.267731;838.626648;1195.038452;440.773102;794.27771;1206.268066;283.415009
104;673.279541;889.058044;136.158005;648.677063;887.497986;125.888321;681.713013;982.089111;182.665253;838.369446;1195.267212;440.982056;794.362854;1206.377686;283.405579
105;673.36969;889.469482;135.584656;648.645203;887.897034;125.469589;681.679993;982.55365;181.769913;838.507385;1195.518555;440.703796;794.524719;1206.410156;283.248474
106;673.435303;889.800781;135.063278;648.489319;888.262085;125.062164;681.723755;983.044312;180.915253;839.111877;1195.694824;440.206299;795.051941;1206.541138;282.79541
107;673.645447;890.075806;134.323914;648.482666;888.480713;124.70536;681.7005;983.274902;180.471512;839.384949;1195.880981;439.790741;795.558655;1206.709351;282.333496
108;673.709412;890.413574;133.777481;648.605774;888.620239;124.26799;681.691956;983.442322;180.003525;839.425659;1196.076294;439.552979;795.844238;1206.773926;282.160889
109;673.708435;890.744202;133.271301;648.713745;888.882141;123.708778;681.837585;983.681274;179.534912;839.566528;1196.238403;439.167206;795.953552;1206.844604;282.042938
110;673.712402;891.022156;132.913742;648.838379;889.081055;123.154984;681.916687;983.891968;178.850586;840.190857;1196.312256;438.586761;796.279602;1206.905396;281.742981
111;673.787781;891.217712;132.330597;648.93634;889.261414;122.604599;681.699951;984.120239;178.530045;840.239136;1196.427734;438.419312;796.417297;1206.994507;281.508423
112;673.983093;891.419922;131.701096;649.021912;889.403625;122.065262;681.699646;984.456116;177.982681;840.391785;1196.511597;438.231232;796.534607;1207.060425;281.242401
113;674.118469;891.566895;131.066422;649.0979;889.580688;121.565941;681.803772;984.752625;177.241074;840.483154;1196.464478;438.073395;796.64502;1207.066406;280.893738
114;674.197693;891.606567;130.539658;649.193787;889.739197;120.67804;681.984497;984.846313;176.889648;840.455994;1196.474854;437.946503;796.893372;1207.084473;280.494049
115;674.293152;891.778687;130.025513;649.300171;889.846375;120.159035;682.121704;984.875122;176.576035;840.160278;1196.547485;438.029297;797.177734;1206.991455;280.149139
116;674.450745;891.91333;129.559601;649.41272;889.890625;119.631981;682.279785;984.949707;176.198166;839.941406;1196.558472;438.022308;797.331665;1206.967407;279.800232
117;674.519775;891.890503;129.192017;649.432739;889.970703;119.273338;682.362305;984.987366;175.797226;839.909912;1196.505737;437.823639;797.555969;1206.971558;279.26944
118;674.579407;891.982178;128.79921;649.449341;890.106201;118.963188;682.470093;984.88562;175.234604;839.927673;1196.502563;437.586182;797.844849;1206.921631;278.985382
119;674.554565;891.970642;128.356628;649.471375;890.086304;118.713272;682.60437;984.899475;174.820953;840.008606;1196.46167;437.345459;798.059692;1206.794312;278.6828
120;674.541992;891.893799;127.958496;649.543579;890.0896;118.480377;682.758545;984.950989;174.464722;840.048828;1196.480103;437.111267;798.458374;1206.743164;278.122742
121;674.5849;891.914673;127.563972;649.602661;890.139038;118.169647;682.757874;984.928833;174.093689;840.110474;1196.452393;436.876831;798.65741;1206.667969;277.814056
122;674.721741;891.985962;127.052719;649.661011;890.146851;117.862305;682.744446;984.869263;173.655319;840.127991;1196.396973;436.65451;798.925659;1206.468262;277.573395
123;674.832092;892.041199;126.749451;649.691895;890.068787;117.667526;682.734619;984.862305;173.351593;840.159302;1196.443726;436.466736;799.102356;1206.342896;277.341309
124;674.887268;891.924683;126.714149;649.706909;889.965393;117.62252;682.745361;984.975098;172.972198;840.165344;1196.403687;436.254852;799.275208;1206.157471;277.026947
125;674.790771;891.921021;126.774559;649.718628;889.926147;117.754028;682.811279;985.062744;172.676361;840.188293;1196.361694;436.067993;799.258789;1206.042725;276.811462
