Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
22;944.496155;829.420837;68.765808;1189.254028;824.516663;470.582184;809.546753;840.117737;35.669128;1105.077637;888.679016;270.029022;;;
23;944.626709;829.502197;68.666885;1189.259521;824.451416;470.580231;809.519104;840.128662;35.686584;1105.078125;888.738586;270.030548;;;
24;944.637634;829.507202;68.662178;1189.27832;824.471375;470.554688;809.512451;840.041016;35.627182;1105.103516;888.830933;270.068512;;;
25;944.59198;829.503418;68.737473;1189.332397;824.467712;470.525604;809.516479;840.109924;35.671654;1105.083496;888.857117;270.053314;;;
26;944.549744;829.496521;68.792976;1189.308716;824.372864;470.444;809.476624;840.139832;35.69445;1105.100586;888.939758;270.080505;;;
27;944.532715;829.50116;68.839325;1189.351318;824.356812;470.385895;809.488586;840.047424;35.702175;1105.140869;889.015015;270.129456;;;
28;944.486755;829.496521;68.864723;1189.397339;824.305786;470.40918;809.468506;840.029602;35.654453;1105.19751;889.082764;270.169373;;;
29;944.49353;829.470825;68.930885;1189.294434;824.265076;470.309265;809.487244;840.014343;35.721127;1105.181396;889.13385;270.154114;;;
30;944.45282;829.480835;68.998787;1189.298218;824.201233;470.328705;809.493042;840.026428;35.712196;1105.105347;889.244446;270.215515;;;
31;944.435181;829.47113;69.120499;1189.318359;824.193665;470.348633;809.446228;840.088623;35.770447;1105.087524;889.330872;270.237457;;;
32;944.319031;829.454529;69.361702;1189.324463;824.120056;470.304016;809.473572;840.130798;35.735855;1105.120728;889.500977;270.253632;;;
33;944.222168;829.416321;69.56076;1189.265747;824.132874;470.283508;809.504333;840.135437;35.698605;1105.180786;889.682617;270.333771;;;
34;944.142822;829.506592;69.663712;1189.223022;824.068359;470.290588;809.471252;840.120972;35.724358;1105.242188;889.870483;270.431122;;;
35;944.051392;829.537231;69.834656;1189.174683;824.033264;470.217316;809.372009;840.107239;35.759575;1105.320801;890.106812;270.531342;858.571289;791.798645;34.996437
36;943.860535;829.541687;69.98568;1189.160156;823.974915;470.19516;809.408997;840.10376;35.878033;1105.385742;890.424011;270.486237;858.683655;791.976013;34.79007
37;943.786438;829.600647;70.175964;1189.092773;823.981506;470.142944;809.407104;840.122742;35.852325;1105.659668;890.793823;270.623749;858.514099;792.038574;34.983601
38;943.617126;829.779541;70.32402;1189.059326;823.904419;470.068237;809.444519;840.217529;35.84626;1105.811157;891.216919;270.620972;858.255737;792.060364;35.362164
39;943.552673;829.92041;70.394615;1188.956787;823.845947;469.979004;809.413696;840.22345;35.86916;1106.150269;891.58551;270.752014;858.086853;792.128601;35.581123
40;943.497986;829.990479;70.613976;1188.875977;823.869202;469.756805;809.389648;840.212708;35.891369;1106.836182;892.024902;270.747925;858.017212;792.134766;35.682751
41;943.135376;829.85907;71.410492;1188.863403;823.874878;469.726501;809.264832;840.165833;36.154743;1107.464111;892.695313;270.598907;857.943115;792.258911;35.62962
42;942.631714;829.726685;72.657486;1188.893921;823.919006;469.634918;809.156067;840.03656;36.32198;1108.085449;893.166931;270.50589;858.140015;792.419556;34.886986
43;942.190552;829.670349;73.654343;1188.956543;823.930359;469.537598;809.010559;840.011353;36.406868;1108.766357;893.591064;270.247833;858.070435;792.574707;34.78767
44;941.693726;829.823242;74.579025;1188.925781;823.99585;469.369354;808.9245;839.912598;36.534325;1109.370239;894.206238;270.073822;857.668884;792.675659;34.808056
45;941.292297;829.971619;75.1595;1189.066162;823.985413;469.327484;808.76886;839.752808;36.723103;1109.923828;894.800476;270.015472;;;
46;940.935059;830.001587;75.721664;1189.08313;824.09491;469.165192;808.589539;839.505554;36.915901;1110.64978;895.397766;269.975128;;;
47;940.52063;830.005432;76.878006;1189.202759;824.161377;469.02356;808.374268;839.130737;37.097027;1111.515015;895.953125;269.663788;;;
48;940.028992;829.898376;78.211044;1189.218384;824.263062;468.832336;808.085083;838.750977;37.305943;1112.490845;896.381531;269.133942;;;
49;939.592224;829.830994;79.169487;1189.39978;824.320374;468.674805;807.594666;838.151978;38.132641;1113.397461;896.729248;268.876892;;;
50;939.404358;829.874634;80.589027;1189.644043;824.295227;468.329102;806.955933;837.841797;39.232758;1114.148804;897.240112;268.727692;;;
51;938.779907;829.681885;81.952927;1189.714966;824.405212;468.234558;806.760071;837.511475;40.108845;1115.013306;897.651184;269.007599;;;
52;937.88916;829.251648;83.335289;1189.82019;824.416992;468.126343;806.611877;837.285583;41.334888;1116.282349;898.03717;268.804138;;;
53;936.980774;828.95166;84.863304;1190.067749;824.424377;468.03772;806.060791;836.655334;43.439594;1117.474854;898.436218;268.441437;;;
54;936.372925;828.713013;86.190407;1190.144165;824.445129;467.906769;804.765381;836.099304;45.535568;1118.242065;898.878357;268.301849;;;
55;935.909058;828.456848;87.784485;1190.205078;824.455566;467.822815;803.760742;835.57605;47.744236;1118.869507;899.268982;268.20874;;;
56;935.204407;828.12146;89.5933;1190.262329;824.442566;467.701508;802.698608;834.883301;49.842873;1119.7323;899.441528;268.279572;;;
57;934.405334;827.510742;91.433472;1190.345093;824.433533;467.591278;801.548767;833.683655;52.258282;1120.721924;899.55542;267.995056;;;
58;933.582642;826.763306;92.867096;1190.375;824.428101;467.485352;800.434143;832.303284;54.520493;1121.546631;899.66095;267.701385;;;
59;932.876221;825.917847;94.611427;1190.409302;824.434021;467.403259;800.168213;831.16394;56.194935;1122.162964;899.886353;267.437836;;;
60;932.120117;825.19751;96.020752;1190.420776;824.387268;467.384613;799.607544;829.463318;58.299076;1122.889038;900.003174;267.638062;;;
61;931.42865;824.238647;97.664627;1190.583252;824.33429;467.134521;798.364136;827.762146;60.179844;1123.395874;900.063293;267.872559;;;
62;930.98584;823.0979;99.913742;1190.515991;824.371765;467.18222;797.496826;825.861938;62.492302;1123.652954;900.111145;267.938904;;;
63;930.019348;822.052917;101.673012;1190.608276;824.331604;467.083374;796.796082;823.674194;65.07811;1123.850342;900.201477;267.81543;;;
64;929.306335;820.605652;103.249832;1190.351563;824.416931;466.809143;795.667236;821.42572;67.224899;1124.085571;900.198059;267.98056;858.148804;762.976379;49.826572
65;928.433777;819.306519;105.039833;1190.141602;824.46106;466.677887;794.79364;819.033264;69.603905;1124.434204;900.243835;267.807465;858.39386;760.080017;51.555794
66;927.521423;818.023193;106.588005;1190.041382;824.405579;466.595123;793.755859;816.499939;71.410233;1124.420044;900.307556;267.424103;858.947083;756.868164;53.854568
67;926.856201;816.679016;108.145874;1190.02356;824.412964;466.453491;793.035583;813.913452;73.596649;1124.419189;900.35376;267.271271;859.453613;753.33374;55.513256
68;926.505432;815.229675;109.973541;1189.805542;824.448853;466.277802;792.266052;811.020142;75.2201;1124.412964;900.266418;267.13327;860.287659;749.893188;57.285591
69;925.562439;813.591919;111.726761;1189.605957;824.389343;466.165222;791.520935;807.848694;76.88208;1124.342407;900.203369;267.026001;860.574524;746.76001;59.53952
70;924.649475;811.735352;113.026222;1189.450562;824.41156;466.085083;790.613098;804.719238;79.377365;1124.141968;900.101257;266.680084;861.206238;743.437195;61.784229
71;923.862122;810.286377;114.582535;1189.146606;824.386169;465.777222;789.819397;801.922668;81.254906;1123.752563;899.976257;266.260345;861.892517;739.983948;63.499157
72;922.840698;808.374573;115.969894;1188.783325;824.327759;465.466827;789.185608;798.743286;83.622917;1123.461182;899.838379;266.005402;862.470642;736.659058;65.458488
73;922.130249;806.660156;117.309692;1188.494629;824.330566;465.170349;788.33783;795.440369;85.684387;1123.263794;899.563782;266.115326;862.691895;733.269775;67.368965
74;921.604736;804.771851;118.835014;1188.247314;824.26947;464.899078;787.778015;792.168518;87.495316;1122.835205;899.320435;265.698975;863.537048;730.006287;69.3731
75;920.958862;802.760681;120.364677;1187.987915;824.278992;464.686066;786.830933;788.770752;89.937355;1122.384766;899.005371;265.389832;864.297485;726.912292;70.888229
76;920.30719;800.78656;121.534721;1187.743896;824.287781;464.460266;786.190308;785.818726;91.587646;1121.983521;898.63147;265.160034;865.04248;723.527527;72.83036
77;919.957031;798.782593;122.245369;1187.419067;824.244324;464.4039;785.189392;782.517151;93.465233;1121.525879;898.210571;264.917938;865.539917;719.967346;74.985329
78;919.097961;796.689026;123.099525;1186.935913;824.241943;464.03476;784.72522;779.329712;95.563858;1120.983887;897.727844;264.503906;865.908386;716.630371;76.899971
79;918.299255;794.534607;124.119019;1186.708618;824.238525;463.744843;784.037109;776.213928;97.474075;1120.223389;897.203796;264.099457;866.414246;713.784668;78.26725
80;917.801697;792.703369;125.111237;1186.037354;824.231323;463.42926;783.143372;772.931213;99.320763;1119.481567;896.792297;263.590637;867.433594;710.515686;80.377403
81;916.640747;790.757141;126.500565;1185.344727;824.219604;462.994385;782.637634;770.176208;100.407425;1118.835083;896.421997;263.179596;867.509277;707.23114;82.387184
82;915.814453;788.666687;127.620232;1184.69043;824.18988;462.570862;781.648071;767.036316;102.008171;1118.219971;895.951965;262.798035;867.859497;704.005371;84.711502
83;915.420654;786.74292;128.341095;1184.21875;824.135193;462.269623;781.200867;764.245544;103.318634;1117.574951;895.287109;262.15274;868.462891;700.898804;86.984886
84;914.487244;784.833862;129.076584;1183.942627;824.100525;462.07251;780.21521;761.241638;105.058777;1116.767578;894.466309;261.281433;868.988647;697.986694;88.812599
85;913.688721;782.89801;129.939789;1183.588623;824.037903;461.816895;779.497681;758.86145;106.170349;1116.071045;893.785339;260.624115;869.281494;694.645996;90.755272
86;913.003418;780.928223;130.68576;1183.20752;823.847107;461.416473;778.958801;756.170532;107.751907;1115.303955;893.269043;260.166351;869.406616;692.064758;92.160294
87;911.957947;778.95105;131.374573;1182.585815;823.7901;460.913055;777.814697;753.518005;108.6334;1114.746704;892.756958;259.696625;869.630188;689.83728;93.70752
88;911.156738;777.268372;131.805466;1181.916382;823.786438;460.321014;777.379333;751.43103;109.309807;1114.001587;891.872986;259.000793;870.088867;686.982605;95.623032
89;910.429688;775.330078;132.554428;1181.177002;823.801086;459.787231;776.663025;748.977356;110.193642;1113.106567;890.989929;258.131287;870.208374;684.363647;97.376167
90;909.434082;773.486877;133.127258;1180.531128;823.666321;459.305786;775.433044;746.657166;111.052689;1112.297363;890.24585;257.56665;869.831848;681.931335;99.131454
91;908.584778;771.64801;133.499268;1179.910156;823.611694;458.870911;774.716553;744.554626;111.689423;1111.508789;889.60498;257.149933;870.060486;679.440491;100.395378
92;907.871765;770.051941;133.812393;1179.24231;823.547668;458.348053;774.143494;742.329346;112.423012;1110.703491;888.861938;256.255951;870.206177;677.279602;101.608223
93;906.543945;768.095093;134.015106;1178.569824;823.397339;457.747803;773.383728;740.276794;113.092705;1109.727173;887.980774;255.079254;870.164063;674.916931;103.161514
94;905.756653;766.554993;133.627426;1178.028076;823.30957;457.34137;772.673035;738.060852;113.050484;1108.821167;887.049988;254.571411;870.125244;672.650208;104.619308
95;905.231873;764.701599;133.778214;1177.560547;823.132507;456.87384;771.630005;736.105103;113.303467;1108.055664;886.36499;253.968262;869.966431;670.272095;105.655266
96;904.417847;762.942383;134.274185;1176.933105;822.941833;456.394501;770.932983;734.081848;113.715141;1107.165649;885.717896;253.022934;870.334656;668.381287;106.246895
97;903.67157;761.016357;134.705582;1176.409668;822.660889;455.536255;770.10614;731.991516;114.670181;1106.335449;884.773376;252.190521;870.253357;666.686707;107.101685
98;903.008911;759.366089;134.703934;1175.530762;822.597839;454.818604;769.186035;729.973572;115.34198;1105.53125;883.866821;251.465393;869.964294;664.531677;108.618011
99;902.010681;757.779785;134.467178;1174.888184;822.519409;454.301514;768.481384;727.898865;114.82869;1104.186523;882.867126;250.964569;869.910339;662.628601;109.329102
100;901.063599;756.217163;134.377365;1174.401367;822.447388;453.915833;768.469971;726.065979;114.457886;1103.434204;882.401611;249.716202;869.937561;660.965515;109.231422
101;900.433899;754.881592;134.189362;1173.630127;822.439392;453.32254;767.771423;724.120422;114.423424;1102.815796;881.666687;248.61586;869.983765;659.324951;109.404099
102;899.901978;753.139954;133.864944;1172.806519;822.349976;452.538025;767.072388;722.094116;114.604187;1102.018677;880.73938;248.042328;869.904419;657.277954;110.159805
103;898.987305;751.659424;133.636063;1172.114502;822.285522;451.965942;766.268433;720.239929;114.73111;1100.638916;879.580017;247.378082;869.516846;655.385498;110.705833
104;898.41156;750.157043;133.187973;1171.644165;822.085754;451.574371;765.415894;718.550476;115.181305;1099.789063;878.760254;246.643387;869.182129;653.937744;111.040123
105;898.034058;748.781372;132.91803;1170.697266;822.119446;450.884979;764.315552;716.941284;115.192612;1099.383545;878.281433;245.689423;869.034851;652.459961;111.274864
106;897.289551;747.398071;132.741028;1169.494995;822.121094;449.88092;763.388062;715.377563;115.243675;1098.401123;877.471252;244.521912;868.879333;651.23291;111.390045
107;896.299316;745.877502;132.488144;1168.704834;822.11322;449.343109;763.335449;713.924561;114.785133;1096.948364;876.440857;243.682556;868.362061;649.506409;111.954704
108;895.617981;744.68396;132.015366;1168.348877;822.057251;448.939972;763.096069;712.258118;114.494392;1096.31543;875.563721;242.927811;867.79657;647.781433;112.55722
109;895.283936;743.384766;130.895218;1167.670898;821.955933;448.375763;762.184692;711.055176;114.5802;1096.068359;875.073486;242.161652;867.529907;646.518005;112.678032
110;894.748474;741.982849;130.595474;1166.640381;821.910461;447.404053;761.350159;709.653748;114.027687;1095.014526;874.375793;241.320923;867.229004;645.099915;112.274689
111;894.059021;740.764343;130.724823;1166.060547;821.670471;446.820465;761.01593;708.383301;113.074448;1093.730713;873.46875;240.694061;866.737854;643.908508;111.877838
112;893.204834;739.475891;130.171127;1165.429565;821.500427;446.362244;760.446777;707.366638;112.689247;1093.057373;872.391418;240.01236;866.173279;642.653625;112.419472
113;892.685059;738.325134;129.141312;1164.553589;821.412231;445.786987;759.477173;706.187317;112.69519;1092.52063;871.643982;239.045319;865.348999;641.117249;112.774269
114;892.045471;737.468079;129.012665;1163.61853;821.428101;445.145508;864.964844;640.042114;112.720337;1091.593506;871.485352;237.759689;;;
115;891.604187;735.956421;128.34494;1162.907959;821.387085;444.747559;864.620178;638.956604;111.898575;1090.468262;870.650024;237.228134;;;
116;891.138733;734.518555;127.982071;1162.241943;821.230347;444.211884;864.241333;637.582153;111.026245;1089.858887;869.534424;236.472656;;;
117;890.584961;733.390137;127.172821;1161.505737;820.995667;443.466827;757.679321;701.644165;109.859169;1089.305908;868.702942;235.468613;;;
118;889.918091;732.404846;126.368111;1160.478149;821.010254;442.681641;862.959961;634.97168;110.891655;1088.861572;868.478882;234.456436;;;
119;889.466675;731.34845;126.267685;1159.605713;821.036926;441.942108;862.588379;633.726196;110.710022;1088.187256;868.063293;233.741852;;;
120;888.993591;730.180908;125.673996;1158.510986;821.08374;441.680756;862.528442;632.69873;109.948532;1087.087402;867.091736;233.079544;;;
121;888.416443;728.982178;124.771065;1157.767822;820.960632;441.01355;756.040833;697.13855;108.538422;1086.119751;866.185669;231.998169;;;
122;888.086426;727.680237;124.434479;1156.795898;820.870789;440.411682;755.676086;695.979675;108.166008;1085.708252;865.489319;230.995758;;;
123;887.868774;726.710388;124.176659;1155.761841;820.716309;439.649231;755.330444;694.723511;108.026863;1085.740112;865.42926;230.074371;;;
124;887.67926;725.802551;123.622017;1155.216431;820.599182;439.09137;754.925354;693.814819;108.093063;1085.632446;865.046875;229.288086;;;
125;887.270142;724.672791;122.631371;1154.02771;820.69342;438.552185;754.222534;692.722656;107.466881;1084.817383;864.476929;228.321304;;;
126;887.164734;723.687439;122.032906;1153.086426;820.668274;437.819061;753.776245;691.713745;107.229332;1083.879517;863.771912;227.485092;;;
127;886.878601;722.745239;121.783096;1152.347168;820.598999;437.497223;753.688721;690.850769;106.935883;1082.758667;862.504822;227.136002;;;
128;886.4776;721.816162;121.523285;1151.681519;820.444702;437.062592;753.641602;690.067017;106.616882;1082.867554;862.309937;226.056534;;;
129;886.191101;720.781189;121.204277;1150.593262;820.314087;436.306976;753.655273;689.432434;106.443344;1082.910645;861.873047;224.59848;;;
130;886.057556;719.79895;120.868172;1149.519409;820.325378;435.705139;753.78772;688.61145;105.962936;1082.484863;861.580261;223.637405;;;
131;886.163513;718.949219;120.483139;1148.687134;820.293884;435.210693;753.775757;687.740356;105.111046;1081.273926;861.086548;223.743927;;;
132;886.1651;718.188293;120.046936;1147.721313;820.256226;434.662079;753.857239;687.106934;104.815529;1081.19519;860.453491;222.939468;;;
133;886.091187;717.274231;119.658615;1146.689697;820.154663;433.84491;753.75238;686.661377;104.84742;1080.53125;859.262146;222.418747;;;
134;886.054688;716.410339;119.606308;1146.014893;819.883423;433.414948;753.641846;686.310852;104.876938;1080.128418;859.225342;221.552628;;;
135;885.688477;715.884949;119.67704;1145.418945;819.818726;433.293579;753.329407;686.004517;104.593086;1079.604736;859.052673;220.697021;;;
136;885.43811;715.643921;119.490288;1144.617065;819.856201;433.017334;753.27063;685.573792;104.34819;1079.388428;858.847778;219.79686;;;
137;885.220886;715.07135;119.507729;1143.137939;819.952026;432.004089;849.615234;618.272278;102.118073;1079.334595;858.425049;219.195328;;;
138;884.96106;714.440125;119.314568;1142.03479;819.864624;431.395691;847.756897;618.236572;101.482513;1079.246826;858.032471;218.765915;;;
139;884.88324;713.982422;118.673904;1141.359619;819.776306;431.21228;846.608704;618.288513;101.058342;1079.516357;857.275452;217.839859;;;
140;884.744568;713.432495;118.219795;1140.642456;819.662109;430.943848;845.284119;618.168396;100.145943;1079.700806;856.799744;217.208359;;;
141;884.629089;712.998108;117.831673;1139.899048;819.503967;430.513092;843.004395;618.262146;99.171181;1079.269653;856.403564;216.411194;;;
142;884.482117;712.661621;117.548431;1138.626465;819.572754;429.95224;841.562561;618.291321;98.070114;1078.766113;856.193787;215.826294;;;
143;884.286621;712.312012;117.239616;1137.790283;819.612183;429.782654;754.377258;683.04248;101.512367;1077.878662;856.474976;215.867661;;;
144;884.080872;712.108276;117.089035;1137.066284;819.503906;429.51001;754.390442;682.489319;101.970589;1077.339966;856.545654;215.624908;;;
145;884.019409;711.979431;117.209076;1135.910278;819.422852;429.153534;754.65863;682.096436;102.156715;1077.066772;856.507874;215.382797;;;
146;883.848145;711.840332;117.349876;1135.372925;819.237061;428.749512;754.993286;681.495789;102.04467;1076.914063;856.297363;215.079514;;;
147;883.683899;711.664185;117.547729;1134.208984;819.299988;428.378937;755.428162;680.742188;101.949051;1076.78479;856.099609;214.738235;;;
148;883.525391;711.510559;117.745163;1133.138184;819.433167;428.049286;755.925293;680.004089;101.853828;1076.790161;856.027649;214.058975;;;
149;883.429932;711.373718;117.856895;1132.221069;819.368042;427.991425;756.669922;679.161926;102.096886;1076.62439;856.057068;213.511612;;;
150;883.439392;711.234985;118.002869;1130.989258;819.216003;427.830231;757.341614;678.065002;103.13015;1076.289673;856.178406;213.207092;;;
151;883.410156;711.117065;118.188667;1130.056641;819.029968;427.414154;757.625122;677.401855;103.822121;1075.940918;856.378784;213.0672;;;
152;883.354797;711.130615;118.720924;1129.604492;818.932861;427.220764;757.663513;677.324097;103.82354;1075.870605;857.082764;212.572037;;;
153;883.104492;711.067383;119.082375;1128.514404;819.067139;427.120392;757.520081;677.257263;103.989349;1075.810303;857.457825;212.388321;;;
154;882.804382;711.051025;119.476349;1127.545288;819.136169;427.036194;757.228271;676.920227;104.205452;1075.579956;857.700073;212.356506;;;
155;882.333435;711.078308;119.744225;1126.388062;819.026062;426.821381;756.810852;676.528198;104.239128;1075.248291;858.030212;212.389648;;;
156;881.845215;711.105042;120.08358;1125.24231;818.902405;426.590637;756.570496;676.156982;104.340218;1074.854736;858.203613;212.421417;;;
157;881.21106;711.124023;120.283913;1124.601807;818.642761;426.584412;756.410156;675.823364;104.245201;1074.040771;858.618896;212.943237;;;
158;880.629944;711.22229;120.308762;1123.792603;818.590027;426.347626;756.307251;675.602112;104.22422;1073.364014;858.941101;213.190125;;;
159;879.976685;711.402649;120.530373;1122.656128;818.610413;426.186981;756.154297;675.538452;104.508446;1072.855591;859.340149;213.00798;;;
160;879.580811;711.571167;121.260651;1121.353271;818.544189;425.916779;755.7901;675.473145;104.682587;1072.333862;859.658447;212.651352;;;
161;879.235107;711.752747;121.731468;1120.158691;818.365845;425.617065;755.48114;675.412354;104.911903;1071.751953;860.096741;212.19075;;;
162;878.810547;711.850586;122.077789;1119.062134;818.327271;425.558746;755.088074;675.453613;105.240379;1071.208618;860.482239;212.029602;;;
163;878.230408;711.956543;122.713806;1118.106201;818.243286;425.419373;754.429871;675.428772;105.998665;1070.094482;860.428589;212.752548;;;
164;877.428833;712.098145;123.399849;1116.898682;818.15155;425.609985;753.174805;675.364624;106.529739;1069.115723;860.786011;213.269073;;;
165;876.323975;712.042236;124.348511;1115.469238;818.048218;425.41571;752.293579;675.450745;107.463242;1068.438721;861.334229;213.199783;;;
166;875.473999;712.102356;125.106316;1114.245361;817.881226;425.264099;751.535767;675.500793;108.207985;1068.03479;861.562805;213.189774;;;
167;874.284058;712.332581;126.870621;1113.139038;817.881714;425.228912;750.882629;675.642883;109.325409;1067.619141;861.749329;213.186066;;;
168;873.036377;712.574341;128.077957;1111.535889;817.870911;425.495911;749.727783;675.616699;110.679474;1067.121704;861.956848;213.099594;;;
169;872.006226;712.724182;128.647339;1110.119385;817.802612;425.47348;748.008667;675.758484;112.083115;1065.623535;862.304993;213.455002;;;
170;870.864868;712.820068;129.32872;1108.615356;817.702515;425.419067;746.746033;675.981689;113.579468;1064.20752;862.695496;213.706635;;;
171;869.602234;712.943604;129.953262;1107.736938;817.424011;425.372192;745.620728;676.220398;114.630333;1063.081299;862.753845;213.864548;;;
172;868.169556;713.266602;130.727798;1106.230713;817.374878;425.299164;743.890869;676.338623;116.228813;1062.333374;862.862366;213.867493;;;
173;866.18103;713.644409;132.187378;1104.973633;817.267822;425.516113;742.128479;676.435791;118.191704;1061.096191;863.222229;214.433029;;;
174;864.457581;713.807007;134.035919;1103.696533;816.991272;425.644165;740.542358;676.461792;119.587181;1059.625122;863.352966;214.751389;;;
175;862.304321;713.831482;135.071625;1102.30896;816.846802;425.12027;738.530579;676.537109;121.327759;1057.911011;863.401123;214.507095;;;
176;860.184021;714.164307;136.561768;1100.870605;816.638977;425.073608;736.569519;676.734558;122.515526;1056.101318;863.717346;215.15271;;;
177;858.252258;714.37207;137.615479;1099.63208;816.51532;425.354523;734.362366;676.812866;124.30706;1053.894531;863.824097;216.366089;;;
178;855.913879;714.612915;138.68898;1098.306763;816.237549;425.147522;731.967651;676.954956;126.40461;1052.539795;864.027893;216.18866;;;
179;853.131775;715.00354;139.763016;1096.785034;815.967773;424.989899;729.514038;677.171692;128.113358;1050.569092;864.034424;216.350616;;;
180;850.811279;715.408691;141.180405;1095.021362;815.856201;425.007446;726.938721;677.230652;129.390244;1049.22876;864.054382;216.287064;;;
181;848.405823;715.609924;142.269119;1093.53479;815.630432;425.296448;724.452515;677.475586;130.946289;1046.54895;864.038147;217.282928;;;
182;845.640991;715.915649;143.881058;1092.483887;815.183777;425.322052;721.465088;677.784729;132.570496;1044.436768;864.282837;217.401794;;;
183;842.520813;716.192261;145.019394;1090.866089;815.013611;425.103363;718.528015;678.010803;134.513809;1041.706299;864.134338;217.968155;;;
184;839.64325;716.052734;146.643799;1089.090332;814.835938;425.127289;715.632813;678.262085;135.971802;1039.659912;864.3396;218.492386;;;
185;837.022522;716.247986;147.575424;1087.809448;814.412354;425.261963;712.007935;678.654602;138.040436;1036.718262;864.181091;218.409958;;;
186;833.410706;716.517578;148.907806;1086.542603;814.126099;425.547333;709.16748;679.142639;139.768021;1033.919434;863.985413;219.433792;;;
187;829.810791;716.863281;150.939194;1084.417358;814.031982;425.354797;705.884033;679.572754;141.070297;1031.477539;863.963196;219.37439;;;
188;826.472534;717.309631;152.06485;1082.348633;813.822388;425.244812;702.105835;679.869629;142.463943;1028.866577;864.219849;219.818893;;;
189;823.237976;717.214722;152.879562;1080.989624;813.47937;425.506378;698.801025;680.431458;143.866516;1026.020508;864.18811;220.120438;;;
190;819.437561;717.618042;153.572617;1079.650391;813.025085;425.79834;695.412292;680.879578;144.972275;1023.080505;863.948364;220.48848;;;
191;816.157227;717.878113;155.159912;1077.608398;812.627197;425.582642;691.590088;681.209167;146.053345;1020.152771;864.137329;221.083984;;;
192;812.149048;718.101257;156.173737;1075.979736;812.442871;425.485138;687.872437;681.652893;147.447067;1017.238586;863.701233;221.18515;;;
193;808.254822;718.337646;157.011063;1074.52063;812.038269;425.801147;683.625366;682.496277;148.944046;1013.952515;863.473267;221.856308;;;
194;804.646545;718.580872;157.901367;1072.506836;811.723999;425.609497;679.650452;682.859131;150.023666;1010.27478;863.145813;222.724899;;;
195;800.928589;718.941589;158.496109;1070.386719;811.419189;425.44873;675.702209;683.13147;151.125259;1007.354248;863.09082;222.965027;;;
196;796.540161;719.407532;159.805283;1068.72229;810.997742;425.687225;671.729309;683.634583;152.620636;1004.490417;862.585754;223.047729;;;
