Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
32;805.031677;783.266602;168.759537;940.252869;765.838867;145.974915;1157.942139;791.80365;226.740631;1168.714355;726.288269;438.652863;865.690491;691.904297;163.684082
33;803.343628;779.363037;171.158203;939.091248;763.434265;147.460754;1156.876953;791.343872;227.04628;1168.660278;726.242676;438.625671;865.637268;688.146179;164.939774
34;802.028137;775.581909;172.512436;937.398193;760.238403;149.387466;1155.735229;791.075378;226.926193;1168.543579;726.142944;438.618896;865.841858;683.818604;166.292511
35;799.973511;771.476746;174.302567;936.148804;757.41394;150.839508;1154.724976;790.658447;226.958893;1168.450195;726.090088;438.539032;865.68042;680.070618;167.14119
36;798.592712;768.013855;175.876022;934.751648;754.894836;152.721649;1153.44751;790.233276;227.253235;1168.401367;725.991211;438.509827;865.875183;675.773987;167.860641
37;797.215637;764.149048;177.290176;933.59729;752.616943;154.074539;1152.115967;789.7995;227.323212;1168.247192;725.932739;438.509094;866.162903;672.076904;167.988892
38;795.834595;760.432922;179.000839;932.214417;749.792969;155.634979;1150.977295;789.435242;227.246353;1168.088989;725.85083;438.485748;865.852478;668.012451;169.14003
39;794.537231;756.69043;180.427505;931.525757;747.575806;156.20105;1149.900024;789.112244;227.214066;1167.873047;725.769287;438.390717;866.299377;664.494934;168.94104
40;793.349243;753.032288;181.837112;929.860352;745.248291;157.522339;1148.980713;788.85553;227.283539;1167.556396;725.689941;438.446594;866.302673;661.605286;168.795807
41;791.846619;749.448547;183.035095;928.674316;742.905029;158.627258;1147.598145;788.594421;227.197906;1167.182373;725.635071;438.432831;866.058167;658.302002;169.219055
42;790.891296;746.073303;184.000046;927.304382;740.890198;159.509933;1146.028809;788.289673;227.070847;1166.85791;725.633057;438.43924;865.940674;655.391846;169.086685
43;789.408386;742.918335;185.197754;926.305237;738.801453;159.829987;1144.942749;787.92749;226.947906;1166.374878;725.582581;438.445099;865.166443;652.83197;168.727737
44;788.279602;739.592834;185.880875;924.908081;736.795532;160.66658;1143.598267;787.520874;227.133728;1165.924561;725.606934;438.274933;864.826355;650.063965;169.214188
45;787.312073;736.50061;186.276062;923.3927;734.699646;161.494598;1142.272461;787.326416;227.222198;1165.332153;725.589539;438.117615;864.703125;647.602051;168.992386
46;786.06012;733.927612;186.786545;922.511353;733.051392;161.697403;1140.775146;787.184937;227.155533;1164.837158;725.589966;438.071503;864.084351;645.293396;168.412811
47;784.54364;731.302307;187.422607;921.159485;731.117249;162.2612;1139.217529;786.885742;227.215012;1164.379639;725.521118;438.013367;863.016296;642.903503;168.261185
48;783.476379;729.068359;187.51413;920.189575;729.62854;162.659531;1138.240967;786.454712;226.958176;1163.986572;725.458801;438.076233;862.390503;641.001648;168.099457
49;782.463257;726.784302;187.416077;919.198608;727.971558;163.08609;1137.241821;786.313538;226.768143;1163.518433;725.477051;438.13678;861.910645;639.119812;167.523071
50;781.215515;724.697693;187.128174;917.929565;726.352051;163.840149;1135.78772;786.356689;226.781006;1163.206909;725.439026;438.073883;861.158752;636.967834;166.435806
51;780.093811;722.747314;187.13858;916.659546;725.044922;164.478912;1134.498291;786.219788;226.677567;1162.9021;725.491699;437.929626;860.662476;634.856201;166.28154
52;778.419556;720.953979;187.271408;915.509033;723.760742;164.633728;1133.601074;785.777893;226.415939;1162.563232;725.486511;437.772827;859.989502;633.485046;165.820724
53;777.26062;719.147705;186.912125;914.240234;722.341797;164.699966;1132.616333;785.376038;226.157333;1162.10144;725.509705;437.70932;858.742798;631.730591;165.353912
54;776.330444;717.79071;186.466431;913.276245;721.203918;164.436142;1131.384644;785.29834;226.190735;1161.444336;725.518005;437.709625;857.697815;630.489502;164.894424
55;775.115784;716.092102;185.707062;912.452881;719.654602;163.942902;1130.139771;785.066467;225.928635;1160.69458;725.610779;437.625458;857.241943;629.092834;163.841583
56;774.198303;715.043823;185.043335;911.516357;718.46875;163.850693;1128.63916;784.666992;226.144592;1160.104736;725.698792;437.563019;856.467529;627.524475;162.817139
57;773.243225;713.869385;184.359024;910.446533;717.498596;163.937988;1127.583252;784.319519;225.784531;1159.51416;725.687439;437.639587;855.124329;626.437195;162.338455
58;772.182312;712.431396;183.548248;909.316284;716.478149;163.803223;1126.779175;784.02301;225.357285;1159.008057;725.718262;437.559723;854.519043;625.073547;161.196289
59;771.137512;711.509155;182.930786;908.085999;715.304138;163.578323;1126.034668;783.680298;225.146576;1158.64624;725.781738;437.537079;853.916992;623.832703;160.022858
60;770.392761;710.533813;182.342422;907.204651;714.276733;163.264709;1124.848267;783.952148;224.939926;1158.286377;725.797852;437.453796;852.846741;622.908203;159.06517
61;769.25824;708.90979;181.122406;906.457092;713.183167;163.065125;1123.613281;783.96051;224.774979;1157.841431;725.78772;437.358643;851.891418;621.800781;158.235168
62;768.231384;707.735901;180.484665;905.542664;712.222107;162.880814;1122.319702;783.389954;224.951111;1157.559814;725.798523;437.238525;851.348145;620.751404;156.805038
63;767.372803;706.598633;179.3918;904.455078;711.221375;162.39357;1121.5979;783.022949;224.492126;1157.262451;725.805664;437.096497;850.970032;619.912231;155.68338
64;766.626038;705.314331;178.475998;903.807312;710.111084;161.873978;1121.04248;782.800171;224.10556;1156.997559;725.728821;436.586975;850.102844;618.613342;154.641342
65;765.736084;704.123047;177.281326;903.448059;708.959717;161.303467;1120.473999;782.526917;223.6548;1156.494263;725.73999;436.246704;848.993042;617.454712;153.271057
66;764.759888;703.081726;176.042816;902.843079;708.019287;160.745087;1119.913086;782.241272;223.062531;1155.923584;725.765442;436.102875;848.023499;616.644409;152.408386
67;763.837891;702.067993;174.895279;901.727234;707.013672;160.307953;1118.952148;782.006775;223.007065;1155.268188;725.849854;435.776398;846.985779;615.939209;150.792953
68;763.299194;701.037781;173.819122;900.77002;705.991516;159.966171;1117.841919;781.727661;222.920471;1154.572876;725.88269;435.73114;846.821777;615.112;148.43129
69;762.497314;699.912048;172.817917;900.144714;705.114136;159.36055;1116.509521;781.4422;223.1604;1154.098633;725.865479;435.615875;845.47998;614.417053;146.623856
70;761.754211;699.047302;171.280975;899.843811;704.158081;158.256653;1115.94873;781.356995;222.778381;1153.657227;725.892212;435.562286;844.406189;613.662537;144.726944
71;761.124207;698.305786;169.552261;899.284485;703.066833;157.67749;1114.995239;781.100525;222.517471;1153.25293;725.985596;435.54538;843.282654;613.255615;142.365356
72;760.504517;697.286377;167.885849;898.361084;702.107483;157.253067;1114.452637;780.937561;222.128357;1152.843262;725.975281;435.350159;841.666077;613.237549;140.176331
73;759.982605;696.356934;166.461456;897.488708;701.179199;156.556641;1114.074951;780.776978;221.806717;1152.414795;725.97522;435.125397;839.952148;612.933533;137.741364
74;758.963623;695.763611;165.241348;896.95697;700.353088;155.774078;1113.535278;780.707642;221.595062;1151.952271;725.948242;434.943909;838.381348;613.021301;135.393585
75;758.217102;695.238098;163.506622;896.413208;699.404724;155.548813;1112.955566;780.579956;221.394333;1151.325684;725.978088;434.791473;836.792847;613.103943;132.685349
76;757.596802;694.600891;161.360641;895.478638;698.303101;155.196915;1112.114868;780.651489;221.290192;1150.498047;725.924133;434.60144;834.723877;613.700806;130.017197
77;757.149231;694.192261;159.644196;894.624084;697.459961;154.419037;1111.761597;780.477539;221.043549;1150.138306;725.961609;434.21286;832.431091;614.511169;127.201927
78;756.522644;693.443787;157.366531;894.060791;696.822144;153.396805;1111.227661;780.243958;220.606033;1149.586548;725.878967;434.236176;830.35437;615.239685;124.144104
79;756.05365;692.687378;156.059509;893.842468;696.204468;152.88269;1110.752563;780.001892;220.305618;1149.142334;725.83551;434.141937;828.597046;616.375;121.256989
80;755.770874;691.893066;154.429993;893.480347;695.631531;152.616074;1110.270386;779.762817;220.099213;1148.791626;725.860596;433.96524;827.082581;617.493042;118.774384
81;755.582031;691.5979;152.098801;892.910828;694.97229;151.903427;1109.738403;779.573792;220.00444;1148.19873;725.855896;433.985229;825.535156;618.408569;117.00032
82;755.520691;690.911987;150.58078;892.421936;694.561096;150.907303;1109.101196;779.048401;219.918808;1147.689697;725.84021;433.67157;824.696167;619.078552;115.464569
83;755.331421;689.828369;149.320511;891.932434;694.173767;150.399673;1108.506714;778.779358;219.728119;1147.072876;725.879395;433.513245;824.091492;619.321106;114.577209
84;755.437988;688.462769;147.870529;891.446411;693.967224;149.875137;1108.140381;778.531921;219.60611;1146.309814;725.947327;433.305267;823.515076;619.305115;114.073822
85;755.39209;687.468079;146.197296;891.168823;693.89209;149.621445;1107.914429;778.321472;219.367233;1145.53186;725.954895;433.215393;823.053528;619.169189;114.035042
86;755.646912;686.210571;145.287064;891.090088;693.875793;149.21933;1107.634521;778.11969;219.022858;1144.975342;725.968445;433.22464;823.057617;618.813538;114.412964
87;756.076721;684.736206;144.292526;890.925964;694.086609;149.281708;1107.360718;777.941467;218.781906;1144.213257;726.044861;433.264801;823.215149;618.378296;114.650978
88;756.483093;683.137756;143.02626;890.370178;694.151733;149.613327;1107.186768;777.772095;218.510132;1143.756714;726.114929;433.124969;823.236816;618.004944;114.725334
89;756.624817;681.45105;141.830246;890.447449;693.994446;149.431473;1106.853882;777.659729;218.413879;1143.357056;726.19928;433.016754;823.942322;617.914978;114.235031
90;756.862549;680.302002;140.977173;890.459229;693.856995;149.313156;1106.207153;777.859863;218.763199;1142.918335;726.21283;432.745453;824.055481;618.028503;114.051384
91;757.770386;679.323975;139.423203;890.317505;693.732422;149.441269;1105.576904;778.007141;218.992935;1142.615967;726.27771;432.401001;823.657166;617.856323;114.053337
92;758.025818;679.131653;139.066681;890.122314;693.621826;149.572174;1105.38623;778.076721;219.141556;1141.948975;726.340698;432.413849;823.411865;617.562012;114.132675
93;758.058594;679.232971;139.347092;889.927307;693.455872;149.759567;1105.193604;778.017151;219.218887;1141.12854;726.486084;432.375793;823.412292;617.316711;114.224228
94;758.095398;678.934509;139.460144;889.827332;693.266418;149.816132;1104.928345;778.114075;219.21579;1140.409058;726.59491;432.539886;823.360901;617.119263;114.420982
95;758.029907;678.564026;139.395203;889.76001;693.055481;149.878662;1104.884766;778.148621;218.995316;1139.6875;726.721497;432.625946;823.367493;616.949463;114.572128
96;758.095825;678.279419;139.327454;889.689209;692.908997;150.069977;1104.731689;778.370972;219.023087;1139.046509;726.75946;432.698242;823.030701;616.936523;115.033508
97;758.191406;678.114624;139.311768;889.498596;692.815002;150.409943;1104.379272;778.624512;219.141251;1138.477661;726.812256;432.772278;822.77832;616.847656;115.604988
98;758.334167;677.821899;139.324341;889.270447;692.814697;150.866425;1104.126709;778.936462;218.968277;1138.145508;726.821106;432.745941;822.138123;616.506409;116.783791
99;757.810669;677.772766;140.258392;888.985657;692.849487;151.35585;1103.812866;779.102783;219.226303;1137.654907;726.840698;432.513153;822.115173;616.709045;117.752289
100;757.521362;677.601013;141.416275;888.404358;692.920227;152.068436;1103.406616;779.263428;219.442108;1137.213623;726.863586;432.377594;822.277954;616.605957;118.317291
101;757.4021;677.311646;142.349228;887.779785;692.886597;153.322327;1102.654541;779.828613;219.958176;1136.394653;727.046814;432.457886;822.057556;616.434143;119.030754
102;757.256104;677.172363;143.046967;887.128784;693.017212;154.456055;1101.965576;780.25531;220.378464;1135.454102;727.197937;432.46994;821.93042;615.797729;120.12159
103;757.264099;677.075439;143.580551;886.648071;693.119141;155.230179;1101.49707;780.598389;220.49675;1134.491699;727.376221;432.235687;821.180908;615.432678;121.617401
104;756.06073;677.291321;144.96936;886.070251;693.063721;155.990463;1100.848999;780.606689;220.780045;1133.806396;727.386902;432.325714;819.720093;615.438354;124.435516
105;755.286316;677.408691;146.855789;885.738403;693.128906;157.188385;1100.287598;780.839783;220.963196;1133.160522;727.424438;432.393555;818.704285;615.241516;126.569481
106;754.775452;677.576599;148.441116;885.341125;693.159363;158.486862;1099.790649;781.246704;221.222763;1132.897827;727.434875;432.523865;818.175476;615.538025;128.300735
107;753.798462;678.096375;150.473846;884.887329;693.377319;159.757278;1098.812256;781.172729;221.691803;1132.289795;727.556641;432.600708;817.554382;615.731262;130.340881
108;753.558655;678.534302;151.645325;884.198364;693.45575;161.143784;1097.955688;781.343933;221.732559;1131.263428;727.746399;432.644348;817.161194;615.678772;131.989456
109;752.344666;679.318481;154.114807;883.006775;693.518127;162.644226;1097.881714;781.051514;221.513687;1130.348022;727.896545;432.735443;815.644165;615.680115;134.323822
110;751.699402;679.485168;155.535507;882.007324;693.800232;164.219238;1097.301147;781.037903;221.432022;1129.557739;728.000549;432.743744;813.89624;615.722168;137.353729
111;750.510193;680.02478;157.745514;880.80481;694.020752;166.157639;1096.06604;781.115479;222.169556;1128.830322;728.063782;432.783997;812.525085;616.026855;140.301971
112;748.698547;680.66571;160.355835;879.842773;694.174622;167.691483;1095.030396;781.216797;222.570465;1128.184814;728.17334;432.594635;810.984924;616.172241;142.764511
113;747.627625;681.187378;162.741058;878.598877;694.299988;169.242523;1094.288574;781.381653;222.669846;1127.383057;728.338318;432.736633;809.340332;616.27417;145.591446
114;746.147888;681.721741;165.156158;876.715942;694.5849;171.392914;1093.752441;781.378662;222.513702;1126.55481;728.491455;433.102386;807.723328;616.359497;148.204117
115;745.039185;682.167053;166.733994;875.450256;694.911804;173.144424;1092.113403;781.904602;222.942368;1126.054565;728.528198;433.290253;805.857849;616.841858;151.116776
116;743.490234;682.586731;169.250168;873.979614;695.360901;175.032242;1090.228027;782.023193;223.759277;1125.189209;728.67749;433.624451;804.292847;617.212097;153.988983
117;741.214111;683.656799;172.373444;871.837219;695.718872;177.249756;1088.761841;781.93103;224.269943;1124.546143;728.851318;433.705994;802.044434;617.568604;156.511246
118;739.085632;684.039917;174.39119;870.014893;695.877625;179.219955;1087.45459;782.265991;224.569199;1123.786865;728.89917;433.874268;799.676697;617.779785;159.221527
119;736.969849;684.612793;177.373535;868.36499;696.429504;181.217133;1085.913086;782.701355;224.603012;1122.753052;729.037476;434.00946;797.443787;618.330078;162.421249
120;735.333069;685.057983;179.09285;865.593628;696.781189;183.543762;1084.407227;782.812561;225.134613;1121.827393;729.161499;434.046173;795.21637;618.657471;164.946777
121;732.461121;685.771484;181.285812;863.647888;697.202698;185.485413;1082.528931;783.144531;225.326996;1120.755249;729.306213;434.123413;792.738708;619.538208;168.054077
122;730.185486;686.466003;183.941269;860.976624;697.514526;188.087311;1080.22583;783.520264;225.844864;1120.074707;729.480774;434.271362;789.893127;619.808105;170.528687
123;726.794556;687.104004;186.775986;858.608521;697.895996;190.028503;1078.559814;783.50354;226.316711;1119.490479;729.630859;434.59726;787.48468;619.702148;172.695724
124;724.272095;687.728638;188.868546;855.671204;698.098694;192.1194;1076.264038;783.956604;226.869644;1118.581787;729.66864;434.867401;784.131226;620.142517;175.718582
125;721.612122;688.216553;190.529114;852.991028;698.714294;194.861267;1073.759033;784.447205;227.272232;1117.714478;729.784912;435.349091;781.237976;621.343201;177.979706
126;718.478577;688.808533;193.215363;849.790222;699.064575;196.716782;1071.35376;784.62616;227.790497;1116.772949;729.920349;435.507324;777.99408;622.499023;180.610153
127;715.853027;689.381836;194.727783;847.032898;699.426758;198.059097;1068.984009;784.822083;228.581802;1116.059082;730.065796;435.703369;774.936707;622.820007;182.685547
128;712.635742;690.02301;196.685379;843.827942;700.054565;200.559921;1066.143555;785.284302;229.042709;1114.796265;730.231873;436.139709;771.628784;623.59967;184.991669
129;709.356018;690.960815;198.588272;840.052063;700.514954;203.026505;1063.750854;785.509949;229.481033;1113.732178;730.391235;436.431732;768.160828;624.248718;187.277191
130;705.347473;691.74646;200.668091;836.562195;701.060181;204.773239;1060.947632;785.802795;230.151642;1112.990967;730.399231;436.467072;764.512573;624.942627;189.730591
131;701.249023;692.767029;203.041595;833.18042;701.488159;206.784943;1057.280396;786.071228;231.114655;1111.830933;730.489746;436.615051;760.793335;625.4505;191.967361
132;698.028625;693.595581;204.658371;829.648438;701.880737;208.738968;1054.852295;786.356262;231.509216;1110.154907;730.714172;437.111755;756.812378;626.098206;193.748383
133;694.385986;694.208862;206.313004;825.710632;702.612793;210.450882;1051.642822;786.490906;231.788605;1109.16394;730.792358;437.523956;753.010315;626.718384;195.946686
134;690.43219;694.899292;208.184326;822.034546;703.184265;212.056427;1048.231201;786.779663;233.078979;1108.409546;730.900208;437.544403;749.095886;627.209473;197.589035
135;686.584534;695.56781;210.217087;818.216797;703.733276;213.182831;1044.747192;786.93457;233.651016;1107.00769;731.061096;438.252502;744.945801;627.657166;199.731842
136;682.911072;696.401672;211.639145;814.574158;704.158447;214.470139;1041.447998;787.215393;234.203018;1105.344604;731.19104;438.599335;740.881531;628.625244;201.436264
137;679.218506;697.188721;212.562408;810.765564;704.552002;215.772964;1038.120483;787.520203;235.046539;1104.292725;731.252136;438.510376;736.612122;629.306274;202.507813
138;675.202637;697.954895;213.925522;806.703918;704.966614;217.168884;1034.674316;787.628357;235.581085;1102.815063;731.414185;438.860046;732.38678;629.65509;203.901352
139;670.523132;698.724731;215.810074;802.389893;705.330872;218.338531;1030.747681;787.750671;236.452377;1101.176392;731.569336;439.462616;727.686707;630.346802;205.817215
140;666.597839;699.580383;217.100037;798.113464;705.579895;219.288223;1027.050293;788.099182;237.518127;1099.870972;731.693176;439.657593;722.899475;630.849304;206.727646
141;662.709229;700.539612;218.258469;794.023376;705.854065;220.171356;1023.415283;788.352051;238.026031;1098.421143;731.756653;439.922089;718.548645;631.328552;207.842072
142;658.29364;701.260254;219.017899;789.771606;706.246582;220.928574;1019.464844;788.58313;238.923355;1097.002563;731.928406;440.149139;713.93573;631.708679;208.931747
143;653.258545;702.326599;220.307922;785.435913;706.619385;221.388626;1015.613586;788.824402;239.381042;1095.010986;732.012512;440.408447;709.300842;632.698486;209.40831
144;648.398315;703.061462;221.469025;780.998108;706.918823;222.050613;1011.990845;788.899048;240.529663;1093.305176;732.128052;440.601715;704.510498;633.525696;210.126404
145;643.640564;703.633667;222.490814;776.193481;707.172485;223.022095;1007.644653;788.997681;241.50412;1091.902222;732.223083;440.837799;699.604797;634.240723;210.517044
146;639.19104;704.275635;223.262741;771.598267;707.370972;223.69989;1003.668335;789.117981;242.560791;1089.843018;732.362549;441.341949;694.740234;634.907837;210.659241
147;634.595398;704.799927;224.057037;766.898071;707.652405;223.922363;999.584473;789.203979;243.258835;1088.179199;732.4021;441.303986;689.850891;635.462463;210.807449
148;630.491455;705.174438;224.027939;762.291016;707.782715;223.941635;995.861206;789.37738;244.025742;1086.449707;732.545959;441.544525;685.198181;635.927673;210.706436
149;625.833313;706.105164;223.943329;757.641174;708.154297;223.911926;991.61731;789.481445;244.926865;1084.389648;732.592163;442.040863;680.391663;636.445557;210.577057
150;620.882629;706.723694;224.324478;752.868774;708.537048;224.094376;987.518677;789.398926;245.848969;1082.70752;732.627319;441.955994;675.247925;637.026611;210.385498
151;616.240784;707.118774;224.288101;748.014404;708.928833;224.464874;983.246582;789.389832;246.71225;1080.378174;732.83905;442.308655;670.156189;637.208923;210.369843
152;611.309509;708.093994;224.338623;742.870178;709.237244;224.883408;978.957703;789.238098;247.367935;1078.68811;732.837769;442.473083;665.344238;637.457642;210.221924
153;606.135681;708.82196;224.541946;738.700256;709.46936;224.526855;974.99585;789.164246;248.26297;1076.516602;732.859436;442.877655;660.473328;638.455322;209.567108
154;600.912476;709.341309;225.27681;734.175842;709.827576;223.76825;970.550232;789.23761;249.006927;1074.323608;732.956177;442.763428;655.565918;639.229126;208.92392
155;596.574402;709.721069;224.669922;729.260803;710.214905;223.723526;966.444031;789.22113;249.699448;1072.246704;733.058777;443.085419;650.8396;639.564331;208.653809
156;592.139587;710.30896;223.985229;724.243713;710.568176;223.899124;962.254028;788.894897;250.502136;1069.86438;733.25116;443.163025;646.189758;640.127197;208.164032
157;587.46051;710.806152;224.072617;719.896118;710.749084;223.32457;957.902405;788.774658;251.232834;1067.845215;733.184631;443.10025;641.320984;640.422791;207.645844
158;583.381836;711.19458;223.67244;715.35553;710.901672;222.691574;953.323303;788.797241;252.314255;1065.61731;733.382263;443.592346;636.676392;640.936279;206.90773
159;578.697021;711.873047;223.07872;710.72345;711.219055;222.644775;949.097412;788.498108;253.043472;1063.302734;733.288818;443.39856;631.882874;641.627319;206.391708
160;;;;706.586792;711.456482;222.019104;944.994568;788.157776;253.746719;1061.013672;733.329224;443.584076;626.845398;641.927063;205.725082
161;570.013123;712.799805;221.893173;702.134216;711.576416;221.356262;941.276855;787.752502;254.388031;1058.85083;733.375488;443.64856;622.456787;642.2677;205.055511
162;565.624695;713.198181;221.25972;697.619812;711.839233;221.309296;937.069275;787.558716;254.874405;1056.331543;733.440186;443.726807;618.038391;642.712219;204.694229
163;560.941833;713.88385;221.308899;693.786804;711.898682;220.238129;933.074463;787.287231;255.690491;1054.014648;733.537903;443.594604;613.779053;642.9021;203.901382
164;556.959717;714.191223;220.465302;689.123535;712.019348;219.809708;929.342773;786.959473;256.274689;1051.734497;733.524048;443.769409;609.160889;643.334839;203.212097
165;553.035583;714.963745;219.92984;684.877197;711.972107;218.869949;924.840454;786.864807;256.854095;1049.274902;733.507019;443.519928;604.734192;643.617065;202.601776
166;548.726624;715.063599;219.679596;680.707153;711.889038;218.439163;920.9505;786.23761;257.685181;1046.945923;733.548828;444.040253;600.664063;644.108582;201.410553
167;544.678345;715.435974;218.693832;677.021729;711.982178;217.297287;917.454285;785.684937;258.10968;1044.59314;733.558044;443.840607;596.514343;644.203613;200.308258
168;540.294373;715.465881;218.532745;672.804199;711.959534;216.770279;913.440796;785.241577;258.484833;1042.163452;733.554688;443.965393;592.149353;644.657532;199.298569
169;536.719788;715.654114;217.729385;669.111267;711.964417;215.686218;909.785217;784.590454;258.75589;1039.811279;733.58429;443.703064;588.209839;644.948669;197.902847
170;;;;665.104675;711.703186;214.805313;905.781616;784.222961;259.211212;1037.272461;733.5177;443.328461;584.439392;645.233582;196.96759
171;528.987671;715.708069;216.486435;661.199097;711.716858;213.788589;901.887939;783.95697;259.957367;1034.914551;733.507813;443.486755;580.276794;645.414001;195.757904
172;525.589722;715.810486;215.234665;657.484375;711.631287;212.699356;898.860413;783.445679;259.950348;1032.447998;733.528748;443.293549;576.602661;645.403442;194.727921
173;522.063904;715.490295;213.870422;653.902771;711.615173;211.64949;895.154968;782.790649;260.36026;1030.400879;733.42688;443.339844;573.074524;645.205078;193.154312
174;518.21344;715.719666;213.574509;650.207703;711.533752;210.594086;891.50116;782.020447;261.104095;1027.88916;733.439575;443.000336;569.424561;645.11554;191.699524
175;514.916443;715.42041;212.437241;646.592407;711.359375;209.602005;887.904419;781.538452;261.276947;1025.89624;733.406311;442.950043;565.901184;645.137817;190.156662
176;510.876129;715.287109;211.794113;643.187195;711.36438;208.498474;884.626648;781.144287;261.551666;1023.181396;733.459106;442.655151;561.979248;645.065613;189.153366
177;507.671783;715.138;210.812347;639.825317;711.155273;207.049789;881.119568;780.796875;261.676147;1021.20874;733.39978;442.138214;558.909241;645.006531;187.680771
