Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
24;922.414246;780.387268;127.526802;878.032715;696.542114;90.06736;787.389587;762.30658;114.897392;1097.336426;890.784363;298.408478;1127.249268;838.041931;473.918671
25;922.244812;779.183716;128.994308;878.618286;694.923157;92.086548;787.393982;760.771057;116.486168;1098.009888;891.130005;298.617279;1127.477051;838.085327;473.910767
26;921.780396;778.305298;130.434982;879.234009;693.311157;93.89901;787.260376;759.140747;118.033989;1098.486206;891.326172;298.850403;1127.769043;837.315491;473.653748
27;921.96991;777.434143;132.072632;879.870605;691.727356;95.573586;787.263855;757.728882;119.09198;1098.880615;891.49762;299.125488;1128.058105;837.21405;473.637939
28;922.09375;776.42865;133.312637;880.32196;690.225342;96.805473;787.376831;756.190491;120.318069;1099.182495;891.57428;299.200165;1128.036377;837.542358;473.771637
29;921.918335;775.358276;134.22052;881.090088;688.938721;98.349548;787.381409;755.013794;121.567528;1099.375;891.646912;299.254913;1128.121338;837.644653;473.925232
30;921.887878;774.516052;135.041626;881.585266;687.644592;99.941208;787.348328;753.964417;122.126633;1099.57959;891.738464;299.328674;1128.461914;837.572998;473.987946
31;921.899536;773.695984;136.054504;881.82312;686.182678;101.576241;787.376282;752.795654;123.013992;1099.69165;891.787109;299.431793;1128.683472;837.598999;474.015991
32;921.696289;772.631897;137.224243;882.00946;685.07251;103.35347;787.295227;751.650208;124.160492;1100.071167;891.834961;299.424408;1128.765503;837.632568;473.959625
33;921.045959;771.567932;138.356293;882.059265;683.907227;104.538651;786.922058;750.745911;125.235199;1100.169678;891.761658;299.216064;1128.752075;837.597595;473.970642
34;920.683044;770.596375;138.94368;881.996582;682.47998;105.748192;786.565247;749.937927;125.657303;1100.160034;891.636841;299.069;1128.761841;837.573853;473.973724
35;920.574341;769.852173;139.533188;881.993286;681.216187;106.833015;786.213257;749.081604;125.857582;1100.208374;891.517151;298.991455;1128.812622;837.526917;473.889099
36;920.379272;769.095276;139.959549;881.870789;680.021545;107.720261;786.067261;748.210632;126.366646;1100.19873;891.359985;298.946381;1128.86792;837.431824;473.749359
37;920.195068;768.203308;140.29628;881.828125;678.922485;108.648689;785.852295;747.383362;127.051888;1100.116699;891.193604;298.869598;1128.848999;837.323792;473.633209
38;919.837341;767.15094;140.834351;881.602966;678.022156;109.486893;785.53717;746.767273;127.56411;1099.972412;890.939819;298.71344;1128.664917;837.247314;473.528961
39;919.078674;766.270264;141.597488;881.146667;677.152466;110.197884;785.030884;746.273254;127.901627;1099.900024;890.720581;298.603149;1128.595703;837.138184;473.381836
40;918.309814;765.549194;142.117767;880.687561;676.174744;110.67485;784.216614;745.549438;128.285446;1099.772339;890.409241;298.408142;1128.451904;836.969788;473.230988
41;917.737854;764.618042;142.551193;879.947998;675.106445;111.581841;783.419189;744.807617;128.419556;1099.637085;890.081665;298.208496;1128.358521;836.815979;473.055511
42;917.384094;763.632446;142.846222;879.396851;674.127197;112.27861;783.07074;744.093384;128.167313;1099.362305;889.69165;298.012482;1128.208618;836.647888;472.813904
43;917.019836;762.913818;142.966476;879.049988;673.435181;112.67762;782.711609;743.679565;128.068054;1099.023682;889.389221;297.786285;1127.677856;837.233398;473.19397
44;916.677368;762.217041;143.24054;878.62854;672.684448;112.995125;782.301025;743.230225;128.097;1098.435547;889.041748;297.56073;1127.7771;836.371399;472.848541
45;916.070557;761.472656;143.505768;878.012451;671.585876;113.443565;781.764282;742.723755;128.292023;1098.147705;888.495911;297.079193;1127.706055;835.807983;472.457428
46;915.32428;760.673767;143.63121;877.361938;670.360046;114.042793;780.882446;742.089661;128.533508;1097.631348;888.03656;296.951935;1127.429321;835.470093;472.327942
47;914.925232;759.811157;143.726257;876.907593;669.542053;114.620819;780.182861;741.283142;128.429733;1097.205078;887.492493;296.730255;1126.855469;835.235229;472.111145
48;914.604431;759.057251;143.767136;876.331604;668.917725;114.920166;779.496765;740.679993;128.493866;1096.966675;886.775085;296.326294;1126.3573;835.113525;471.909363
49;913.847534;758.427612;143.7901;875.534729;668.233643;114.899132;778.958923;740.082825;128.239258;1096.630981;886.116577;296.022766;1125.843262;834.73584;471.545593
50;912.707153;757.574829;143.944016;874.813843;667.190002;115.110626;778.531982;739.429749;128.299805;1096.33606;885.782898;295.768738;1125.493896;834.383423;471.017395
51;911.696167;756.724731;144.028656;873.922791;666.361572;115.565079;777.786316;738.680847;128.389862;1095.88208;885.576721;295.371399;1125.156372;834.154236;470.504364
52;911.145447;755.859802;143.746536;873.11261;665.69281;115.808273;777.030457;737.792053;128.460571;1095.385376;884.715149;294.577576;1124.973267;833.840393;469.992859
53;910.709595;755.199219;143.459183;872.366455;664.98114;115.875603;776.245239;736.997986;128.324127;1094.606201;884.037781;294.48349;1124.814331;833.467834;469.748718
54;910.082764;754.446106;143.6754;871.684143;664.05658;115.743477;775.583618;736.381409;127.917885;1093.903687;883.30426;294.253967;1124.510132;833.018372;469.641052
55;909.11615;753.573853;144.003326;870.748413;663.109558;115.83741;775.144409;735.796936;127.630104;1093.47522;882.665771;293.728912;1124.062378;832.545105;469.397949
56;908.296997;752.796631;143.8367;870.003479;662.115906;116.455025;774.442871;734.997314;127.650566;1093.115601;882.30542;293.476379;1123.427612;832.156433;469.094788
57;907.947205;751.977295;143.4328;869.224121;661.444031;116.18441;773.589661;734.023315;127.410713;1092.567383;881.900879;292.948547;1122.775635;831.779114;468.693695
58;907.076416;751.288879;143.159454;868.626892;660.404358;116.018532;772.718567;733.26886;127.181465;1091.595337;881.017456;292.244171;1122.112915;831.486816;468.197754
59;906.067993;750.496155;142.950958;867.852173;659.429016;115.962608;772.009277;732.608459;126.838219;1090.776855;880.139587;291.927521;1121.784058;831.099487;467.911957
60;905.141724;749.358337;142.855545;867.334839;658.320313;115.987144;771.302185;731.848572;126.308273;1090.162476;879.443237;291.555206;1121.542969;830.743896;467.658356
61;904.492798;748.39209;142.79689;866.632874;657.260193;115.914192;770.631836;730.807312;126.001472;1089.592773;878.926453;291.122131;1121.369873;830.351074;467.409943
62;904.258789;747.759583;142.593292;865.912964;656.533936;115.216148;769.788818;729.631287;125.803841;1088.562378;878.087097;291.152618;1121.125366;829.870178;467.284058
63;903.704712;746.776184;142.4263;865.23053;655.688843;114.985352;769.062378;728.667664;125.445313;1087.772705;877.445862;290.426605;1120.954102;829.276245;466.466248
64;902.599121;745.660706;141.906616;864.476196;654.707947;115.278915;768.559021;727.571838;124.914627;1087.026855;876.622009;289.812195;1120.096069;828.744263;466.170563
65;901.593994;744.673279;141.618805;863.961609;653.338562;115.730629;768.101074;726.239258;124.369537;1086.444214;875.652649;289.559113;1119.088135;828.449158;465.79718
66;901.065308;743.914246;141.491333;863.55719;652.156616;115.85968;767.381042;724.871521;124.137962;1085.873535;875.01886;289.251587;1118.549561;828.139587;465.671295
67;900.432739;742.992188;141.319443;863.145325;651.375427;115.504845;766.636108;723.330933;123.810822;1085.104736;874.319397;289.039886;1118.149536;827.768372;465.43454
68;899.625122;741.711243;141.536835;862.629456;650.301147;114.89859;766.159363;721.916748;123.357277;1084.19812;873.449524;288.459015;1117.281982;827.568054;465.497314
69;899.00116;740.647522;141.478546;862.316467;648.895325;114.629578;766.051208;720.368469;122.817131;1083.496338;872.817383;287.850281;1116.519165;827.276611;465.426056
70;898.493591;739.705261;141.130875;862.127136;647.666199;114.36412;765.825134;718.712891;122.925179;1082.964355;872.420898;287.644867;1115.657349;826.675232;465.111603
71;898.202454;738.647095;140.584702;861.904907;646.534363;114.202263;765.198853;717.145752;122.772507;1082.168579;871.487427;287.227295;1115.047852;826.228027;464.593933
72;897.631348;737.309326;140.466995;861.72998;645.367065;113.974678;764.981567;715.314209;122.563972;1080.922729;869.893494;287.106293;1114.503052;825.821045;464.074615
73;896.877441;736.342163;140.077118;861.374817;644.149231;113.738106;764.81665;713.57312;122.528343;;;;1114.088501;825.532471;463.544891
74;896.042847;735.024841;139.9776;860.633789;643.068176;113.574196;764.421692;711.732666;122.748611;1079.504272;868.514221;286.104309;1113.607422;825.21759;463.353546
75;895.518494;733.680298;140.225861;860.121033;641.622437;113.500374;763.748413;709.846985;122.430161;1078.410522;868.807617;285.816193;1112.955811;824.66864;463.708801
76;895.19397;732.645325;140.327972;859.527649;640.397888;113.414558;763.244446;707.912109;122.144119;1077.594849;867.931885;285.898773;1112.152832;824.27771;463.624664
77;894.733154;731.582825;140.121231;859.513977;638.999207;112.979301;763.113037;706.219238;121.801865;;;;1111.561035;823.675171;463.194641
78;894.012939;730.135681;140.214096;859.444641;637.501282;112.18399;763.050598;704.39917;121.261223;;;;1110.808594;823.442566;462.842102
79;893.592529;728.884094;139.984818;859.264648;636.551208;111.965286;762.798523;702.832581;121.230736;;;;1109.852051;823.173523;462.570435
80;893.248047;727.776123;139.256119;859.003967;635.412903;111.789268;762.268188;701.045593;121.036331;;;;1109.135254;822.751648;462.412933
81;892.921509;726.690674;138.940414;858.338135;633.980713;111.752533;761.971252;699.557739;120.648941;;;;1108.34082;822.299866;462.459167
82;892.334656;725.536865;138.79184;857.630981;632.900513;111.285202;761.793762;698.28009;120.263214;;;;1107.523315;821.834106;462.440247
83;891.581604;724.548889;138.642715;856.689758;632.317444;110.630608;761.692505;697.125671;119.852867;;;;1106.921143;821.598694;461.982086
84;890.847961;723.497009;138.590973;855.600586;631.674805;110.166626;761.467773;696.292175;119.599831;;;;1106.379639;821.258728;461.787506
85;890.279846;722.576416;138.639297;854.514282;630.796265;110.306023;761.115479;695.381287;118.917564;;;;1105.791748;820.807861;461.482056
86;889.857117;722.014099;138.564957;853.373108;630.058105;109.927353;760.745361;694.440613;118.570488;;;;1105.176636;820.385315;461.256012
87;889.307312;721.445984;138.572098;852.402771;629.798523;109.430855;760.308411;693.539368;118.410713;;;;1104.536255;819.750183;461.153809
88;888.383728;720.765137;138.508255;851.439331;629.669861;108.952477;759.934875;692.764343;118.196281;;;;1103.95166;818.897278;461.213593
89;887.580811;720.099609;138.445892;850.07489;629.315979;108.489464;759.731567;692.112549;117.917953;;;;1103.433594;818.374695;461.172943
90;886.968384;719.610413;138.406433;848.484131;628.998657;108.275185;759.62384;691.500122;117.691666;;;;1102.754395;818.103821;461.017731
91;886.411743;719.066956;138.207809;847.342041;628.917358;107.956398;759.574585;690.722595;117.324501;;;;1102.280762;817.700806;460.749847
92;885.938843;718.616455;138.313248;846.639771;628.913757;107.591835;759.408813;690.010376;116.825043;;;;1101.500122;817.29364;460.393646
93;885.39917;718.24408;138.374847;845.05426;628.8479;107.233017;759.218384;689.380798;116.790863;;;;1100.309082;816.868103;460.04776
94;884.526123;717.832764;138.454193;843.284302;628.794739;107.104652;759.023621;688.764465;116.932068;;;;1099.071289;816.716858;460.165558
95;883.925232;717.26239;138.579498;842.127808;628.64801;107.012909;758.723389;688.125;117.004143;;;;1098.533569;816.498291;460.181427
96;883.368713;716.741394;138.68515;841.368774;628.639954;106.836967;758.684448;687.451111;116.935486;;;;1098.270874;816.139587;459.896301
97;883.002502;716.278015;138.743011;840.263428;628.539063;106.095993;758.63562;686.703735;116.66954;;;;1097.788208;815.578125;459.718933
98;882.711792;715.991638;138.72583;839.259155;628.538452;105.48967;759.063599;686.046204;116.237801;;;;1097.19812;815.098206;459.468201
99;882.203186;715.524292;138.7966;838.268188;628.574951;105.523979;759.532532;685.101868;115.578773;;;;1097.262573;814.730652;458.944427
100;881.521423;715.13208;139.044968;837.305115;628.350342;105.8367;759.465881;684.575806;115.236336;;;;1096.704224;814.621033;458.312286
101;880.695435;714.824829;139.204575;836.243713;628.103149;105.801483;758.928833;684.702454;115.091911;;;;1096.150391;814.342163;458.189484
102;879.907959;714.656677;139.342377;835.457947;628.009277;105.81414;758.544556;684.585571;114.858116;;;;1095.496704;814.324463;458.193451
103;879.295349;714.651062;139.627716;834.611389;628.122742;105.734512;758.214111;684.384521;114.805443;;;;1094.589722;814.336182;458.522003
104;878.722717;714.446899;139.802963;833.904053;628.139954;105.801369;757.96814;684.185181;114.435135;;;;1093.839355;814.244507;458.880402
105;878.109924;714.15802;139.639725;833.256348;627.971924;106.044411;757.600891;684.030212;114.236198;;;;1093.124146;814.193665;458.982239
106;877.662354;713.983765;139.840576;832.643799;627.684387;106.219696;757.188843;683.942871;114.178391;;;;1092.401123;814.090149;459.075531
107;877.153503;713.980835;140.292099;832.082581;627.510864;106.43441;756.79541;683.760803;114.166153;;;;1091.880981;813.894226;459.088379
108;876.568176;713.883118;140.805954;831.500732;627.453247;106.473335;756.386658;683.550476;114.17469;;;;1091.300903;813.619019;458.799561
109;876.051147;713.805298;140.941284;830.898193;627.630737;106.363029;756.069519;683.465637;114.059387;;;;1090.980347;813.551392;458.642181
110;875.643433;713.68335;141.283813;830.254944;627.876831;106.542709;755.786987;683.37207;113.728439;;;;1090.523193;813.511963;458.520721
111;875.293152;713.632263;141.559586;829.873901;628.019592;106.565842;755.653931;683.12439;113.969536;;;;1090.411255;813.276062;458.165039
112;874.981995;713.670227;141.582489;829.511719;628.07843;106.763664;755.395203;682.848511;114.300652;;;;1090.166016;812.995178;458.241394
113;874.556091;713.61853;141.881332;829.142029;628.047485;107.042824;755.139404;682.790161;114.567856;;;;1089.436401;812.850037;458.467743
114;874.095398;713.668152;142.170486;828.679321;628.043091;107.441345;754.882629;682.689453;114.892006;;;;1088.344849;812.972778;458.632568
115;873.458191;713.927917;142.784744;828.115417;628.275391;108.619263;754.586853;682.671509;115.145538;;;;1086.905273;813.162781;458.941925
116;872.777039;714.14386;143.402512;827.706238;628.31781;109.835686;754.302368;682.637268;115.484062;;;;1086.207275;813.112915;459.123962
117;872.192566;714.316223;144.009277;827.321716;628.464355;110.776917;753.885925;682.647583;115.956406;;;;1085.91687;813.018799;459.165955
118;871.776428;714.61554;144.069382;826.953552;628.685547;111.871155;753.193237;682.965088;117.453491;;;;1085.674683;812.786072;458.83252
119;871.198364;714.420227;144.872925;826.205139;629.067749;112.590813;752.438965;683.059998;118.523689;;;;1085.123657;812.661316;458.661377
120;870.719788;714.442993;145.622467;825.481201;629.322327;113.647614;751.738159;683.260986;119.172508;;;;1084.442871;812.68512;458.667053
121;870.280334;714.706543;146.483429;824.790344;629.643005;115.00737;751.534424;683.643127;119.23941;;;;1083.492188;812.730042;458.674622
122;869.560425;714.866577;147.391434;824.143494;629.892456;116.241295;751.110901;683.755615;120.389969;;;;1081.910522;812.943176;458.935638
123;868.421631;715.132996;148.467545;823.42041;630.036133;117.526009;750.501221;683.867859;121.747093;;;;1080.80127;813.216858;459.47937
124;867.628113;715.172852;149.18573;822.449463;630.209473;118.837509;749.607178;684.158936;123.085503;;;;1080.746094;813.169373;459.409241
125;866.955505;715.492249;150.109314;821.413574;630.385193;120.490639;748.864197;684.192505;124.071037;;;;1080.735229;813.171326;459.282379
126;866.175171;715.601685;151.453842;820.332947;630.667603;122.186951;747.670288;684.6698;125.75602;;;;1080.621338;813.12616;459.1521
127;865.153503;715.844543;152.918381;819.37616;630.821289;123.746765;746.831604;684.985474;127.139259;;;;1079.286621;813.399963;459.322479
128;864.060364;716.20575;154.058746;818.386841;630.987427;125.259796;745.796509;685.246094;129.063232;;;;1077.946411;813.550598;459.399109
129;863.26709;716.639221;154.701935;816.874573;631.249878;127.153648;744.616699;685.437256;130.807693;;;;1076.785156;813.895142;459.782043
130;861.984863;716.924805;156.292191;815.33313;631.34729;128.774597;743.315308;685.579102;132.885452;1046.367432;858.518921;284.650452;1075.873413;814.033081;459.937012
131;860.521118;717.006042;158.253082;814.15155;631.539612;130.113312;741.83075;686.072937;134.561203;1045.597412;859.790222;284.893982;1075.394653;814.186401;459.948578
132;859.187256;717.362366;159.507339;812.544861;632.089478;131.959747;740.385864;686.475525;136.192596;1044.826416;860.632446;285.24649;1075.496704;813.938049;459.705811
133;857.56366;717.858337;161.102875;810.667664;632.281372;133.709274;738.595215;686.810242;137.806656;1044.083496;861.084229;285.605804;1075.004883;813.929626;459.951477
134;855.920776;717.892029;162.547897;809.040588;632.589172;135.501038;736.938904;687.317566;139.968735;1043.110107;860.647461;285.914551;1074.03479;814.08252;460.226196
135;854.220703;718.28833;163.974182;807.157104;632.959534;137.068527;734.941711;687.938477;141.891983;1042.385254;860.721436;286.15509;1072.760742;814.483582;460.59317
136;852.516113;718.557739;165.832321;805.009949;633.153198;138.548721;733.16272;688.399719;143.39209;1041.241699;861.743225;286.848816;1071.85083;814.476563;461.142242
137;850.385559;718.799255;167.102051;802.757019;633.891968;140.37709;730.970642;689.106812;144.743622;1039.690918;861.743408;287.722839;1071.113159;814.455688;461.360291
138;848.244324;719.113525;168.14888;800.6922;634.240906;141.827972;728.878418;689.651184;146.779922;1038.473755;861.71106;288.072662;1070.760742;814.268494;460.788574
139;846.051208;719.368774;169.478958;798.168701;634.577148;142.985138;726.297852;690.049866;148.829956;1037.437378;862.529907;288.470245;1070.035034;814.326599;460.270172
140;843.734558;719.615906;171.196884;795.361938;635.058411;144.688431;724.07782;690.635071;150.063293;1035.870361;862.565796;288.816101;1067.859619;814.824768;460.889191
141;841.166809;720.023071;172.782349;792.799744;635.511353;146.189102;721.345642;691.337158;152.188965;1034.322876;862.653259;288.947113;1066.343872;814.877808;461.620422
142;838.608643;720.32843;173.967834;789.560486;635.971558;147.58606;718.58606;692.243408;153.869675;1032.693726;863.26886;289.418304;1066.002686;814.431458;461.826721
143;836.005798;720.680481;174.865524;786.7724;636.506775;148.574814;715.966614;692.84082;155.209518;1030.663086;863.647583;290.495789;1065.278442;814.279846;461.860321
144;833.355957;720.939636;176.470474;783.625061;636.880249;149.817581;713.129272;693.570007;156.636032;1028.713989;863.812683;290.783997;1063.910522;814.18335;462.107574
145;830.389648;721.262329;178.332413;780.309509;637.567322;151.556244;709.809692;694.404907;158.229141;1026.930908;864.336426;290.865265;1062.039307;814.309998;462.29538
146;827.257813;721.589722;179.13446;776.79718;637.862244;152.773621;706.848145;695.05072;159.824127;1024.98645;863.917786;291.048401;1060.58667;814.305237;462.620972
147;824.28064;721.855896;180.724594;773.606567;638.32251;153.517456;703.420288;695.85083;160.934158;1022.819702;864.197571;291.962189;1060.2146;813.747314;462.413788
148;821.015381;722.388367;182.114212;769.969788;639.008972;154.943695;700.196838;696.751038;162.527176;1020.271973;864.043274;292.52594;1058.749878;813.738831;462.339966
149;817.444336;722.673828;183.353394;766.072998;639.496704;156.362778;696.660889;697.519653;163.826447;1017.826416;864.064209;292.83548;1056.005493;813.629578;463.470032
150;813.996704;722.968262;184.748291;762.325134;640.116089;157.200974;693.25293;698.324707;165.053635;1015.507568;864.010315;293.373413;1054.923218;813.309692;463.237213
151;810.776245;723.134583;185.378876;758.520569;640.719604;158.201279;689.588989;699.145813;166.641052;1012.81311;863.903503;293.598724;1053.863159;812.835632;463.171478
152;807.065674;723.333557;186.549652;754.491089;641.224487;159.23291;685.76123;699.944092;167.883698;1010.311035;863.90863;293.918457;1051.775146;812.528992;463.765472
153;803.307251;723.634583;187.660187;750.65387;641.817444;160.264908;681.800415;700.775391;168.925644;1007.516785;863.363037;294.384918;1049.848999;812.458557;463.992126
154;799.655701;723.975769;188.451385;746.546509;642.574341;161.116013;677.861023;701.641052;169.972229;1004.75415;863.124084;294.839996;1048.557861;812.000488;463.932129
155;795.924683;724.223328;189.657394;742.184143;642.966492;161.760605;673.911133;702.352539;171.046753;1002.268311;862.430908;294.946655;1046.646973;811.605164;463.83432
156;791.72937;724.453003;190.565613;737.87262;643.431396;162.560989;669.872314;703.223083;172.083008;998.917725;862.222778;295.173828;1044.683594;811.559326;464.046783
157;787.715332;724.984924;191.554138;733.615723;644.116211;163.384552;665.594299;704.173401;172.849014;996.079834;862.102905;295.808655;1043.054932;811.032776;464.331848
158;783.724792;725.387024;192.316849;729.130127;644.738831;164.025223;661.31366;704.903564;173.856247;992.97345;861.273865;295.943695;1041.183472;810.557007;464.314758
159;779.522705;725.653564;192.569183;724.528503;645.276428;164.967834;657.113159;705.754456;174.599487;989.418823;860.680481;296.74649;1038.837158;810.221252;464.471893
160;775.238892;725.88092;193.199478;719.915344;645.835571;165.597;652.871826;706.736511;175.16507;986.559265;860.302734;296.96106;1037.117798;809.721985;464.946289
161;770.804443;726.253113;193.934235;715.54657;646.439514;165.838074;648.598938;707.668579;175.354782;983.426636;859.467651;297.212372;1035.58374;808.803345;464.966431
162;766.502808;726.598694;194.554504;711.02478;647.076538;166.008347;644.154724;708.518555;175.638489;979.657227;859.10968;297.431458;1032.935669;808.561646;464.829102
163;762.231201;727.081665;195.024673;706.329285;647.740906;166.526215;639.68927;709.37915;176.228409;976.444702;858.653503;298.142639;1031.578247;807.914673;464.947357
164;758.089783;727.580261;195.115646;701.251038;648.296021;167.215744;634.858093;710.275208;176.662872;973.21698;857.623352;298.0242;1029.756592;807.244507;464.875763
165;753.598755;728.088196;195.448456;696.557983;649.012451;167.512466;630.631653;711.312073;176.622131;969.666992;856.72113;298.437836;1027.060547;806.826355;464.960999
166;749.151733;728.294617;195.785736;691.935059;649.867371;167.481918;626.193481;712.129883;176.802841;965.77002;856.210327;298.818512;1024.917603;806.101563;465.409393
167;744.595764;728.625793;196.003067;687.262634;650.522827;167.090515;621.645752;713.257263;176.80722;962.378845;855.248169;299.058716;1023.070251;805.053345;465.254211
168;740.217163;728.856262;196.179901;682.457397;651.111755;167.250488;617.077942;714.162109;176.86618;958.812012;854.18988;299.569275;1020.298218;804.490845;465.333923
169;735.884338;729.279602;196.130325;677.438599;651.745239;167.569962;612.837891;715.01123;176.472153;955.163086;853.634399;299.859894;1018.777771;803.671875;465.268677
170;731.639404;729.799255;195.735352;672.796936;652.475403;167.472916;608.532349;715.932312;176.520264;951.589478;852.733582;300.07135;1016.408203;802.979553;464.853424
171;727.381226;730.20636;195.739441;668.248535;653.19989;167.131607;604.164734;716.884155;176.161392;947.640137;851.514709;300.179138;1013.749939;802.409729;465.28479
172;722.957825;730.563904;195.637329;663.578186;653.802063;166.445801;599.562439;717.874878;176.043869;943.822876;850.4552;300.47879;1011.334717;801.518188;465.233582
173;718.34082;730.841248;195.475296;658.770813;654.358276;166.108948;594.795532;718.8078;175.680511;940.302002;849.77301;300.809143;1008.702209;800.465271;465.316986
174;713.886963;731.220703;194.906296;654.139343;655.092529;165.76741;590.568481;719.676819;174.860229;936.395264;848.652222;300.567474;1006.683105;799.731567;465.360199
175;709.596436;731.600708;194.813858;649.47522;655.745178;165.630493;586.440247;720.520752;174.427841;933.120605;847.486938;300.672821;1003.963684;798.863281;465.140411
176;705.284546;731.907288;194.447601;645.151062;656.341309;164.56543;582.036621;721.487488;173.75209;929.136475;846.384094;301.129669;1001.753967;797.897278;464.897888
177;701.122986;732.312988;193.865173;640.38092;656.944763;163.819611;577.472107;722.193237;173.469162;925.568115;845.434204;300.951141;999.10437;797.053467;464.57254
178;696.977722;732.714172;193.019974;635.664001;657.648071;163.395355;573.022705;722.951538;172.404999;922.156372;844.159363;301.1362;996.812805;795.962646;464.451233
179;692.489075;732.954346;192.846802;631.357483;658.33905;162.190994;569.073364;723.952026;171.639664;918.461548;843.160156;301.193939;994.46698;794.929993;464.066589
180;687.958252;733.156616;192.348541;626.99939;658.934387;161.3479;564.906494;724.726624;170.892029;915.085571;841.973328;301.222717;992.085571;793.756897;463.620453
181;684.067383;733.534302;191.546204;622.562256;659.454285;160.951416;560.622803;725.43927;169.622986;911.590637;840.788879;301.409027;989.622925;792.587524;463.272156
182;679.539429;734.034058;190.808975;618.483521;660.012268;159.686111;556.270996;726.225708;168.56752;907.772278;839.596191;301.140533;986.320068;791.832031;463.371368
183;675.832336;734.335754;190.218079;614.235657;660.551147;158.616714;552.200012;726.928589;167.434174;904.421082;838.033142;301.076721;983.423096;790.807373;463.22699
184;671.707397;734.548645;189.304321;609.729614;661.053101;157.916855;548.431763;727.580261;166.815704;900.860413;837.075745;301.362305;981.404602;789.427307;462.75177
