Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
13;798.408508;788.625793;110.911522;778.190613;999.971802;180.504623;812.741699;691.505371;82.413521;835.366638;1068.176514;439.414154;789.718994;680.765137;73.257782
14;798.19104;789.157104;111.384377;778.152832;1000.527344;180.621918;812.89624;691.592712;82.803688;835.321472;1068.286011;439.476624;789.501831;681.122986;73.916267
15;798.125305;789.599365;111.698212;777.887573;1001.07428;180.738251;812.998901;691.714661;83.318779;835.284912;1068.293335;439.520325;789.213318;681.411865;74.53891
16;798.080688;790.087463;112.059517;777.747742;1001.406677;180.59465;812.876587;691.908264;83.959793;835.297546;1068.284912;439.596649;788.889404;681.633301;75.258636
17;798.076599;790.394836;112.373589;777.484436;1001.77655;180.570389;813.013;691.925293;84.725342;835.300476;1068.374634;439.523651;788.504395;681.929688;75.961258
18;798.096436;790.906738;112.871735;777.366333;1002.154846;180.660431;812.737732;692.180786;86.34314;835.313721;1068.408813;439.457916;788.409302;682.137024;76.666199
19;797.887939;791.363647;113.474266;777.372131;1002.631958;180.617218;812.054626;692.664612;87.365044;835.299072;1068.494873;439.491974;788.333618;682.296875;77.64521
20;797.448486;791.852966;114.060555;777.534607;1003.318604;180.578491;811.696411;693.14325;88.229614;835.301758;1068.508057;439.505402;788.114441;682.508972;78.573677
21;797.496948;792.306946;114.892784;777.584167;1004.344849;180.461884;811.421631;693.280396;88.891006;835.267273;1068.601318;439.460815;787.756775;682.997681;79.656601
22;797.28717;793.077148;115.621056;777.637817;1005.329529;180.059647;810.572327;693.739929;90.507439;835.299988;1068.706055;439.416718;786.894287;683.713013;81.631149
23;797.063293;793.987427;116.224106;777.887512;1005.987427;179.886551;809.97406;694.722717;92.152924;835.291687;1068.813232;439.418457;786.195007;684.390991;83.233765
24;796.901917;794.808838;117.146652;778.042419;1006.791443;179.78418;809.78064;695.320007;93.113571;835.260803;1068.92627;439.432404;785.554138;684.98114;84.41375
25;796.318115;795.321716;118.348816;778.013672;1007.998291;179.943222;809.625183;695.58374;94.954582;835.316895;1069.168823;439.445618;785.305969;685.591553;85.257072
26;796.075806;795.742615;119.493477;778.124084;1009.190491;180.101822;809.105591;696.373535;96.810883;835.358826;1069.340088;439.479797;785.060303;686.015808;87.076691
27;796.129761;796.753784;120.961815;778.140381;1010.061951;180.150085;808.700012;696.929077;98.3162;835.41803;1069.523071;439.425995;784.702515;686.714111;88.563858
28;795.590637;797.819824;122.279831;777.627686;1011.338562;180.275955;807.686157;697.376953;99.986969;835.442871;1069.825439;439.476563;783.819153;687.770447;90.70472
29;794.960754;798.785767;123.654335;777.326904;1012.625122;180.487915;807.045227;698.60376;101.621811;835.439758;1070.145264;439.461304;783.344177;688.673645;92.908195
30;794.601868;799.646545;124.227043;777.153259;1013.631897;180.325027;806.866333;699.359192;103.943733;835.550537;1070.461548;439.458008;782.815674;689.256287;94.263756
31;793.72937;801.047791;125.461708;776.842163;1015.019653;180.407806;806.551453;700.35437;105.634842;835.623474;1070.704468;439.514465;782.848633;690.293335;95.717255
32;793.05011;802.103699;127.213364;776.692261;1016.561157;180.377029;806.094727;701.075745;107.406891;835.765808;1071.044189;439.52771;782.311768;691.405518;97.644981
33;793.374451;803.11792;128.635254;776.561646;1017.788635;180.382034;804.833191;702.35968;109.389626;835.835083;1071.433228;439.567322;781.174072;692.571594;99.954208
34;792.744141;804.308838;130.330902;776.598083;1019.368958;180.900986;804.244446;703.635742;111.317581;835.888123;1071.757324;439.574341;780.289673;693.447449;102.715187
35;791.786804;805.54425;132.059067;776.330933;1020.795349;181.100967;803.920349;704.594482;113.585823;835.923218;1072.204712;439.55423;779.635071;694.397095;104.09034
36;791.240784;807.116394;133.430313;775.998413;1022.269165;180.968399;803.183899;705.66156;115.308357;835.932678;1072.563843;439.536316;779.063416;695.970276;105.700409
37;790.588989;808.485291;134.681549;775.665344;1024.116943;181.155167;801.588562;707.388367;117.422935;835.893188;1073.130615;439.655945;778.239197;697.088501;107.635735
38;790.200256;810.200134;136.270981;775.322815;1025.733398;181.342316;801.38269;708.817749;119.562355;835.858215;1073.698853;440.112457;777.390259;698.548706;109.948631
39;789.181152;811.741943;137.794418;775.289734;1027.609131;181.485992;800.843567;709.706543;121.958572;835.689453;1074.193726;439.965179;776.1604;699.895386;112.918221
40;788.56012;812.841675;139.639557;774.656677;1029.31311;181.556152;799.482849;711.422546;123.58815;835.831543;1074.69519;440.166504;775.262329;701.214722;114.893532
41;787.970154;814.759277;141.547668;774.495422;1031.207153;181.804398;799.061523;712.861877;125.962265;835.792419;1075.274902;440.178406;774.600769;702.957153;116.455269
42;787.009644;816.160645;142.895554;774.252625;1032.622559;182.229462;797.620911;714.149536;127.986168;835.78717;1075.664917;440.159149;773.973267;704.504822;118.192764
43;786.161743;818.169189;144.781815;774.08197;1034.612671;182.770721;796.114624;716.35907;129.61348;835.721558;1076.190186;440.35141;772.461731;706.385559;120.099571
44;785.375671;819.92749;146.481583;773.911499;1036.331177;183.161377;794.956055;717.611084;131.97757;835.657471;1076.700806;440.570068;770.466797;707.980408;123.268562
45;784.370178;821.646912;148.033951;773.515991;1038.591553;183.534302;793.869507;719.550354;133.579285;835.689148;1077.266602;440.66095;769.389282;709.817139;125.388153
46;783.446716;823.590088;149.551468;773.216553;1040.618042;183.539673;792.744934;721.337463;135.599564;835.669434;1077.826904;440.79184;768.751038;711.494507;126.759064
47;782.427551;825.262451;151.113617;772.985229;1042.63269;183.58606;791.902344;722.801331;137.462524;835.775146;1078.500366;440.978363;767.84967;713.440491;128.286377
48;781.360779;827.465454;152.936508;772.443909;1044.773926;183.952011;790.513733;725.004578;139.682755;835.835754;1079.055176;441.13623;766.15155;715.336914;130.825897
49;780.36145;829.021301;154.888428;771.676941;1046.592896;184.765488;789.403381;726.675598;141.987503;835.977417;1079.731812;441.134308;764.910706;717.197205;132.432526
50;779.055481;831.292175;156.287247;771.170532;1048.745605;185.417542;787.945007;728.891479;143.483612;836.068359;1080.507568;441.301483;763.512756;719.199097;134.357773
51;777.527771;832.878052;157.980606;770.902222;1050.766846;185.70108;786.555298;730.490601;145.787048;836.18396;1081.261719;441.622528;761.679077;721.396912;136.797379
52;776.469788;835.273865;159.604263;771.171387;1053.140503;185.954742;785.237183;732.6651;147.742462;836.397766;1082.055664;441.848969;760.391113;723.322021;138.260681
53;775.260132;837.136536;161.077011;770.864563;1055.388916;185.953156;783.422241;734.420532;149.786194;836.450134;1082.691772;441.96524;758.446716;725.399292;140.619965
54;773.959534;839.664673;162.491745;770.329041;1057.578979;186.229004;782.048767;737.159546;151.209305;836.691772;1083.584229;441.790955;757.634827;727.653931;142.001328
55;772.560913;841.666138;163.720673;769.419739;1060.055908;186.691406;780.416504;738.999756;152.451233;836.593262;1084.331787;442.046997;755.924866;729.848328;143.759796
56;771.296387;844.001648;164.921036;768.993958;1062.148193;187.559082;778.907104;741.372681;154.078354;837.033813;1085.07373;442.210938;754.341797;732.343262;145.240997
57;769.80658;846.252075;166.518951;768.367554;1064.210449;188.237686;777.065002;743.464844;155.430496;837.351013;1085.700317;442.216766;752.646729;734.433289;146.950821
58;768.930725;848.663452;167.466385;768.216492;1066.486572;188.823303;775.543884;745.996643;157.936157;837.330078;1086.316772;442.401245;750.840759;736.742493;149.019592
59;767.596924;851.130249;168.930084;767.813538;1068.916626;188.977356;774.343689;747.889465;158.981094;837.411926;1087.056152;442.770233;749.346313;739.101013;150.23613
60;766.437866;853.466492;170.037384;767.909729;1071.520996;189.596756;772.891052;749.977966;160.604111;837.56781;1088.009033;442.722443;747.000488;741.45874;152.311111
61;764.944153;855.941956;171.320328;767.645752;1073.877808;189.387604;770.902771;752.633789;161.700058;837.786377;1088.680176;442.777161;745.457336;743.767517;153.374954
62;763.827148;858.158936;172.932358;766.625427;1076.297852;189.936142;768.96875;754.861145;162.894913;837.754639;1089.449463;442.765594;744.005066;746.373657;154.408142
63;762.579651;860.860107;173.738083;766.334412;1078.712524;190.761795;767.493896;757.698364;163.916702;837.9021;1090.379639;443.121796;742.851929;748.852234;155.137955
64;761.411194;863.286255;175.357101;766.675415;1080.934082;191.47583;765.223877;759.853027;165.287384;837.983215;1091.49707;443.378296;741.28418;751.515991;155.684448
65;759.843872;865.80127;176.020874;766.406982;1083.318726;191.838165;764.170898;762.158386;166.389832;837.989014;1092.117065;443.672028;739.753296;754.091858;157.265686
66;758.342102;868.104614;176.772263;766.367859;1085.797363;192.130493;762.15863;764.621948;168.359512;838.085754;1092.706055;443.933807;737.478821;756.612183;158.949997
67;756.568665;870.602905;177.979584;766.08905;1088.356201;192.463989;760.715088;767.360596;168.695541;838.141235;1093.480103;444.097931;735.512573;758.967102;159.901672
68;755.190796;873.213684;179.225143;765.877991;1090.653931;192.877747;758.111084;769.956116;169.448456;838.196655;1094.358154;444.394867;733.563171;761.690613;161.070694
69;753.457947;875.548828;180.007507;765.333252;1093.171509;193.896271;756.632935;772.3479;170.494614;838.313477;1095.09668;444.668854;731.836853;764.341614;162.032928
70;752.042053;878.211365;181.277756;765.174316;1095.84668;194.364227;754.955994;774.995544;171.707474;838.581177;1095.836304;444.841064;730.403015;766.864563;162.570786
71;750.697571;880.698853;182.184723;765.272705;1098.006348;194.545685;753.072754;777.446777;172.447845;838.861633;1096.676636;444.910217;728.395508;769.663208;163.507385
72;749.213501;883.114441;182.928345;765.389709;1100.350464;195.109589;750.882507;779.901489;174.335999;839.310547;1097.5271;444.967926;726.631348;772.312439;163.852325
73;747.625305;885.84259;183.909256;764.915222;1102.983643;195.587341;749.380737;782.538757;175.155426;839.718628;1098.375732;444.8591;723.992188;775.01886;166.138611
74;746.215515;888.52478;184.781448;765.104614;1105.140381;195.707336;746.914185;784.920166;175.667191;840.037109;1099.346436;444.930756;722.238098;777.503967;166.802826
75;744.992126;891.103333;185.426437;765.160828;1107.726685;196.056946;745.437195;787.761963;175.958252;840.261169;1100.118042;445.198944;720.511414;780.572571;166.930649
76;743.490662;893.61676;186.114075;765.214661;1110.046265;196.601151;743.02063;790.364624;177.268311;840.06366;1101.002075;445.809021;718.851013;783.211121;167.72261
77;742.108337;896.141357;187.292297;764.981384;1112.046387;197.098541;741.380432;792.812622;177.562027;840.136963;1101.830811;446.168274;716.738464;785.729614;168.347626
78;740.319519;898.589111;187.909775;764.435547;1114.529419;198.325363;739.521423;795.082458;178.972717;840.440552;1102.538818;446.250549;713.703979;788.286011;170.005478
79;739.055603;900.981018;188.473724;764.529175;1117.132446;198.573776;737.283752;797.730774;179.651581;840.782959;1103.410522;446.02179;712.167786;790.853516;170.373749
80;737.571899;903.642273;188.940613;764.841553;1119.22998;198.650879;735.152527;800.369446;179.973602;841.110046;1104.38147;446.289917;710.413757;793.797424;170.439117
81;736.045227;906.162048;189.592834;764.614868;1121.686157;199.024185;733.180176;802.745911;180.159027;841.363159;1105.300293;446.383057;708.720215;796.376587;170.569229
82;734.338806;908.49585;189.946564;764.713684;1123.779053;199.459137;731.325439;805.529724;180.332077;841.655762;1106.083984;446.278107;706.888245;799.15387;171.035904
83;733.220581;911.008301;190.590393;764.993958;1126.026245;200.158829;729.699707;807.699402;181.410858;841.704224;1106.776123;446.263672;703.915466;801.864441;172.552872
84;732.15094;913.322998;191.310196;765.447937;1127.851074;200.452057;727.950928;809.909119;181.716736;842.080444;1107.597412;446.098145;702.402832;804.408386;172.847214
85;730.858398;916.00824;191.940781;765.228088;1129.932373;200.990051;725.623901;813.130127;181.770935;842.444275;1108.422852;446.198029;700.583191;806.932678;172.490753
86;729.211975;918.447693;191.836441;765.359985;1132.340332;201.710663;723.696106;815.291077;182.039902;842.648193;1109.240234;446.275116;698.999512;809.694031;172.443069
87;728.222839;920.899902;192.31897;765.677673;1134.504883;202.327377;722.090454;817.926514;182.053085;842.595947;1109.911743;447.001587;696.799316;812.252747;173.387619
88;727.04071;923.333923;192.675003;766.271423;1136.566895;202.580582;720.086121;820.297424;182.551071;842.429993;1110.529419;447.125214;694.096863;814.880798;174.752884
89;725.663025;925.517456;193.35495;766.395752;1138.601563;202.679276;718.346619;822.560181;182.712311;843.001404;1111.552002;446.86673;692.796509;817.398621;174.454803
90;724.403015;928.180786;193.725327;766.88916;1140.550903;202.700256;716.503479;825.251892;182.471161;842.874268;1112.19397;447.306976;691.673401;819.999878;173.592041
91;723.176697;930.229614;193.686478;767.053589;1142.877808;203.208374;715.06543;827.162842;183.544464;842.729492;1112.736084;447.676758;689.490234;822.649475;174.093079
92;722.377441;932.495605;194.053635;767.293457;1144.629028;203.373108;712.983765;829.885437;183.411819;843.229797;1113.443359;447.875488;687.586609;825.083252;174.508102
93;721.296021;934.496033;194.253082;766.919495;1146.629639;204.338638;711.583557;832.110474;183.251068;843.740967;1114.158081;447.958527;686.09845;827.499573;174.577789
94;720.196655;937.185608;195.01561;767.311584;1148.11853;204.979431;709.745667;834.779053;183.054642;844.03125;1114.928833;447.955231;684.852844;829.949707;174.410339
95;718.882568;939.373596;194.669662;767.765259;1150.178467;205.206314;708.136902;836.513428;183.219711;844.263855;1115.614868;447.996246;682.461304;832.481628;175.061905
96;718.042603;941.478821;195.030609;767.875;1151.897217;205.541168;706.935242;838.855286;183.53656;844.56311;1116.242065;448.071747;681.403198;834.893494;174.852997
97;716.925903;943.138245;195.422104;768.503113;1153.479614;206.03801;705.302124;841.164673;183.28273;844.669006;1116.842773;448.082062;679.977295;837.092468;174.228104
98;715.686768;945.494934;195.446442;768.877808;1155.244629;206.090378;703.76709;843.378052;184.138947;844.686584;1117.342285;448.181519;678.530823;839.450562;174.345688
99;714.716614;947.603088;195.448578;769.420166;1157.122925;206.204376;701.958618;845.233826;183.772812;844.93335;1117.932251;448.373932;676.348389;841.741516;175.022232
100;714.164063;949.683777;195.71405;769.860046;1158.695313;206.38945;700.465759;847.572937;183.280197;845.186279;1118.626343;448.585449;674.680542;843.751648;174.977264
101;713.264648;951.415222;195.838303;770.14856;1160.192139;207.066711;699.332642;849.51001;182.965607;845.638306;1119.341919;448.861237;673.462097;845.817932;174.745712
102;712.49231;953.236023;196.208481;770.554871;1161.963867;207.213303;697.795227;851.495728;182.802307;845.840576;1119.867432;448.85556;672.302307;848.030823;174.532349
103;711.588928;955.174744;195.875687;771.057251;1163.391479;207.275986;696.183594;853.424622;182.871475;846.17627;1120.482422;448.726349;670.819702;850.416809;174.634705
104;710.637817;957.014954;195.683807;771.357971;1165.031982;207.411224;694.918274;855.495117;182.96225;846.361938;1121.061279;448.606506;670.0625;852.598877;173.982971
105;710.172607;958.894165;195.874054;771.24585;1166.342651;207.907684;693.970093;857.353821;182.470505;846.627197;1121.75769;448.597534;668.582703;854.65509;173.805466
106;709.358398;960.431702;196.149765;771.533997;1167.829712;208.53743;692.906921;859.258606;182.03598;846.851807;1122.459106;448.699524;667.729736;856.621277;173.115082
107;708.296509;962.069763;196.412415;771.792358;1169.567505;208.875549;692.097046;861.193909;181.864975;847.008362;1123.050537;448.821899;666.575195;858.649353;172.877243
108;707.494263;963.755432;196.420776;772.345703;1170.637085;208.903961;691.11438;862.612915;181.71579;847.012146;1123.433838;449.009186;665.656494;860.573547;172.695877
109;707.219666;965.375488;196.48819;773.127869;1171.714111;208.856216;689.379211;865.022034;181.626297;846.441345;1123.736816;449.807648;664.869019;862.518616;172.118454
110;706.691284;966.901917;195.814957;773.532959;1173.12561;209.100189;688.738037;866.294434;181.703644;846.648987;1124.269409;449.692719;663.871338;864.43219;171.925705
111;706.081116;968.215942;195.93985;773.676392;1174.261597;209.595276;687.665588;867.666504;181.501221;846.92334;1124.764038;449.710785;662.984192;866.130493;171.605286
112;705.421204;969.470215;196.412323;774.428772;1175.512939;209.743454;686.364075;869.59613;181.041275;847.292603;1125.511475;449.614532;661.28479;867.690186;172.433853
113;704.975159;970.890442;196.405273;774.891907;1176.683105;209.846741;686.061401;871.321594;180.946976;847.604553;1126.02832;449.550995;660.241577;869.47522;172.106964
114;704.480042;972.210876;195.97226;775.131653;1177.563354;209.920517;685.292419;872.594238;180.602142;847.966553;1126.54126;449.485718;659.723755;871.120972;171.424759
115;703.95874;973.694092;195.164993;775.2948;1178.766846;210.061279;684.226563;874.411499;180.331345;848.228516;1127.003662;449.516632;659.082886;872.700562;171.06221
116;703.707886;975.283203;194.74086;775.553589;1180.276367;209.87944;683.212952;875.984924;180.005386;848.505249;1127.530396;449.598145;657.802063;874.206238;171.343277
117;703.432007;976.525574;194.788071;776.065979;1181.230347;210.082657;682.902771;877.350342;179.784775;848.736572;1127.933838;449.619324;657.36908;875.638062;171.347214
118;703.064575;977.702209;195.171906;776.456177;1182.112061;210.242294;681.985596;878.746704;179.733002;848.876221;1128.395996;449.6427;656.702148;877.215454;170.562973
119;702.707092;978.796143;195.246109;776.656616;1183.033203;210.341888;681.183594;879.795532;179.152649;849.113098;1128.799927;449.692047;655.875061;878.608521;170.211319
120;702.260315;980.077881;195.079529;777.166321;1183.852295;210.30661;680.78125;881.30127;178.346649;849.312805;1129.239746;449.713654;654.434631;880.217896;170.622375
121;701.933716;981.360168;194.642715;777.541992;1184.633545;210.432053;680.0578;882.724731;178.427689;849.625977;1129.705322;449.71814;654.33844;881.266418;170.21669
122;701.740417;982.420593;193.921753;778.309814;1185.346313;210.480667;679.12384;883.5448;178.371399;849.826782;1130.302856;449.694672;654.053528;882.514221;169.687149
123;701.44574;983.346191;193.78009;778.527405;1186.253906;210.610413;678.362854;884.461487;177.762344;850.183533;1130.622192;449.679749;653.209106;883.99939;168.755127
124;700.749939;984.236877;194.348877;778.897766;1187.211304;210.738892;677.690979;885.992615;177.407349;850.340515;1131.061035;449.770264;651.728088;885.347595;169.246521
125;700.09491;985.130066;194.773834;778.96521;1187.818726;211.209732;677.352905;887.171692;176.892059;850.518921;1131.351563;449.753723;651.821533;886.158875;168.546722
126;700.187683;986.227539;194.239304;779.425171;1188.270874;211.356781;677.051392;887.914856;176.487015;850.60144;1131.773315;449.763702;651.860779;887.305603;167.810837
127;700.349365;987.2005;193.43811;779.875916;1188.682861;211.391541;676.532043;888.729309;176.003036;850.796448;1132.231323;449.778656;653.566284;889.688232;164.1633
128;700.137695;988.144165;192.753418;780.25293;1189.541016;211.281113;675.74231;889.94281;175.635849;850.828857;1132.688477;449.802002;651.090881;889.998901;166.035797
129;699.630432;989.041565;192.6185;780.562683;1190.311768;211.187836;675.53656;890.968384;175.456863;851.165588;1133.072021;449.703064;649.648804;890.532959;166.832718
130;699.109924;989.832153;192.684097;780.844543;1191.152466;211.117874;675.220642;891.824951;174.749802;851.401184;1133.481445;449.674683;649.459534;891.392273;166.179825
131;698.62793;990.598938;192.524734;781.134094;1191.747314;211.039322;674.862244;892.638306;174.225098;851.423706;1133.8927;449.742981;649.492981;892.380249;165.430084
132;698.82843;991.233398;192.031235;781.283264;1192.302124;211.04155;674.529785;893.364441;173.735962;851.62146;1134.147827;449.779541;651.497192;894.766541;161.644241
133;699.056641;991.952087;191.474289;781.534851;1192.706909;211.014328;674.071777;894.160095;173.210022;851.702393;1134.495728;449.78598;652.638306;896.527527;159.423569
134;699.426758;992.544006;191.033066;781.963135;1192.971924;210.894897;673.423645;895.336304;172.215988;851.881409;1134.805176;449.799469;652.565491;897.581726;158.733185
135;699.517822;993.225586;190.368362;782.305847;1193.389404;210.811096;673.309937;896.028137;172.042297;852.161926;1135.020874;449.78183;651.020691;897.634949;159.771942
136;699.262695;993.9375;190.066422;782.574341;1193.837158;210.85878;673.072205;896.65741;171.930328;852.277893;1135.292969;449.745575;649.838074;897.856506;160.504288
137;698.917725;994.520813;189.99675;783.06604;1194.262695;210.763229;672.882874;897.208679;171.197266;852.14679;1135.731689;449.668793;650.12085;898.982544;159.257904
138;698.5448;994.985291;190.043304;783.5047;1194.67981;210.653961;672.738708;897.802551;170.662949;852.227417;1136.140381;449.5802;650.811401;900.204651;157.556244
139;698.326294;995.458801;189.851212;783.770142;1195.077148;210.533707;672.386963;898.398438;170.078735;852.158264;1136.230103;449.77005;650.919495;901.017334;156.552917
140;697.999146;996.158264;189.70816;783.983643;1195.593262;210.500229;671.854004;898.98877;169.323868;852.22583;1136.466797;449.915009;650.81958;901.566772;156.039841
141;698.009644;996.735962;189.238174;783.997253;1196.049072;210.48703;671.451233;899.61908;168.814362;852.064331;1136.742554;450.155457;650.738647;902.372192;155.245651
142;698.383728;997.207458;188.389145;784.019043;1196.557251;210.417526;671.372498;900.296875;168.489456;852.070557;1137.055298;450.061432;650.976257;903.066284;154.218445
143;698.426147;997.619873;187.754639;784.415833;1196.706177;210.171799;671.304382;901.034607;168.25415;852.067078;1137.246826;450.111664;650.943176;903.759949;153.703979
144;698.55188;998.056641;187.354141;784.633972;1196.91394;209.898376;671.013672;901.474365;167.879181;852.06897;1137.434692;450.199005;650.752014;904.376465;153.430206
145;698.576599;998.41272;187.248627;784.928528;1197.049194;209.794388;670.887878;901.853882;167.419434;852.466675;1137.694946;449.722321;650.436584;904.884644;152.778442
146;698.235229;998.686218;187.585678;785.326965;1197.203735;209.750534;671.090332;902.211487;166.971466;852.304504;1137.800537;450.071106;650.426453;905.41571;152.178833
147;697.992981;999.021912;187.778656;785.67627;1197.52124;209.698624;670.893433;902.603699;166.674072;852.152039;1138.000488;450.218903;650.256714;905.755432;151.909348
148;698.410034;999.31366;187.486237;786.0401;1197.871216;209.76976;670.897827;902.856323;166.089905;852.076538;1138.172119;450.339752;650.103577;906.025269;151.59436
149;698.786804;999.551819;187.144241;786.272705;1198.226929;209.682205;670.904785;903.178345;165.684601;852.205017;1138.297974;450.253815;649.916931;906.423157;151.36409
150;698.755859;999.876221;186.966507;786.509705;1198.532837;209.608673;670.858337;903.599365;165.443405;852.275757;1138.508789;450.266632;649.844421;906.972229;150.950211
151;698.74646;1000.291016;186.776901;786.815918;1198.788696;209.511337;670.656921;904.174622;164.851013;852.293884;1138.598022;450.422546;649.920532;907.436707;150.486572
152;698.947449;1000.644897;186.320587;787.077271;1199.055054;209.37883;670.600586;904.622437;164.327377;852.408203;1138.762573;450.269531;649.769348;907.641052;150.641861
153;699.264648;1000.931152;185.807098;787.378723;1199.212769;209.363724;671.070557;905.140198;163.967316;852.559204;1138.949341;450.252869;649.479553;907.827698;150.88147
154;;;;787.561951;1199.362549;209.409805;671.31427;905.538269;163.732971;852.642029;1139.082153;450.522949;649.482117;908.21759;150.556274
155;;;;787.756592;1199.473999;209.388809;671.332947;905.675598;163.282486;852.73175;1139.277588;450.498993;649.172607;908.289978;150.708862
156;;;;787.903198;1199.635498;209.436798;671.330505;905.961548;163.014099;852.687683;1139.470459;450.556244;649.408203;908.703552;150.414825
157;;;;787.694885;1199.875;209.724258;671.30719;906.182373;162.784576;852.832825;1139.708862;450.464966;649.100586;908.65094;150.589767
158;699.971191;1002.284058;184.132568;787.645874;1200.07666;210.160461;671.341125;906.458557;162.583893;852.967224;1139.789917;450.466339;648.707581;908.629395;150.963013
159;700.122986;1002.553223;183.818604;787.76709;1200.187744;210.222031;671.379761;906.62561;162.420563;853.069946;1140.04187;450.452179;648.659729;908.917236;150.871201
160;700.194275;1002.808533;183.607834;787.977356;1200.383911;210.242676;671.472839;906.809937;162.1922;853.140503;1140.249512;450.503235;648.976868;909.291077;150.336624
161;700.240173;1002.947266;183.596634;788.238098;1200.506348;210.175934;671.514771;906.929688;161.956573;853.131226;1140.342407;450.496429;649.167358;909.634766;149.994553
162;700.197815;1003.141846;183.572891;788.405579;1200.837158;210.042572;671.508179;907.143982;161.665054;853.194092;1140.481079;450.458038;649.422852;909.981384;149.532059
163;700.225098;1003.300354;183.598907;788.646362;1201.022339;209.927902;671.53894;907.310425;161.524475;853.234009;1140.678589;450.470337;649.965942;910.589722;148.395248
164;700.338379;1003.4328;183.500687;788.702026;1201.170166;209.723373;671.649048;907.49707;161.326294;853.477356;1140.966553;450.071564;649.983765;910.859558;148.039886
165;700.443237;1003.546448;183.391617;788.886963;1201.314575;209.649033;671.45874;907.793762;161.103882;853.579163;1141.109985;449.974182;649.97467;911.129089;147.882034
166;700.588196;1003.69812;183.263;788.953857;1201.448486;209.5522;671.357483;908.121582;160.3862;853.620422;1141.276611;449.985443;650.386719;911.465942;147.333511
167;700.703613;1003.927673;183.139313;789.126282;1201.623413;209.262955;671.332764;908.241394;160.15271;853.584778;1141.320801;449.906036;650.439575;911.750854;147.063095
168;700.709717;1004.131104;182.915146;789.257813;1201.77356;209.119415;671.530945;908.519836;159.923782;853.658691;1141.462524;449.890594;650.694153;912.152039;146.671356
169;700.760559;1004.364929;182.8367;789.359863;1201.940552;209.020645;671.977783;908.960083;159.748871;853.677429;1141.582886;449.874878;651.251404;912.66864;145.82399
170;701.05658;1004.612;182.388336;789.434998;1202.086182;208.945557;672.266968;909.210327;159.361847;853.716125;1141.704346;449.841522;651.565613;912.967529;145.328278
171;701.298706;1004.897522;181.985489;789.475708;1202.236084;208.884247;672.32666;909.441101;159.107895;853.749817;1141.835571;449.790924;651.784363;913.301758;145.10321
172;701.475037;1005.090149;181.724884;789.690552;1202.266846;208.854721;672.48877;909.607361;158.933243;853.74707;1142.00647;449.740936;651.868408;913.38385;144.934448
173;701.595215;1005.323608;181.115479;789.661438;1202.398438;208.744553;672.737366;909.648376;158.665054;853.777283;1142.12561;449.75766;651.704651;913.442932;144.786362
174;701.731262;1005.357544;180.635239;789.669189;1202.547974;208.623489;672.927063;909.828247;158.220352;853.853271;1142.212036;449.72757;651.960938;913.494324;144.318069
175;701.754578;1005.446655;180.576172;789.615417;1202.684448;208.584961;672.716125;909.969299;157.923233;853.798767;1142.331421;449.667633;652.027405;913.544312;144.157959
