Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
29;794.529236;826.592834;153.175705;857.584961;1068.033203;241.205978;768.370544;734.446045;135.228394;878.817688;1078.296143;331.81604;740.479553;726.916992;125.800049
30;793.832275;829.179321;155.26593;857.467529;1071.112793;241.988037;767.701965;737.613708;137.911011;878.976501;1080.719482;332.201569;739.691406;729.588135;128.903229
31;793.315674;831.974854;157.254807;857.805054;1074.136841;242.506485;767.0047;739.778625;140.488724;879.178101;1082.80249;332.85025;739.214294;732.208801;131.163513
32;792.578796;834.715637;160.153061;858.321106;1077.433838;242.880219;765.584045;742.506531;143.110687;879.684021;1085.14624;333.250732;738.341248;734.933533;134.076675
33;792.048767;837.613159;161.872208;858.834106;1080.799072;243.109436;765.240356;745.186462;145.468842;879.920654;1087.650757;333.359741;737.184631;737.830444;136.562622
34;791.855957;840.257751;163.951889;859.194336;1084.024536;243.416702;763.650696;748.096863;147.842834;879.806396;1090.044312;333.732697;736.087952;740.919495;139.038239
35;790.931702;843.207031;165.615997;859.448792;1086.858765;243.431458;763.169373;751.044861;150.034653;880.183289;1092.725098;333.637726;735.038208;743.712402;141.570251
36;789.843872;846.238464;167.792618;859.476196;1089.620483;244.087601;761.937866;754.053345;152.455292;880.485962;1095.335449;334.02475;733.941833;746.647827;143.956207
37;789.180298;849.517273;169.688004;859.797546;1092.735107;244.708542;761.077454;757.046448;154.751846;881.162903;1097.450562;334.212006;732.858459;749.593628;146.356689
38;788.184326;852.321716;170.832733;860.307739;1096.013306;245.192734;759.87616;760.050598;156.487198;881.916504;1099.720947;334.661346;731.863647;752.548096;148.209732
39;787.597534;855.280212;172.655899;861.128723;1099.2771;245.607452;758.687378;762.983337;158.544769;882.333252;1102.072266;334.899506;730.881958;755.77356;150.255722
40;786.39856;858.509705;174.060074;861.266235;1101.999268;245.926682;757.561584;766.348877;160.327927;882.622925;1104.150146;336.031006;729.604065;759.118164;151.929657
41;785.676697;861.51825;175.858994;861.786011;1104.786621;246.68779;756.006531;769.149536;161.715805;883.419067;1106.598511;336.207184;728.305481;762.41333;153.44136
42;784.558411;864.39563;177.073868;862.112183;1107.558716;247.423187;754.909851;772.87085;162.859421;883.830383;1108.811279;336.373993;726.794739;765.673401;154.613098
43;783.811096;867.330322;178.566879;861.973328;1110.651123;248.657349;753.143738;775.574768;164.444016;884.079163;1111.015015;336.948944;725.113464;768.931091;156.319168
44;782.765503;870.532532;179.559143;862.747742;1113.489258;248.946762;751.969971;778.711182;165.426636;884.332825;1113.32666;337.410492;723.817139;772.132629;157.125336
45;781.668762;873.479614;180.648193;863.472473;1116.022217;248.777023;749.962646;782.159973;166.685883;884.698486;1115.385742;337.867828;721.929199;775.3302;158.577057
46;780.670776;876.155457;181.571426;863.973022;1118.77002;249.227005;748.992493;784.898376;167.694214;885.238953;1117.370972;338.30896;720.544678;778.498718;159.690567
47;779.675049;879.488525;182.244003;864.697998;1121.682861;249.592606;747.690369;788.03656;168.138229;886.130493;1119.360596;338.423645;718.916565;781.66687;160.126709
48;778.315063;882.719788;182.87999;864.758423;1123.907715;250.366669;745.357178;791.568542;168.726288;886.934631;1121.484863;338.860931;717.232117;785.297424;160.713303
49;777.262695;885.351807;183.684265;864.953979;1126.134155;251.412598;744.377075;794.396851;168.98053;887.132446;1123.271851;339.512421;715.877686;788.276245;161.163254
50;775.849609;888.393738;184.360153;865.747437;1128.668823;252.241745;742.582947;797.333435;169.925568;887.848389;1125.234131;339.835693;713.897583;791.607727;161.516754
51;774.880859;891.268677;185.062637;866.043579;1130.733398;252.792297;740.480286;800.613464;170.246368;888.202759;1127.252197;340.434509;711.940063;795.154968;162.253586
52;773.37677;894.096985;184.860107;866.627563;1133.234131;252.912521;738.935791;803.869263;169.988037;888.385437;1128.918213;340.833191;710.280762;798.281555;162.630356
53;772.038513;896.987732;185.556595;866.952332;1135.938965;253.426361;736.516724;806.934814;170.27832;888.974915;1130.465088;341.40976;708.057373;801.484253;162.837387
54;770.707092;899.973938;185.855896;867.472961;1137.567383;253.700287;734.755615;810.059143;170.448776;889.506287;1132.129272;341.660553;706.080017;804.456787;162.95166
55;769.654663;902.597961;186.071671;868.059326;1139.769653;254.283783;733.610229;813.339233;170.125565;889.911011;1133.683594;341.987091;704.342773;807.672058;162.583817
56;767.821228;905.385254;185.899796;868.462769;1141.634644;254.606171;731.154663;816.401245;170.390335;889.897034;1135.245117;342.91394;702.749451;810.90564;162.885651
57;766.362976;908.44751;186.466492;868.647339;1143.694092;255.470001;729.010071;819.042725;170.242249;890.507019;1136.583618;343.612274;700.156555;814.217346;162.893509
58;765.0578;911.041382;186.498215;868.882568;1145.44397;255.947342;727.624268;822.205872;169.44635;891.055664;1137.914307;343.858765;698.524902;817.376648;162.657288
59;763.455139;913.755005;186.053284;869.480286;1147.335083;256.418762;724.900085;825.547791;169.287506;891.368835;1139.26416;343.896545;696.703552;820.715332;161.840759
60;762.22345;916.58606;186.499237;869.840332;1148.919678;256.635956;722.789185;828.269348;169.71402;891.659241;1140.182495;343.927307;694.708435;823.820984;161.676941
61;760.497498;919.163452;186.31633;869.711304;1150.690552;257.252472;721.687439;830.970642;169.496506;891.898071;1141.560669;344.68045;691.946716;826.599304;162.632477
62;758.697632;922.006653;185.744736;870.148499;1152.35498;257.526825;719.922119;834.082581;168.889542;892.275574;1142.762573;345.193634;690.227966;829.587708;161.836304
63;757.626404;924.307068;185.783768;870.870239;1154.134521;257.775726;717.193909;836.884338;168.508652;892.725647;1143.863525;345.456482;688.47229;832.954163;160.846634
64;756.319458;926.653076;185.680435;871.563171;1155.438354;257.804749;715.526672;839.836792;168.621277;892.967346;1144.89209;345.935303;686.655884;836.039856;160.204132
65;754.347595;929.581726;185.245667;872.208435;1156.658936;257.998047;713.644348;842.584595;167.599457;893.212463;1145.931641;346.516022;684.808838;838.987183;159.890228
66;753.066284;931.801758;185.450439;872.757751;1157.956055;258.91745;711.955078;845.141357;167.030869;893.534546;1146.728882;347.028656;682.665588;841.791687;159.689728
67;751.450806;934.483215;184.829483;872.77771;1159.169434;259.632294;709.879028;848.073792;166.776169;893.983276;1147.745483;346.89856;680.991943;844.476196;158.698929
68;750.494995;936.694519;184.50415;873.147217;1160.593018;259.993408;707.147278;850.572632;166.472244;894.460083;1148.86377;346.862915;678.877136;847.46759;158.431992
69;749.032349;938.876831;184.195572;873.34137;1161.880249;260.141602;705.854614;853.041687;165.649261;894.794861;1149.84668;346.844971;676.321472;850.744446;157.926178
70;747.685486;940.872681;183.691177;873.364136;1162.729858;260.367767;703.661133;855.596802;164.401047;895.065186;1150.62915;346.945496;674.402527;853.617615;156.58905
71;746.747803;943.264343;183.249649;873.42511;1163.820557;260.679047;702.670715;858.19043;163.812256;895.361694;1151.250366;347.224365;672.961304;856.314331;155.778046
72;745.421631;945.109009;182.763611;873.496704;1165.115479;261.066833;701.144653;860.572388;162.634521;895.709167;1151.979858;347.599213;671.653503;858.682617;154.654221
73;744.353882;947.286194;182.576599;873.582947;1166.078979;261.425293;699.461853;862.757935;161.824814;895.943909;1152.790527;347.913147;670.284424;860.833191;154.069595
74;743.02124;949.159729;182.064514;873.884705;1166.918091;261.718842;697.629333;865.382874;161.172928;896.239868;1153.59436;348.183441;669.093323;862.824524;153.434692
75;741.820557;951.033325;181.634705;874.644165;1167.754639;261.693481;695.880066;867.207214;160.418152;896.795349;1154.293457;348.240601;667.500854;865.013611;152.803879
76;740.436523;953.029541;181.476639;874.855957;1168.799072;261.83197;694.716431;869.435852;159.62059;897.106445;1155.298584;348.131561;666.464966;866.993591;151.620514
77;739.222778;954.583801;180.848846;874.78894;1169.525879;262.132507;692.377625;871.953613;158.824112;897.466614;1155.760986;348.417755;665.020874;869.317993;150.454498
78;738.281433;956.424438;180.519867;874.919739;1170.46875;262.131226;691.043335;873.989746;158.106903;897.496765;1156.342529;348.763733;663.772034;871.246155;149.986115
79;737.401245;957.940796;180.238693;875.131836;1171.444092;262.202484;690.019348;875.504395;157.486649;897.564392;1157.141479;349.134399;662.202271;873.268372;149.503754
80;736.422852;959.703918;179.461212;875.297424;1172.278198;262.234283;688.430603;877.380493;156.869247;897.812622;1157.630249;349.402649;660.706604;874.997131;148.963867
81;735.359497;961.457031;178.971069;875.575195;1173.143066;262.406555;688.663574;879.032349;155.523071;898.326477;1157.698486;349.784485;658.650452;877.200439;148.556808
82;734.640381;962.688049;178.907532;875.84668;1173.739624;262.619507;687.19165;880.34137;155.124084;898.51947;1158.489502;349.704651;657.647766;878.89032;147.444672
83;733.67926;963.997253;178.389694;876.188599;1174.02417;262.442963;686.007446;881.849365;154.715363;898.610779;1159.158203;349.751282;657.828003;880.890808;145.89563
84;732.821716;965.436768;177.687271;876.407288;1174.487427;262.490601;685.429199;883.151184;153.977295;898.901062;1159.65918;349.775116;657.020996;882.515198;144.394089
85;732.079956;966.805542;177.315887;876.412415;1175.078613;262.751129;684.690552;884.479065;153.127289;899.067871;1160.205566;349.77359;656.063599;883.843384;143.832336
86;731.272217;967.811462;177.084686;876.497253;1175.642822;263.115265;683.924805;885.78418;152.39444;899.339478;1160.536865;349.906677;655.335205;885.154297;143.319092
87;730.799316;968.810791;176.135727;876.551331;1176.273682;263.316559;683.409973;887.649048;150.621262;899.408264;1160.963867;350.012817;654.986755;886.525757;141.708359
88;729.994019;970.160339;175.348724;876.71405;1176.627441;263.510345;682.79718;888.402832;150.594894;899.531982;1161.161621;350.163208;654.335938;887.79248;140.771347
89;729.463318;971.208435;175.212708;876.919495;1177.000366;263.40271;682.277893;889.362427;149.879929;899.662781;1161.468262;350.209137;653.389954;888.947571;140.494049
90;729.220398;971.905029;175.114243;877.134338;1177.258423;263.39917;681.767517;890.188171;149.27858;899.664917;1161.641235;350.259827;652.591003;889.869751;140.018112
91;728.883301;972.534851;174.544479;877.250366;1177.451172;263.416962;680.836243;892.100342;147.471375;899.928223;1161.84436;350.343079;652.86499;891.093872;137.963593
92;728.018066;973.505371;173.575089;877.356445;1177.635376;263.413879;680.168274;893.393127;146.200851;899.940308;1162.178101;350.446381;653.650757;892.406555;135.992706
93;727.100769;974.588196;172.912064;877.604187;1177.783813;263.435608;680.307007;893.886658;145.803574;900.096252;1162.327637;350.617035;653.180359;893.197632;135.267502
94;727.157227;975.284424;172.697464;877.597595;1178.106934;263.473145;680.18988;894.369812;145.064209;900.027649;1162.53418;350.711243;651.539917;893.888916;135.739807
95;727.043335;975.820068;172.36174;877.578857;1178.274292;263.508575;679.803162;895.044373;144.219482;900.094971;1162.760498;350.786224;650.670776;894.319397;135.866287
96;726.821289;976.21814;171.812134;877.580505;1178.472778;263.553223;679.619507;895.803711;143.013489;900.275391;1162.880493;350.855591;649.982117;894.801025;135.553268
97;726.425598;976.71106;170.986755;877.614502;1178.607666;263.564728;679.252197;897.03833;141.690536;900.413269;1163.031982;350.930359;650.740356;895.877563;133.529816
98;726.116577;977.187073;170.100189;877.603088;1178.703613;263.58844;678.82074;897.870605;141.127975;900.504944;1163.149536;350.986389;650.986206;896.740295;131.883804
99;725.64563;977.690613;169.635406;877.601074;1178.815918;263.58548;678.282043;898.581299;140.226746;900.609558;1163.188843;351.051697;651.455933;897.612732;129.89505
100;725.440613;978.097595;169.500565;877.603149;1178.916748;263.647369;677.960205;899.083679;139.334106;900.6745;1163.284912;351.039703;651.861023;898.396667;128.376251
101;725.353333;978.583069;169.321716;877.603699;1178.989136;263.673065;677.808289;899.054565;138.998672;900.770691;1163.313965;351.141724;650.341614;898.139771;129.768997
102;725.136353;979.228638;168.782166;877.664063;1179.033569;263.674316;677.791382;899.150391;138.454514;900.792175;1163.380493;351.14859;648.989746;897.803833;130.973068
103;725.059204;979.542297;167.961075;877.583313;1179.083496;263.679749;677.96106;899.631714;137.742355;900.878662;1163.365723;351.210266;648.46106;898.002075;130.835892
104;724.804749;979.884644;167.252563;877.599182;1179.061646;263.764618;678.26239;900.08844;136.965515;900.90155;1163.387329;351.236908;649.325378;898.88501;128.715561
105;724.657898;980.205505;166.480347;877.524475;1179.118286;263.841034;678.487549;900.554749;136.168793;901.012756;1163.376465;351.185669;649.618652;899.272095;126.805122
106;724.444702;980.234497;165.896179;877.508972;1179.049072;263.835114;678.288574;900.960144;135.419052;901.05957;1163.365234;351.153625;650.096802;899.733337;125.279602
107;724.431946;980.326416;165.547623;877.158569;1179.062988;263.885071;678.072021;901.216553;134.934631;901.089905;1163.366943;351.204132;650.461792;900.139954;124.337486
108;724.553101;980.476013;165.196899;877.358521;1178.952637;263.841217;677.827881;901.403625;133.998581;901.013306;1163.328247;351.169922;651.06012;900.630859;123.450623
109;724.586914;980.708313;164.92775;877.394714;1178.727173;263.989807;678.104309;901.449219;133.112473;901.060913;1163.266235;351.110535;651.653259;901.145142;122.172272
110;724.575195;980.947693;164.534317;877.474609;1178.65686;263.74231;678.019226;901.891785;132.827499;901.128784;1163.210449;351.103882;655.432861;903.867859;117.023804
111;724.706055;981.066467;163.873077;877.47583;1178.564209;263.618225;677.864441;902.165649;132.418457;901.18512;1163.166504;351.101379;656.899902;904.978882;114.592255
112;724.781311;981.146057;162.916245;877.453125;1178.55188;263.629211;677.957642;902.349976;131.940338;901.171631;1163.07666;351.000793;656.438049;905.09259;114.26844
113;724.834656;981.136597;162.288422;877.34668;1178.457886;263.611023;678.307983;902.747742;130.757309;901.138245;1163.087769;350.915619;656.437927;904.862732;113.2547
114;724.69043;981.137512;162.053101;877.352173;1178.348877;263.580048;678.259033;902.885132;129.932846;901.144836;1162.986694;350.909058;656.075256;905.030151;112.878403
115;724.535828;981.108215;161.894958;877.440796;1178.118042;263.458893;678.006653;903.100647;129.433853;901.301208;1162.813477;350.682739;655.779663;905.393555;112.736107
116;724.282837;981.135559;161.536057;877.386414;1178.043823;263.359741;677.918823;903.249756;128.892059;901.314575;1162.734253;350.540039;655.585999;905.562439;112.511551
117;724.111145;981.12146;161.273346;877.088074;1177.956299;263.266144;677.590393;903.644226;128.326859;901.401245;1162.633667;350.430542;655.612183;905.803589;112.27636
118;724.262451;981.179749;160.778091;877.196228;1177.873901;263.338623;677.401672;903.771912;127.764816;901.490723;1162.589233;350.362;655.650513;905.927795;111.870766
119;724.514038;981.233582;160.287689;877.291138;1177.715454;263.284149;677.335754;903.917419;127.450218;901.487793;1162.404297;350.269501;655.675964;906.173035;111.625984
120;724.554626;981.264465;159.958328;877.420776;1177.502441;263.110992;677.290894;903.98114;127.021019;901.467346;1162.375244;350.183441;655.213074;905.992126;111.009697
121;724.513855;981.353821;159.625;877.321106;1177.485962;263.043457;677.467957;903.528442;126.989082;901.528931;1162.288208;350.055298;655.417175;906.172668;110.512527
122;724.580139;981.339661;159.231827;877.19812;1177.428833;263.069183;677.501465;903.42572;126.701279;901.523132;1162.207642;349.905518;655.349548;906.302429;109.683029
123;724.882202;981.386292;158.481308;877.119934;1177.332764;262.993683;677.458618;903.552917;126.017036;901.480896;1162.015869;349.821625;655.031616;906.463257;109.212257
124;725.0625;981.377808;158.076309;876.984741;1177.209717;262.870667;677.417236;903.547546;125.442009;901.508301;1162.004395;349.49585;655.091309;906.321838;108.460884
125;725.068787;981.330505;157.811569;876.840515;1177.136719;262.713806;677.562134;903.443726;124.712784;901.590088;1161.974731;349.277588;655.27655;906.04657;107.579865
126;725.065491;981.337036;157.543716;876.86438;1177.040405;262.647614;677.91803;903.349609;124.311737;901.578918;1161.888184;349.188416;655.678833;906.279907;106.874916
127;725.137512;981.264526;157.171051;876.827637;1176.974854;262.560547;678.008423;903.433167;123.931526;901.450806;1161.798828;349.234009;656.032532;906.407776;106.4263
128;725.003601;981.224731;157.038498;876.839966;1176.884888;262.512115;677.869568;903.641663;123.100159;901.468079;1161.670044;349.160126;656.049194;906.343262;106.270393
129;725.150146;981.164978;156.822754;876.850037;1176.733765;262.440369;677.896545;903.671448;122.62706;901.450317;1161.789307;348.862152;655.927917;906.377563;106.224564
130;725.127441;981.025024;156.643646;876.73407;1176.628174;262.181183;677.993652;903.476257;122.269005;901.456238;1161.728882;348.712738;656.026184;906.221985;105.927277
131;725.499573;980.935547;156.184906;876.7304385;1176.6531985;261.9365695;678.133545;903.330994;121.804115;901.478882;1161.672729;348.588013;655.940918;906.135315;105.891083
132;725.799133;980.692993;155.841156;876.726807;1176.678223;261.691956;677.953308;903.581787;121.002914;901.458679;1161.661865;348.513214;655.835388;906.056396;105.755417
133;726.007568;980.477478;155.404419;876.781372;1176.564453;261.524689;677.933777;903.693481;120.420082;901.359009;1161.671509;348.412994;655.801575;905.837158;105.343407
134;726.183655;980.334778;154.979889;876.775208;1176.384155;261.38269;678.086487;903.668701;120.096069;901.315918;1161.655884;348.392578;655.931152;905.801147;104.961807
135;726.452454;980.225159;154.58699;876.826294;1176.33606;261.200562;678.518982;903.783813;119.436478;901.511902;1161.567993;348.170166;656.337769;905.81958;104.178719
136;726.851624;980.161743;154.197708;876.868347;1176.255005;261.034576;678.843323;903.511475;119.273521;901.467773;1161.532593;348.055847;656.237915;905.870422;103.809669
137;727.044556;980.029114;153.759659;876.94574;1176.153442;260.92868;679.195801;903.045471;119.474396;901.478271;1161.490845;348.016693;656.407715;906.00824;102.964851
138;727.229858;979.981201;153.338654;876.920044;1176.069336;260.87384;679.317261;902.947205;119.351845;901.523804;1161.368896;347.962646;656.696228;906.006653;102.393463
139;727.358948;980.047668;153.070236;876.971619;1175.961304;260.759613;679.11731;903.320923;118.387306;901.601868;1161.354858;347.859985;657.301086;906.001526;101.618401
140;727.528198;979.959045;152.93634;877.015503;1175.838745;260.664673;679.284973;903.123474;118.268852;901.528076;1161.320068;347.727234;656.994385;905.975464;101.353638
141;727.739197;979.970703;152.519714;876.985535;1175.740723;260.571106;679.41571;903.125977;117.959229;901.707336;1161.117676;347.750946;656.921753;906.006897;101.313087
142;727.898865;979.973938;152.126862;877.044495;1175.644043;260.389587;679.59436;903.037048;117.747864;901.712341;1161.109497;347.677429;656.84436;906.115906;101.268394
143;728.071106;980.016602;151.632248;877.040283;1175.549683;260.261078;679.841553;903.041565;117.412621;901.793213;1161.116821;347.621979;656.952637;906.194214;100.971565
144;728.309082;979.997131;151.269241;877.119934;1175.533081;260.242035;679.945068;902.987061;116.952499;901.619873;1161.075562;347.565735;656.956299;906.235352;100.688492
145;728.465332;980.114136;150.852875;877.076782;1175.446167;260.149994;679.937927;902.924194;116.411797;901.718262;1161.047485;347.423645;655.364807;905.157043;102.437737
146;728.552124;980.018005;150.512009;877.076477;1175.368774;259.984558;680.348022;902.996155;115.689911;901.651001;1161.150146;347.155121;651.906494;903.442139;106.281944
147;728.650757;979.936951;150.123398;877.115051;1175.260254;259.866241;680.108765;902.976257;115.146355;901.576721;1160.972412;347.199677;650.006653;902.662598;108.445183
148;728.766968;979.958679;149.756409;877.058472;1175.213135;259.808441;680.413147;903.059814;114.901047;901.894775;1160.639404;347.167572;649.807922;902.61908;108.592583
149;728.874084;979.982971;149.404541;877.052795;1175.164795;259.724091;680.46698;903.094177;114.685013;901.656799;1160.718628;346.682068;649.82312;902.526184;108.56500999999999
150;728.765991;979.8974;148.913956;877.07843;1175.071045;259.575745;680.484192;903.109863;114.484589;901.710388;1160.622559;346.864594;649.9080200000001;902.5305779999998;108.80673899999998
151;728.85553;979.862305;148.635406;876.975952;1175.086304;259.37619;680.48938;903.255371;114.178154;901.737244;1160.528076;346.645966;649.9091800000001;902.5232529999997;108.79375399999996
152;728.908691;979.856873;148.493958;877.054504;1175.049805;259.301422;680.337524;903.732483;113.729706;901.326599;1160.592896;346.884552;650.0200810000001;902.5104359999997;108.71124999999996
153;728.952881;979.924683;148.412766;877.163086;1174.927979;259.221283;680.287781;904.041382;113.459534;901.563354;1160.550537;346.618805;650.0613410000001;902.5271599999998;108.67291999999996
154;729.095337;980.113098;148.307083;877.240234;1174.833374;259.128326;680.260925;904.072021;113.437668;901.637512;1160.417725;346.52124;650.0522460000001;902.5060419999999;108.71799499999996
155;729.077393;980.297852;148.141571;877.29303;1174.731323;259.060913;680.156921;904.227356;113.436874;901.702637;1160.153198;346.70047;650.0402830000002;902.5086059999998;108.78635399999995
156;729.148315;980.315369;148.054062;877.36731;1174.752563;258.978699;680.13385;904.309143;113.424866;901.611023;1160.263672;346.522766;649.5844110000002;902.3638299999999;108.94730299999993
157;729.143127;980.323059;148.008057;877.381042;1174.770142;258.923279;679.990417;904.471863;113.308205;901.556824;1160.361328;346.441132;649.6220080000002;902.3639519999998;108.89661399999993
158;729.23175;980.385132;147.948242;877.721191;1174.777954;258.707123;679.910461;904.637695;113.356468;901.707947;1160.088867;346.591553;649.6549670000002;902.3446649999997;108.92116499999993
159;729.358887;980.330444;147.935028;877.667053;1174.713013;258.717072;679.865601;904.633301;113.349495;901.705811;1160.024048;346.551422;649.6770010000001;902.3482049999997;108.96135599999992
160;729.464722;980.307678;147.950668;877.643677;1174.720703;258.785767;679.850708;904.635681;113.322884;901.7276;1159.946167;346.496674;649.6891470000002;902.3275749999997;109.02803699999994
161;729.42926;980.26123;147.844528;877.759644;1174.754395;258.742493;679.835632;904.710022;113.324928;901.580627;1160.250366;346.168488;649.6539290000002;902.2611689999998;109.20621399999995
162;729.352112;980.338379;147.800232;877.871399;1174.759644;258.711029;679.992676;904.420776;113.675629;901.605042;1160.319458;346.102234;649.6307360000002;902.3527209999996;109.23402999999995
163;729.579407;980.204773;147.782425;877.894531;1174.752563;258.694519;679.883545;904.653442;113.411179;901.614258;1160.305542;346.123993;649.7150260000002;902.3810419999996;109.24114099999996
164;729.669189;980.106934;147.712296;878.095459;1174.964844;258.232941;679.760376;904.808777;113.199928;901.521118;1160.378784;346.128021;649.7977900000002;902.3938599999998;109.19130599999995
165;729.720276;980.080566;147.687576;878.333069;1174.964844;258.071899;679.829712;904.785828;113.212494;901.564758;1160.422119;346.077087;649.8139650000002;902.4115599999997;109.08534899999994
166;729.770752;980.01355;147.639893;878.047729;1174.804565;258.489868;679.821411;904.662964;113.227501;901.773193;1160.149902;346.087341;649.8576660000001;902.4122929999995;109.04207499999991
167;729.759644;979.975342;147.614731;877.964172;1174.736084;258.711853;679.93335;904.573792;113.246895;901.605591;1160.375732;345.966827;649.8829350000001;902.4182739999995;109.0158609999999
168;729.819824;979.907715;147.571426;877.92865;1174.900391;258.364716;679.91803;904.602661;113.103699;901.443909;1160.453369;346.007111;649.8851940000001;902.4175409999995;109.01769199999988
169;729.886902;979.894836;147.460754;878.081299;1174.91687;258.070953;679.899475;904.590027;112.958221;901.355347;1160.534424;345.981995;649.8028570000001;902.4786979999996;109.04447199999986
170;729.920227;979.80127;147.424774;877.933655;1174.917847;258.062317;679.898987;904.668213;112.769081;901.336304;1160.595947;345.944916;649.8388070000001;902.4772329999995;109.06310299999986
171;729.967163;979.737854;147.391968;877.930359;1174.81958;257.85965;679.861511;904.620972;112.533524;901.297852;1160.578613;345.930023;649.7709350000001;902.4889509999995;109.02344499999985
172;730.070618;979.627502;147.329041;877.976746;1174.792603;257.786438;679.839722;904.57135;112.389557;901.225708;1160.565063;345.948334;649.7192990000002;902.5997909999995;109.04712699999986
