Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
16;791.278809;666.510254;57.356911;825.744202;773.536865;96.666351;803.396729;1077.143188;382.154968;784.85199;1000.288696;224.440811;818.900635;678.072876;59.948471
17;790.800476;667.384338;60.006184;825.533142;774.094666;98.302849;803.369324;1077.582886;382.236115;784.856873;1001.457703;224.269287;817.541992;678.973145;61.296478
18;790.528137;667.785217;62.151833;824.940857;774.852356;100.2099;803.361938;1078.026611;382.316589;785.116577;1002.926208;224.465073;816.706299;679.460571;64.119682
19;790.327271;668.464539;64.692627;824.757996;775.378418;102.465614;803.500488;1078.45166;382.480804;784.569153;1004.22467;224.913681;815.983215;680.311157;67.002495
20;789.604553;669.047791;67.253029;824.243774;776.309082;104.594055;803.520691;1078.988892;382.576538;784.403503;1005.839233;225.336807;815.679749;680.544006;69.507172
21;788.913208;670.014343;70.350212;823.639099;777.748291;106.757454;803.541931;1079.661133;382.596283;784.562073;1007.59491;225.680115;815.450134;680.642883;73.304436
22;788.104004;670.824829;73.885834;823.108276;778.482788;108.789177;803.664063;1080.393066;382.618286;784.799377;1009.606567;225.719254;814.581482;681.369629;75.852928
23;786.988525;671.538513;77.076576;822.675659;779.382385;111.28157;804.021057;1081.181641;382.926361;784.917908;1011.542725;225.586227;813.30835;682.87439;78.550697
24;786.600159;672.392395;80.777954;822.020935;780.850647;113.573196;803.918396;1082.067871;383.234619;785.08197;1013.845154;225.81485;813.029907;684.103882;82.086166
25;786.239563;673.482788;83.602699;821.733765;781.975769;116.123314;803.934265;1083.024048;383.375793;784.608276;1015.840271;226.436615;813.156128;684.873169;85.396263
26;785.762573;674.562561;86.931717;820.994873;783.276611;118.849014;804.037292;1084.010376;383.438171;784.361328;1017.943665;227.021744;812.625549;685.387939;88.626167
27;784.939148;675.574768;90.219162;820.376465;785.031921;121.343803;804.241394;1085.284912;383.468262;784.064087;1020.235779;227.280045;811.267822;687.206177;92.079819
28;784.203186;677.250183;94.127922;819.952698;786.306641;124.249817;804.472107;1086.759033;383.032623;783.884521;1022.563782;227.519821;811.142639;688.137939;95.273697
29;783.961426;678.814514;97.584091;819.106506;787.903015;127.111908;804.899353;1088.157837;382.904388;783.961487;1025.201538;228.186295;811.115173;689.214966;99.022041
30;782.87384;680.342163;101.398804;818.186523;789.666321;129.640884;805.107849;1089.798096;383.133728;783.934448;1027.967896;228.429077;809.577576;690.958862;102.634697
31;782.354797;681.596008;104.729866;817.511841;791.532776;132.672806;805.007019;1091.224121;383.469727;784.178406;1030.368774;228.181717;808.717224;692.947021;106.562248
32;781.214722;683.303955;107.968323;816.877686;793.398315;135.436264;804.587646;1092.840454;384.067932;783.583313;1032.958374;228.737396;808.13208;694.336975;109.34359
33;780.16095;685.244812;111.890007;816.12146;795.141602;138.044327;804.595459;1094.34436;384.402344;782.625793;1035.69873;230.111053;807.246399;696.049011;113.057106
34;778.951355;687.244995;115.759804;815.264465;797.667725;141.016403;804.933655;1096.106812;384.583038;782.474304;1038.632813;230.951569;806.453735;698.11792;117.172768
35;778.164124;689.203674;119.06179;814.142334;799.388;144.262482;805.280518;1097.901978;384.348358;782.719299;1041.604126;230.871201;804.50531;700.188232;119.802666
36;777.479126;691.5047;122.428024;813.335205;801.734558;146.783798;805.379028;1099.876587;384.760925;782.430664;1044.619751;231.338013;803.174866;701.719849;123.616409
37;776.032898;693.809387;125.766922;812.288452;804.227417;149.279938;805.188904;1101.654419;385.302216;781.717285;1047.585449;232.13356;802.289124;704.637512;126.988739
38;774.139893;696.152771;129.366913;811.129761;806.333496;152.389404;805.067993;1103.525269;385.577728;780.830872;1050.378418;232.713898;800.853271;706.688416;129.870499
39;773.085815;698.43988;132.466812;810.195313;809.087158;154.919357;805.064453;1105.573486;385.737885;780.87439;1053.477173;233.405029;799.808411;709.011414;133.662216
40;771.436584;701.139832;136.252853;809.152954;811.718384;157.535934;805.311218;1107.46936;385.860443;781.039063;1056.821167;234.082458;798.452698;711.961609;137.086731
41;769.434326;703.732056;140.086594;807.951294;814.454712;160.30864;805.455505;1109.256714;385.871002;780.927124;1060.119751;234.272217;796.86853;714.057861;140.364059
42;768.19574;706.443298;142.909119;806.751953;817.168213;162.270233;805.383484;1110.979614;386.684387;780.002075;1063.174683;234.74115;795.395813;716.779297;143.119537
43;767.118835;709.3526;145.181839;805.626343;819.718079;165.167267;805.21283;1112.781372;387.526672;779.519714;1066.390991;235.876389;794.144226;719.560425;146.094223
44;765.326477;712.324707;148.260101;804.427551;822.429993;167.648056;805.221558;1114.622803;388.067596;779.364319;1069.533325;236.620346;792.845032;722.164307;149.026154
45;763.804871;715.07251;151.29213;803.044434;825.677368;169.786148;805.394348;1116.472412;388.245514;779.245361;1072.851685;237.176483;791.152039;725.061218;152.082916
46;762.376526;717.754028;153.981339;801.704285;828.723694;171.840927;805.368103;1118.334106;388.615692;779.164612;1076.05835;237.729218;789.467407;727.868896;154.923508
47;760.829041;721.09198;156.337784;800.612061;831.31427;173.929993;805.393921;1120.057251;389.486664;778.363098;1079.205444;238.354156;788.609436;730.544617;157.062729
48;759.355347;724.305847;158.758041;799.097839;834.385193;175.483032;805.272156;1121.708496;390.360687;778.048401;1082.409668;239.159622;786.643372;734.28186;159.27063
49;757.70282;727.490051;161.255966;797.586914;837.727905;177.427475;805.24707;1123.571655;390.877075;778.048889;1085.746216;239.666397;784.92511;737.692505;161.662918
50;756.249756;730.570679;163.188293;796.173401;840.960571;179.029114;805.533997;1125.396729;391.017609;777.888428;1089.218628;240.683441;783.577087;740.524231;163.831482
51;754.666809;733.631226;165.307999;794.358459;843.942444;180.883102;805.899902;1127.236694;391.554077;777.540405;1092.353516;241.820221;781.996155;743.324829;165.855011
52;752.208984;736.798645;167.972473;793.120972;847.023132;182.136612;805.439087;1129.093018;392.31189;776.927063;1095.501221;242.615509;780.438599;746.088684;168.039871
53;751.172302;739.743408;169.025436;791.386902;850.521362;183.701157;805.54718;1130.878296;392.916748;776.394409;1098.822266;243.227173;778.793701;749.510315;169.350052
54;749.642639;743.289734;170.720215;789.947021;853.867615;184.797073;805.892456;1132.640137;393.10437;776.181396;1102.197632;243.908493;776.451233;752.995178;170.840881
55;747.635559;746.504944;171.730713;788.275635;856.993225;186.152603;806.293823;1134.496582;393.641266;776.696594;1105.485596;244.37915;775.096863;756.283142;171.945374
56;745.457703;750.017639;173.251358;787.203735;860.064148;186.881104;806.341248;1136.345703;394.302704;776.258545;1108.486328;245.040649;772.850708;759.65448;173.103531
57;743.16748;753.38147;174.901901;785.337524;863.092346;187.170959;806.112061;1138.094482;395.179718;775.268738;1111.424805;246.456451;770.795715;762.820374;173.95816
58;741.432068;756.799805;174.5047;783.739014;866.469727;187.974823;806.195801;1139.647827;395.616547;775.095581;1114.335205;247.301071;768.352112;766.171997;174.766968
59;739.13385;760.303833;175.364883;782.272034;869.785461;188.844894;806.748718;1141.509888;395.771423;775.441772;1117.621948;247.277405;766.37262;769.633484;175.432144
60;736.172241;763.647217;176.127441;780.410034;872.735718;189.325302;807.021851;1143.229248;396.02179;775.4198;1120.897095;247.657578;764.216797;772.33252;175.964127
61;733.417664;767.13147;176.91925;778.931213;876.024475;189.43895;806.882141;1144.929077;397.049011;774.694824;1123.692749;248.72673;762.083862;775.526367;176.384888
62;731.165894;770.626648;177.19101;777.154846;879.430908;190.24353;806.641541;1146.369141;398.066986;774.355591;1126.460449;249.970596;759.131042;779.107239;176.839752
63;728.897278;774.151367;177.289413;775.598267;882.469116;190.577286;806.884399;1147.998413;398.426422;774.552734;1129.258179;250.568878;756.480286;782.883484;176.776306
64;726.077515;777.634705;177.374786;773.701599;885.37616;190.324982;807.512451;1149.650269;398.813843;774.990662;1132.248413;250.953781;753.982178;785.925598;176.999481
65;723.813232;781.15979;177.258316;772.191101;888.393127;190.67601;807.865234;1151.310425;399.232544;774.556458;1135.168823;251.711411;752.017822;788.954956;177.055634
66;720.802063;784.559814;177.709335;770.136414;891.723755;190.650314;807.753479;1152.751465;399.938568;774.348633;1137.987427;252.174271;749.069275;792.470703;177.152603
67;718.03656;787.922546;177.029907;768.384827;894.938721;190.414719;807.635132;1154.144409;400.787445;774.388611;1140.764648;252.747147;746.566345;795.917786;176.672119
68;715.566101;791.462952;176.74028;766.251953;897.771484;190.719559;808.098877;1155.58252;401.279388;774.21759;1143.544678;253.695084;744.014038;799.309143;176.575439
69;713.630859;795.169617;176.278778;764.455383;901.266113;190.187119;808.737915;1157.134644;401.683899;774.470337;1146.075073;254.519592;741.340332;802.607239;176.342361
70;711.042053;798.868958;176.088547;762.51001;904.34082;189.648666;809.067505;1158.682617;401.996216;774.631714;1148.707397;254.841949;739.496277;805.444092;176.014771
71;708.188782;802.176636;176.067169;760.772827;907.266418;189.169907;809.043945;1159.911987;402.676849;774.385437;1151.374268;255.41954;736.873657;808.884094;176.012863
72;705.832275;805.77478;175.523392;758.72406;910.230469;189.001389;808.997864;1161.385864;403.388733;773.944458;1153.856079;256.402191;734.133789;812.795837;175.394638
73;703.776855;809.390137;174.188843;756.888794;913.817871;188.674683;809.375244;1162.741089;403.890961;774.246277;1156.469482;256.893005;731.950317;816.185059;174.646759
74;701.438538;812.728882;173.67308;755.097168;916.939331;188.047318;810.059631;1164.161621;404.376129;774.870728;1159.23291;256.761322;729.814087;819.265991;174.330643
75;698.881897;815.971069;173.656586;753.563477;919.878113;187.289642;810.399536;1165.549561;404.950592;774.722839;1161.705811;257.187836;727.486267;822.11908;173.629074
76;696.536194;819.293518;172.935867;751.921692;922.990479;186.344818;810.344971;1166.657959;405.794739;774.493103;1163.727783;257.957458;725.282715;825.470642;172.718979
77;694.808594;822.406738;171.488022;750.232178;926.038879;185.681931;810.521484;1168.04187;406.311401;774.260254;1166.195435;259.354248;723.539978;828.881836;171.644348
78;693.027161;825.438721;170.509369;748.552612;928.644714;185.154755;811.170227;1169.309204;406.5672;774.213257;1168.578491;260.03363;722.014771;831.822693;170.712189
79;691.020203;828.537598;169.608322;747.091492;932.027039;184.363861;811.760254;1170.708008;406.950012;774.75293;1170.865967;259.97287;719.768311;835.123047;169.977539
80;688.647339;831.900208;169.39949;745.491333;934.934814;183.808197;811.904419;1171.953003;407.470917;774.995972;1173.177246;260.250244;717.547729;838.731506;168.926773
81;687.586914;835.089111;167.651276;744.458984;937.486084;182.408417;811.853149;1173.199585;408.088806;774.959473;1175.093506;260.466187;716.20282;840.950256;168.127686
82;686.1745;838.211243;165.802216;743.284912;940.453796;181.481461;812.04187;1174.479614;408.451263;774.739075;1177.342407;260.994965;714.545288;844.082703;166.49736
83;683.880554;841.017395;165.479309;741.856995;943.221497;180.473083;812.282043;1175.93396;408.900482;774.622192;1179.460938;261.185303;712.611572;847.532288;165.329758
84;682.325928;843.782959;164.109802;740.780334;945.748718;179.649979;812.751831;1177.228027;409.425537;774.754028;1181.34021;261.545135;710.953247;849.911621;164.228317
85;680.357422;846.981445;163.192383;739.661255;948.287598;178.401459;813.026306;1178.556274;410.077545;774.90448;1183.215454;261.970123;709.358459;852.72937;162.886948
86;678.815552;849.80481;161.908951;738.441772;950.813049;177.290833;813.222534;1179.494873;410.457336;775.258606;1184.752808;262.27597;707.99884;855.514893;161.196335
87;677.484863;852.430542;160.01593;737.280518;953.354309;176.196579;813.68927;1180.675049;410.73996;775.175049;1186.640137;262.782898;706.206665;858.376526;159.978851
88;675.754578;855.179626;158.933777;736.34436;955.520996;175.498825;814.290283;1181.790771;410.846771;774.739197;1188.259399;263.276733;704.826538;860.816895;158.640976
89;674.730347;858.036621;157.143387;735.33197;958.070801;174.264023;814.708679;1182.927979;410.824615;774.727783;1190.033447;263.508728;703.193787;863.25293;157.498962
90;672.824402;860.602356;156.416245;734.315552;960.099426;173.523178;815.087097;1184.106323;410.922974;774.660522;1191.671143;263.662628;701.932983;866.016907;156.24353
91;671.861694;863.022461;154.559021;733.301941;962.471924;172.708252;815.084717;1185.081665;411.234863;775.029236;1193.151855;263.928528;700.623657;868.341125;154.802155
92;670.185425;865.574097;153.513641;732.169434;964.353821;171.663773;815.012268;1186.035522;412.347137;775.431641;1195.04834;263.866455;699.398376;870.642883;153.832382
93;668.934021;867.741394;152.291611;731.285095;966.562378;170.897278;814.927307;1187.332764;412.78717;775.917236;1196.365479;263.721252;697.935181;872.896912;152.733017
94;667.77594;870.190735;151.280075;730.201233;968.552856;169.829437;815.275024;1188.495239;413.069397;775.964661;1197.809937;263.768677;696.845764;875.057251;151.765396
95;666.705688;872.342468;150.004089;729.247009;970.520813;169.23439;815.721619;1189.429565;413.243927;775.8176883333333;1199.089193;264.36889666666667;695.777893;877.289185;150.346451
96;665.379456;874.516418;149.193298;728.655823;972.434326;168.50827;815.972839;1190.175659;413.277313;775.6707156666666;1200.368449;264.9691163333334;694.555481;879.261475;149.562866
97;664.587769;876.597839;147.894913;727.980347;974.25061;167.661667;816.123108;1190.865479;413.395111;775.523743;1201.647705;265.569336;693.927246;881.141357;148.714294
98;663.147095;878.429138;147.410568;727.206665;975.929565;167.153992;816.389832;1191.629639;413.684296;775.996582;1202.749756;265.449921;692.833069;883.32666;147.984436
99;662.916504;880.396606;146.500992;726.425293;977.689209;166.410187;816.698975;1192.330566;413.814606;776.379883;1204.027832;265.297729;691.727844;885.285278;147.129593
100;661.951111;882.141418;145.936905;725.648438;979.338257;165.574814;817.154358;1192.994385;413.852936;776.433105;1205.556274;265.373962;691.248169;886.903687;146.337555
101;661.440613;883.976624;144.753876;724.952271;980.861084;165.144196;818.006592;1193.585083;413.946381;776.408508;1206.705566;265.586914;690.451233;889.125183;145.844131
102;661.271179;885.818604;143.608475;724.476318;982.180847;164.733704;818.093994;1194.292358;414.157318;776.790466;1207.196045;265.724426;689.573608;890.483521;144.75264
103;660.141479;887.210022;143.559357;724.049377;983.623535;164.01506;818.093933;1195.048828;414.330322;777.242249;1208.134521;265.17395;689.162842;891.651489;144.267944
104;659.471313;888.871765;142.996368;723.815308;985.022339;163.69574;818.020325;1195.674805;414.488556;777.603577;1209.143921;265.164948;688.541077;893.568848;143.662125
105;658.934265;890.212341;142.21933;723.4198;986.192627;163.31041;817.705078;1196.283203;414.854736;777.965393;1209.989014;265.214081;687.797302;894.665649;143.067963
106;658.121704;891.450806;142.226547;723.066162;987.213745;162.812546;817.829224;1196.726196;415.155243;778.234497;1210.64978;265.138855;687.141907;895.86908;142.596146
107;658.019836;892.851013;141.357803;722.505493;988.775146;161.965851;817.941101;1197.364136;415.190155;778.234619;1211.299561;265.161163;686.713196;897.475464;142.146423
108;657.819763;894.000122;140.360291;722.473267;989.941895;161.476089;818.533325;1197.955933;415.154175;778.387024;1212.083496;265.202118;686.274292;898.592834;141.316376
109;657.347656;895.184814;139.805649;722.116455;990.715759;161.276733;818.67041;1198.464844;415.220764;778.579773;1212.895752;265.34494;686.035278;899.469971;140.895905
110;656.263977;896.235901;140.041367;721.661621;991.505737;160.936768;818.713806;1199.040405;415.341064;778.867493;1213.610596;265.616577;685.689941;900.674255;140.588608
111;656.353333;896.938721;139.351257;721.450439;992.670532;160.113281;819.026489;1199.767212;415.070343;778.870544;1213.97644;266.140198;685.381897;901.846008;139.832092
112;656.409119;897.763184;138.226379;721.178528;993.820251;159.718033;819.388062;1200.360107;414.996918;779.051392;1214.573608;266.150635;685.207092;902.799438;139.12944
113;656.221863;898.628357;137.614075;721.066284;994.584717;159.479279;819.682312;1200.835083;414.940155;778.932739;1215.046265;266.030945;684.9422;903.280945;139.037277
114;655.670227;899.404053;137.447449;720.956604;995.023254;159.194107;819.663086;1201.200317;414.992981;778.743896;1215.668701;266.397583;684.712952;903.898865;138.821518
115;654.620361;900.074585;137.987091;720.693909;995.576965;158.870865;819.918945;1201.560181;414.829437;778.797302;1216.497681;266.343384;684.516174;905.313232;138.261902
116;654.98938;900.600769;137.098465;720.378479;996.072571;158.734344;820.18573;1201.996094;414.806946;778.906067;1217.195923;266.058655;684.535461;905.662659;137.687241
117;655.274902;901.068115;136.173981;720.213806;996.77301;158.656296;820.404724;1202.392578;414.763672;779.068115;1217.718872;265.924957;684.624207;905.946106;137.409531
118;655.239319;901.465942;136.078491;719.941772;997.730713;158.034683;820.586914;1202.87207;414.71402;779.215637;1218.054321;265.7341;684.745056;906.157715;137.069931
119;655.106384;902.017395;135.743851;719.998901;998.247253;157.802826;820.439575;1203.496582;414.661957;779.389099;1218.328003;265.453827;684.833008;906.624207;136.720856
120;655.154419;902.421326;135.189056;719.995544;998.721924;157.598663;820.672546;1203.840942;414.35849;779.644409;1218.451294;265.072845;684.801208;907.085144;136.309708
121;655.265808;902.812012;134.406967;719.898315;999.029358;157.341751;821.393494;1204.232056;414.055756;779.787354;1218.643555;264.835785;684.749695;907.522339;135.981781
122;655.279541;903.242371;134.12384;719.820435;999.207275;157.187744;821.744019;1204.515259;414.002106;779.822632;1218.858765;264.693848;684.716064;907.817078;135.72197
123;655.118042;903.630432;133.926895;719.719604;999.489319;157.032883;821.845886;1204.726074;413.949921;779.654907;1219.280762;264.792053;684.649109;908.14093;135.400787
124;655.008545;903.884705;133.814117;719.756531;999.723511;156.510559;821.834106;1204.852173;413.848572;779.845886;1219.411011;264.602814;684.647949;908.50885;135.088211
125;654.847168;904.124329;133.675049;719.783752;999.905945;156.364273;821.920166;1205.172363;413.809692;780.068237;1219.551636;264.295166;684.523926;908.912964;134.723068
126;654.75;904.411438;133.380508;719.684937;999.993042;156.167267;822.037842;1205.46167;413.737671;780.317017;1219.619629;264.166412;684.373047;909.203125;134.201279
127;655.123352;904.737915;132.713531;719.61499;1000.119873;155.983658;822.058472;1205.720825;413.578186;780.439392;1219.68103;264.119171;684.357727;909.545166;133.585938
128;654.88501;904.857483;132.545715;719.682373;1000.208435;155.741592;821.921753;1205.854614;413.386475;780.434998;1219.784668;264.123352;683.963745;909.760071;133.38736
129;654.60968;904.75415;132.529221;719.654175;1000.200623;155.707413;821.931641;1205.973633;413.308594;780.502075;1219.707642;264.346252;683.968323;909.681274;133.318192
130;654.410339;904.784302;132.561157;719.607849;1000.223206;155.551712;821.997131;1206.112427;413.318481;780.803711;1219.64917;263.944;683.974609;909.377319;133.198975
131;654.37677;904.81189;132.236313;719.640808;1000.30835;155.250946;821.97113;1206.165649;413.222321;780.991089;1219.779907;263.572906;684.010132;909.244385;132.893341
132;654.210266;904.876465;132.059036;719.688599;1000.204285;155.153595;821.989258;1206.302856;413.042572;781.104004;1219.775513;263.320526;683.976196;909.289856;132.537872
133;654.160034;904.855652;131.934723;719.64856;1000.178589;154.939636;822.034485;1206.426514;412.976776;781.338074;1219.742065;262.942474;683.856201;909.329773;132.279922
134;654.114319;904.811157;131.833221;719.724854;1000.171814;154.77298;822.210205;1206.494019;412.900269;781.433716;1219.70874;262.736389;683.80957;909.265686;132.009567
135;654.087219;904.833496;131.747391;719.671448;1000.151672;154.537399;822.308228;1206.536621;412.753204;781.592712;1219.667847;262.512146;683.763733;909.233643;131.773666
136;653.903503;904.773987;131.535721;719.831604;1000.196838;154.334503;822.353394;1206.590576;412.627289;781.703369;1219.603271;262.284668;683.827942;909.073853;131.625702
137;653.663635;904.704529;131.444412;719.663452;1000.1073;154.233475;822.608154;1206.599854;412.404144;781.731323;1219.523682;262.150055;683.819763;908.880127;131.39212
138;653.556702;904.625183;131.133301;719.552185;1000.076782;153.91394;822.462219;1206.68689;412.321381;781.89856;1219.422485;261.876984;683.711548;908.909241;131.010971
139;654.048218;904.615051;129.905014;719.600586;999.957458;153.807007;822.477722;1206.717529;412.199463;782.003723;1219.285889;261.686523;683.529419;908.900757;130.603058
140;653.533081;904.611084;129.950882;719.449097;999.876343;153.582291;822.520325;1206.754517;412.021698;782.202454;1219.195679;261.369659;683.458252;908.754639;130.362747
141;653.690186;904.58136;129.147186;719.344788;999.726807;153.484268;822.564392;1206.672607;411.863007;782.345764;1219.158813;261.15741;683.499512;908.740723;129.985703
142;653.941528;904.440613;127.970688;719.421387;999.54541;153.161194;822.556763;1206.681396;411.73642;782.394409;1219.131836;260.970428;683.412292;908.678528;129.707657
143;654.117432;904.4245;127.149269;719.466248;999.371826;152.943283;822.664307;1206.683228;411.485504;782.382813;1219.067383;260.822937;683.197388;908.730713;129.437317
144;654.15094;904.388672;126.767494;719.41333;999.158752;152.818436;822.706055;1206.597656;411.328644;782.396973;1218.87146;260.685181;682.815063;908.716797;129.071442
145;653.900879;904.20636;126.654633;719.233276;999.093506;152.674194;822.716797;1206.617676;411.201477;782.448425;1218.599609;260.529816;682.680847;908.372925;128.539398
146;653.696655;904.063782;126.614616;719.098938;998.944885;152.533417;822.642273;1206.674927;411.056305;782.578796;1218.41748;260.3396;682.603271;908.222717;128.146164
147;653.543152;903.867249;126.437325;719.015564;998.689514;152.367859;822.625122;1206.602173;410.940125;782.584351;1218.214111;260.201691;682.570984;908.015137;127.914558
148;653.453491;903.765564;126.177734;718.829895;998.478149;152.178116;822.628113;1206.515625;410.805023;782.616394;1218.114624;260.045532;682.445435;907.915466;127.737862
149;653.354187;903.605835;125.967056;718.695862;998.241394;151.991608;822.536926;1206.511841;410.727234;782.661255;1217.989502;259.821991;682.416504;907.76123;127.433502
150;653.307983;903.493408;125.775742;718.705688;998.020203;151.83017;822.558472;1206.550293;410.457275;782.705994;1218.01709;259.382965;682.384216;907.716064;127.184029
151;653.209167;903.325256;125.645103;718.606445;997.850769;151.730698;822.586426;1206.58252;410.335327;782.566284;1217.701904;259.01825;682.394958;907.538574;126.950905
152;653.175842;903.202637;125.415878;718.548462;997.663391;151.602142;822.505066;1206.564087;410.14743;782.484497;1217.550659;258.882507;682.344482;907.479065;126.716339
153;653.179138;903.123962;125.214996;718.489441;997.417725;151.401611;822.301147;1206.632935;410.219055;782.595581;1217.360962;258.653259;682.043945;907.355103;126.967484
154;653.184448;902.942993;125.044632;718.500366;997.184082;151.345123;822.664001;1206.494019;409.871307;782.731812;1217.289795;258.306458;682.280823;907.237183;126.517479
155;653.169128;902.824829;124.82328;718.530579;996.983643;151.357025;822.728149;1206.458618;409.697662;782.711487;1217.194702;258.065063;682.354736;907.204102;126.282639
156;653.165405;902.749268;124.404175;718.584717;996.860901;151.039978;822.757263;1206.386719;409.649231;782.767456;1217.016479;257.810425;682.358521;907.107483;126.161461
157;653.253784;902.763916;124.112938;718.817505;996.718323;150.836349;822.765381;1206.387939;409.541779;782.839539;1216.883545;257.678192;682.376221;907.008789;126.017181
158;653.345215;902.693359;124.077919;718.804626;996.688538;150.506882;822.709229;1206.321045;409.428925;782.817871;1216.674438;257.639557;682.48291;906.87915;125.705429
159;653.332703;902.575989;124.008591;718.842834;996.55011;150.650375;822.580688;1206.34082;409.278259;782.83075;1216.576782;257.462036;682.704956;906.701233;125.717621
160;653.29834;902.440918;123.929634;718.829773;996.286194;150.707031;822.49176;1206.240723;409.175842;782.826111;1216.495117;257.321533;682.906677;906.288086;125.661964
161;653.423035;902.25824;123.752739;718.845642;996.24939;150.697113;822.445068;1206.244751;409.088501;782.609314;1216.477539;257.500488;683.057556;906.008423;125.39016
162;653.52417;902.065613;123.493736;719.024841;996.192017;150.594101;822.381042;1206.221802;409.040375;782.706177;1216.398315;257.441803;683.05481;905.827332;125.142799
163;653.748901;901.95282;122.957024;719.102722;996.04126;150.537506;822.631104;1206.123047;408.609009;782.743896;1216.324585;257.218109;683.07605;905.690247;125.087692
164;653.880066;901.825562;122.782959;719.132263;995.981262;150.468582;822.391235;1206.188354;408.707886;782.519226;1216.160889;257.277435;683.236206;905.615845;124.941872
165;654.141663;901.679688;122.431458;719.138184;996.047607;150.220779;822.316467;1206.209717;408.738403;782.565674;1216.115479;257.270477;683.501953;905.314697;124.562202
166;654.019897;901.542297;122.885826;719.28479;995.903442;150.250275;821.980103;1206.187744;408.577301;782.602112;1216.09082;257.205719;683.676392;905.183594;124.288246
167;653.861755;901.335815;123.24791;719.32428;995.826233;150.027786;821.856689;1206.171387;408.439331;782.409424;1216.074585;257.210419;684.199219;904.923035;124.045418
168;654.226318;901.055847;122.24514;719.415955;995.70459;149.988434;821.856812;1206.061401;408.462433;782.365234;1216.040039;257.23291;683.685547;904.965332;123.665077
169;654.760498;900.955139;121.547363;719.49707;995.588867;149.779343;821.858765;1206.14856;408.311279;782.39679;1215.911865;257.201874;683.902039;904.996582;123.836044
170;655.062256;900.916565;121.293854;719.531677;995.491272;149.5914;821.828613;1206.166138;408.248077;782.34436;1215.885254;257.151276;684.123596;904.906921;123.676949
171;655.051636;900.725769;121.222084;719.690369;995.269836;149.611603;821.73053;1206.069702;408.238922;782.399109;1215.751221;257.091217;684.214355;904.769348;123.423965
172;654.981445;900.565918;121.237961;719.833252;995.180176;149.52887;821.676025;1206.070923;408.151794;782.286011;1215.807373;257.10379;684.365295;904.720825;123.207733
173;655.018799;900.448975;121.210716;719.865051;995.152771;149.235413;821.597778;1206.061646;408.10495;782.280212;1215.682739;257.093872;684.424622;904.638367;123.035782
174;655.050964;900.358093;121.034637;719.898682;995.051392;149.111816;821.619812;1206.017944;408.024719;782.251465;1215.618286;256.967133;684.452393;904.611145;122.861626
175;655.063965;900.293152;120.843033;719.995972;994.928101;148.999268;821.479614;1206.011963;408.00235;782.150146;1215.572388;257.000061;684.464478;904.541077;122.695381
