Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
13;834.209717;797.251099;117.587685;800.230713;689.356262;85.591812;837.57373;1113.495361;355.861938;827.94519;696.61499;86.453926;808.138977;1064.199463;209.672943
14;833.461792;798.871948;120.434494;799.749695;690.006592;89.554634;837.754211;1114.699951;356.494873;827.164001;697.708679;90.920097;807.985168;1065.904297;209.836182
15;832.977051;800.21106;123.788864;798.746704;691.54303;93.999588;837.710754;1115.728638;356.699738;825.31543;700.329407;94.809692;807.631104;1067.932007;210.243713
16;832.296448;801.151306;127.177826;798.666443;692.331177;98.48632;837.495605;1116.921265;356.888245;826.206482;700.242249;98.698608;807.120544;1069.756836;210.844742
17;831.961365;802.876526;130.543381;797.612366;693.447937;103.220978;837.372925;1118.244263;357.272675;825.921753;700.579956;103.170341;807.065613;1071.913208;211.434494
18;830.799805;804.279358;133.672653;796.884827;694.747559;107.331032;837.268921;1119.583984;357.545166;824.765442;702.243835;107.356606;806.566101;1073.913818;211.619339
19;830.138062;805.783508;137.286057;796.263733;695.792725;111.655075;837.262878;1121.077515;357.874115;824.221252;703.342773;111.928902;806.221497;1076.169067;211.840683
20;829.052185;807.488281;140.906982;795.38678;697.502197;116.053772;837.12262;1122.410767;358.286194;823.055969;704.915405;116.398453;805.476746;1078.572754;211.838547
21;828.212646;808.979004;144.057343;794.119202;699.254272;121.464211;837.247925;1124.115845;358.436096;822.299866;706.227539;121.374001;805.200073;1080.646851;212.457962
22;827.356934;811.206482;147.489899;792.723022;700.725464;125.825203;837.391052;1125.655029;358.802002;821.028259;707.968628;125.77298;804.551208;1083.257568;213.161346
23;826.035645;812.910278;150.824127;791.229065;702.325012;130.659393;837.207947;1127.220093;358.771851;819.762512;709.372498;130.096817;803.829529;1085.544922;213.536835
24;824.751709;815.210388;154.06749;790.264893;704.19635;134.670822;837.053345;1128.791382;359.008484;818.615967;711.470276;134.239792;803.590698;1087.848267;213.594894
25;823.931885;816.709595;157.570419;789.204346;706.082275;139.141891;836.783325;1130.167236;359.462799;817.280884;713.173035;138.863693;803.418213;1090.727661;213.667694
26;822.947327;819.284729;160.779648;787.526184;708.503357;143.778137;836.752014;1131.823364;360.053894;815.506226;715.810547;142.824936;802.520081;1093.392944;214.016144
27;821.845764;821.438599;163.994965;786.325073;710.429138;148.049774;836.866272;1133.234619;360.379425;813.946594;717.37738;147.259598;801.680847;1095.438354;214.985321
28;820.267883;823.713684;167.080124;784.720398;712.650757;152.164185;837.267883;1135.062866;360.52771;812.463196;719.662109;151.0755;801.217712;1097.808228;215.82309
29;819.15863;825.790771;170.399323;782.773621;714.857727;156.197937;837.399963;1136.476196;360.729095;810.947693;721.546631;154.920334;800.616028;1100.754272;216.505447
30;817.51416;828.196655;173.280136;781.619324;716.755127;159.907639;836.972107;1138.209595;361.386993;810.43988;723.301514;159.295563;800.507263;1103.481079;216.45311
31;816.099426;830.652771;175.731628;779.6474;719.476318;163.935959;836.854492;1139.646606;361.939056;807.916504;726.108093;162.84761;800.50824;1105.984497;216.506882
32;814.520752;832.810913;178.832535;777.317749;721.856506;168.123688;836.751953;1141.167603;362.379517;805.769287;728.540222;166.045227;800.27478;1108.707764;216.850433
33;812.853821;835.53717;181.734146;775.651489;724.338989;171.074585;837.166016;1142.812988;362.403656;803.927795;730.538513;169.649719;798.984863;1111.34082;218.007858
34;811.063538;837.810486;184.320419;773.724426;726.970764;174.585144;837.434021;1144.418457;362.492706;801.696777;732.972595;173.307602;798.254944;1113.70166;219.333206
35;809.586487;840.376343;186.247803;771.862122;729.348694;177.811371;837.480652;1146.136719;362.801361;800.308655;735.584045;176.658432;797.985229;1116.275269;219.518845
36;808.179565;843.02478;188.938507;769.357178;731.849426;181.10408;837.197388;1147.527588;363.140442;798.0802;737.770142;179.95546;797.494934;1119.213745;220.018082
37;806.476013;845.368469;191.646667;767.532715;734.538574;184.004562;836.83606;1149.296631;363.724609;795.525757;740.361816;182.906464;797.414307;1121.927612;220.669693
38;804.868835;848.016968;193.920441;765.309631;737.411865;186.634171;837.123596;1150.757202;364.336914;793.454651;743.027344;185.504181;796.978149;1124.468018;220.910767
39;803.176697;850.482178;195.445023;763.056824;740.221008;188.994492;837.533936;1152.525513;364.495178;791.445984;745.273926;187.869965;796.045349;1126.848022;221.566025
40;801.029846;853.161621;197.589767;760.437683;742.906555;191.843277;837.691833;1153.946655;364.529602;789.15387;748.159302;190.287445;795.697144;1129.546143;222.827148
41;799.11499;855.97699;199.241409;757.93042;745.62439;193.916992;837.359314;1155.609131;365.195099;786.424805;750.654175;192.154343;794.995178;1132.387329;223.709152
42;797.446655;858.227966;200.806107;755.670715;748.586792;195.884705;837.0354;1157.098267;366.015045;784.345276;753.245483;194.746094;795.057373;1134.658813;224.147232
43;795.627136;860.790405;202.498596;753.483765;751.347961;197.6129;837.046692;1158.678589;366.885559;781.967407;755.836609;197.276947;794.774353;1137.459961;224.316025
44;793.971802;863.525696;203.838272;750.902527;753.805176;199.742508;837.440186;1160.181885;367.446472;779.601746;758.696899;198.720947;794.65863;1139.97583;225.143692
45;791.597961;866.091492;205.457169;748.328796;756.725281;201.30603;837.950867;1161.564819;367.421509;777.178833;761.36676;199.794708;794.320129;1142.15686;225.879807
46;789.698364;868.679321;206.892975;745.827759;759.408325;202.58812;838.218933;1163.165283;367.769592;774.789429;763.85199;201.851746;793.513123;1144.906128;226.481354
47;787.696289;871.08606;207.939255;743.745667;762.176575;203.505783;838.217163;1164.449463;368.103119;772.351013;766.151672;202.897781;793.762878;1147.397949;227.551956
48;786.066284;873.408997;209.197861;741.282776;765.006653;205.392838;838.278076;1166.020508;369.073822;769.813416;769.140991;203.65419;793.404907;1149.849854;228.174561
49;784.427856;875.972534;209.744598;738.396912;767.429932;206.644394;838.265442;1167.458252;369.71524;767.362122;771.534607;205.450912;792.918091;1151.972778;228.866058
50;782.978638;878.244507;210.415588;736.066101;770.27832;206.918823;838.341736;1168.713013;369.941559;765.598694;773.838989;205.909882;792.66864;1154.3720090000002;229.7474515
51;780.94635;881.132935;211.373566;734.020508;773.179077;207.955078;838.469299;1170.210571;370.276184;762.52124;776.536072;206.625351;792.419189;1156.77124;230.628845
52;779.395508;883.081421;211.898331;731.658997;775.760986;208.964905;838.371887;1171.258667;370.791779;760.619507;778.916016;207.428955;792.58136;1159.230713;230.873871
53;777.580261;885.581848;213.061035;729.398926;778.27356;209.262619;838.44873;1172.541382;371.597565;758.264038;781.571045;208.356232;793.070435;1161.171753;231.012863
54;775.813293;888.075989;213.572632;726.978699;781.377441;209.668716;838.844421;1173.983765;372.245941;756.285828;784.016724;208.565735;792.553467;1163.546631;231.720245
55;774.415588;890.390625;213.612381;724.76123;783.789734;210.182938;839.319885;1175.165283;372.653961;753.194946;786.779114;208.879089;791.85791;1166.106445;232.636475
56;772.534241;892.944153;213.970612;722.389343;786.364746;210.856339;839.777344;1176.431641;372.908722;751.596985;789.035034;209.038788;791.943481;1168.036865;233.27652
57;770.963013;895.241699;214.259628;719.945068;788.832153;211.160477;840.165894;1177.699463;373.351318;749.587097;791.435242;209.583649;792.511169;1170.004395;233.748001
58;769.399231;897.629883;214.596085;718.420898;791.323853;210.809799;840.291931;1178.578979;373.607056;747.22229;794.060364;209.649307;792.638916;1172.407227;234.241135
59;767.740295;899.538391;215.149307;716.193054;794.379517;210.441345;840.311584;1179.904419;374.091644;745.137146;796.180725;209.5103;792.364502;1173.993774;234.94426
60;766.225647;902.172485;215.290497;714.007263;796.815491;210.288284;840.595886;1181.106689;374.598328;743.101868;798.59436;209.749969;791.846863;1176.177002;235.795197
61;764.826721;903.947144;215.236511;711.770996;799.1875;210.459229;840.896301;1182.105591;374.743134;741.211121;801.143311;209.843582;791.809509;1178.139648;236.391541
62;763.267761;906.354309;215.55571;709.892883;801.514587;210.443069;841.431213;1183.366211;375.011444;739.538818;803.185852;209.23465;792.46875;1180.164917;236.749374
63;761.913635;908.204895;215.458679;707.74762;803.827026;210.405029;841.717529;1184.436768;375.374939;737.327759;805.697266;209.220581;792.498474;1182.089233;237.379532
64;760.543579;910.625183;215.035538;706.351807;806.282227;209.365341;841.971436;1185.363403;375.800751;735.396179;807.61908;208.83606;792.748779;1183.550415;237.89151
65;759.327759;912.491577;214.935715;704.792297;808.815796;208.83696;842.036987;1186.603394;376.800598;733.941589;809.975037;208.383987;792.838135;1185.609009;238.52504
66;758.177551;914.624084;214.965759;702.95166;811.234802;208.892715;842.572754;1187.784424;377.433289;731.980286;812.190186;207.645401;793.163696;1187.545898;239.12854
67;756.779175;916.576965;214.930695;701.11084;813.323242;208.876144;843.434326;1188.629639;377.336182;730.44574;814.382446;207.444565;793.108582;1189.370728;239.850754
68;755.576721;918.598083;214.743652;699.554688;815.535461;208.452042;843.671753;1189.771729;377.373169;728.54657;816.339294;207.114319;793.021545;1190.91272;240.5047
69;754.952271;920.455444;214.413818;698.081116;817.792175;207.450424;843.735107;1190.861084;377.766144;727.332458;818.126892;206.748001;793.136902;1192.702148;240.888199
70;754.081726;922.151367;214.193253;697.03125;819.830383;206.859756;843.944092;1191.664429;378.272095;725.649231;820.455811;205.960007;793.742432;1194.573608;241.037231
71;753.079651;924.352783;213.344955;695.414185;821.781677;206.686172;844.116394;1192.722656;379.098907;724.572937;822.270813;205.422028;794.138916;1196.022827;241.491501
72;752.13446;925.837219;212.968018;694.019104;823.774414;206.110123;844.66333;1193.807739;379.74469;723.262939;824.517639;204.523071;794.07019;1197.719238;241.99765
73;751.538452;927.676758;212.915192;692.64978;826.159302;205.138763;845.284424;1194.786621;380.108887;722.279846;826.059875;203.958252;794.376343;1198.685303;242.097702
74;750.577454;929.295776;212.408157;691.493469;828.088013;204.17897;845.327454;1195.442139;380.441315;721.293213;828.209839;203.246582;794.791016;1200.400391;242.741058
75;749.801025;930.930542;211.774506;690.302429;830.05249;203.437363;845.995422;1196.424927;380.522949;719.677612;829.774719;202.400482;795.36792;1201.917358;243.29277
76;749.173401;932.901367;211.988297;689.183777;831.776733;202.613892;846.543579;1197.507568;380.758148;718.563538;831.675232;202.029419;795.82019;1203.348755;243.603241
77;747.859619;934.132019;211.562454;688.074707;833.759644;201.68396;846.951233;1198.478027;380.842926;717.054749;833.316833;201.387985;796.11145;1204.572876;244.079285
78;746.812012;935.785583;211.20047;686.843811;835.519653;200.944;846.996704;1199.194702;381.002563;716.314819;834.885559;200.69249;796.26355;1205.484863;244.68132
79;746.662842;937.455566;210.869629;685.810059;837.263855;200.061142;847.38739;1200.055664;381.574219;715.530457;836.735596;199.599197;796.538757;1206.922363;245.067673
80;746.10907;938.593262;210.448456;684.867676;838.832703;199.520035;847.813171;1200.856323;381.987;714.107605;838.172363;198.901443;796.839722;1208.362671;245.266632
81;745.139648;940.198486;209.825348;683.898743;840.523682;198.612732;848.353455;1201.641602;382.312408;713.282043;839.500977;198.090271;797.220703;1209.402832;245.564362
82;744.580383;941.752014;209.070892;682.967529;842.184998;197.679855;848.975342;1202.370117;382.618805;712.84729;841.535461;197.11673;796.958984;1210.678711;246.139633
83;744.385864;942.914368;208.679718;682.422241;843.710938;196.761795;849.290894;1203.078491;382.731995;711.933899;842.87915;195.783859;797.008911;1212.185669;246.424759
84;743.807922;944.163757;208.458221;682.036316;845.112732;195.245026;849.646057;1203.882202;382.782959;710.367615;844.860657;194.95813;797.415405;1213.090454;246.558029
85;742.995972;945.685486;207.722366;680.896118;846.884705;194.754623;849.905579;1204.681274;382.946228;710.112854;846.037048;193.974106;798.187805;1214.256714;246.481522
86;742.48938;946.983032;206.644333;680.171753;848.391052;193.765869;849.970947;1205.358643;383.147278;709.787048;847.251831;193.132355;798.672302;1215.379272;246.548569
87;742.376526;947.938965;206.076538;679.907166;849.851074;191.882126;849.846252;1206.04895;383.600189;709.074158;848.63739;192.026123;798.867737;1216.425903;246.809616
88;742.198181;949.387695;205.790924;678.816528;851.136169;191.526352;850.028076;1206.604248;383.792633;708.337646;849.944275;191.087006;799.534546;1216.980347;246.894089
89;742.099243;950.662048;204.952301;678.329407;852.52179;190.313187;850.429321;1207.348022;384.041229;707.777466;851.30249;190.235519;799.938843;1217.913452;247.096069
90;741.530457;951.652405;203.997147;677.901184;854.134644;189.033157;851.062378;1208.041504;384.300262;707.010498;852.546265;189.032562;800.402405;1219.268188;247.305725
91;741.192017;952.716003;203.362289;677.739868;855.370422;187.96138;851.528625;1208.608154;384.32724;706.39917;851.769348;188.203079;800.783875;1220.162964;247.486938
92;740.86615;954.052795;202.90979;676.858032;856.810791;187.055328;851.752502;1209.270508;384.355286;705.715698;854.888123;187.547958;801.103638;1220.822998;247.448044
93;740.351379;955.393311;201.976868;675.936707;858.064819;186.225372;851.976501;1209.661865;384.460388;705.203003;856.437561;186.225021;801.135498;1221.649658;247.570938
94;740.149658;956.264099;201.358994;676.105408;859.274902;184.618179;852.229248;1210.140747;384.574127;704.498962;857.284119;185.32193;801.334839;1222.649048;247.606003
95;739.87561;957.127075;200.747345;675.336609;860.639832;183.680298;852.546997;1210.668823;384.649811;704.590393;858.977722;184.311829;801.560303;1223.769531;247.515594
96;739.708984;958.350403;200.157089;674.739197;861.861938;182.541595;852.790771;1211.16748;384.755951;704.03656;860.175476;182.853409;802.021973;1224.554321;247.395966
97;739.407715;959.372131;199.500671;674.717651;862.911987;181.219849;853.194946;1211.590942;384.837463;703.261169;861.146423;181.680771;802.46051;1225.219727;247.230087
98;738.940796;960.339233;198.431335;674.23114;864.238403;179.913376;853.706543;1212.323608;384.589233;703.22113;861.952454;180.294159;802.644043;1225.890259;247.165909
99;738.525085;961.081909;197.527481;673.629517;865.320679;178.881271;854.142273;1212.99231;384.534424;702.968689;863.316406;179.851624;802.670593;1226.744751;247.173019
100;738.377075;962.176086;196.755936;672.981384;866.417664;178.453079;854.274292;1213.340698;384.494995;702.180664;864.485718;178.735641;803.041382;1227.52063;247.14418
101;738.543457;963.350952;195.818405;672.581055;867.569397;177.187271;854.326111;1213.692993;384.422821;701.690063;865.294434;177.688477;803.667847;1228.036133;247.308289
102;738.657532;964.275085;195.020081;672.631409;868.664124;175.19133;854.453613;1214.027222;384.352783;701.229126;866.084473;176.584961;804.045837;1228.484253;247.298798
103;738.202454;965.003784;194.108154;671.757263;869.906128;174.833618;854.498718;1214.366577;384.323151;700.613586;867.652832;175.111221;804.513977;1229.154541;247.061462
104;737.812622;965.736572;193.406509;671.048462;870.951477;174.010727;854.573303;1214.805298;384.291138;700.799133;868.709839;173.857651;804.958069;1229.784302;247.028915
105;737.506897;966.62262;192.664291;670.80127;871.951904;172.721283;854.704773;1215.248901;384.327911;700.530396;869.340637;172.838211;805.095764;1230.616943;246.931717
106;737.32196;967.508911;192.164551;670.611755;872.946533;171.438751;854.877625;1215.708496;384.27063;699.930969;870.152405;171.719955;805.266113;1231.18457;246.830612
107;737.037537;968.482849;191.264328;670.771362;873.977417;169.565704;855.120422;1216.24231;383.977936;699.363281;871.264771;170.602737;805.516174;1231.775269;246.778671
108;736.658081;969.083374;190.123734;669.907837;874.989563;168.450684;855.378052;1216.553467;383.837219;698.993713;872.520752;169.720154;805.856812;1232.236938;246.546356
109;736.519592;969.671875;188.729019;669.176331;875.928894;167.907516;855.559387;1216.830688;383.73584;698.042969;873.438416;168.47467;806.734802;1232.508545;245.983353
110;736.483704;970.255188;188.011948;668.94458;876.551758;166.555222;855.351868;1217.206299;383.952911;697.550049;873.767639;167.372452;807.236328;1232.82312;245.7043
111;736.376099;970.934631;187.214127;668.703735;877.554565;165.155731;855.674377;1217.379639;383.70932;697.765625;874.516724;165.968964;807.546082;1233.142578;245.649994
112;736.109619;971.710022;186.235611;668.530273;878.47052;163.801056;855.942993;1217.518921;383.522278;697.249573;875.396118;164.063919;807.791504;1233.620972;245.615005
113;735.607666;972.588318;185.382599;667.783203;878.960693;162.821411;856.392578;1217.585815;383.243256;696.844482;876.548279;162.920547;808.205383;1233.973145;245.371475
114;735.343933;973.254761;184.831802;667.219116;880.11377;161.306351;856.434143;1217.864868;383.131195;696.473511;877.528809;162.268814;808.379578;1234.267822;245.377304
115;735.023865;973.835571;184.270905;666.828796;880.926819;160.209763;856.372986;1218.15564;383.151733;695.232178;878.117249;161.023239;808.276917;1234.566284;245.43277
116;734.747742;974.313416;183.112396;666.906372;881.706055;158.283798;856.048889;1218.454102;383.39151;695.113525;878.745361;159.75386;808.66272;1234.862915;245.365707
117;734.312134;974.776794;181.71254;666.512146;882.654724;157.107819;856.243652;1218.593384;383.256256;695.224792;879.374268;158.274094;808.953674;1235.166382;245.14328
118;734.242859;975.346069;180.830246;666.035339;883.087524;156.149292;856.29187;1218.81189;383.136688;694.99707;879.973633;156.911133;809.39856;1235.482666;244.719986
119;734.07489;975.872498;180.218201;665.850464;884.185181;154.174713;856.262756;1219.028931;383.107666;694.615356;880.813965;155.43251;809.693359;1235.933838;244.415909
120;733.914429;976.503967;179.088867;665.086792;885.011169;153.507492;856.094727;1219.270264;383.170013;694.41925;881.540649;154.529022;809.879333;1236.251099;244.097336
121;733.446777;977.163147;178.074341;664.099365;885.363159;153.346115;856.136658;1219.467163;383.140961;693.793396;882.137878;153.398392;810.220337;1236.575317;243.819489
122;733.280212;977.720154;177.492935;664.312378;885.975159;151.221176;856.173462;1219.720459;383.084686;693.190918;882.900696;152.154144;810.493713;1236.825928;243.524567
123;733.328918;978.118225;176.8069;663.834045;886.831177;149.294449;856.349548;1220.01416;382.727875;693.20874;883.400513;151.000885;810.667236;1236.962036;243.341354
124;733.11322;978.653381;175.67868;663.543213;887.335327;148.820999;856.290283;1220.19519;382.691895;692.967957;883.985046;149.716919;810.688477;1237.217407;243.166885
125;732.92395;978.884399;174.538284;663.619568;887.967651;147.367599;856.303955;1220.390259;382.62326;692.531982;884.51593;148.25882;810.764954;1237.435913;242.85994
126;732.78833;979.327087;173.534698;663.279724;888.764221;145.93306;856.299011;1220.592773;382.526947;692.190674;885.176514;146.871078;810.92749;1237.627563;242.642761
127;732.683228;979.730286;172.852356;662.42157;889.432007;145.532761;856.261841;1220.743408;382.493134;692.119873;885.544983;145.973404;811.08075;1237.889526;242.358246
128;732.487671;980.089478;172.137512;662.104614;889.938782;144.377136;856.275757;1220.903564;382.356842;691.459106;886.035217;144.864105;811.135193;1238.053955;242.143982
129;732.270752;980.486267;171.301743;662.688477;890.38031;141.908264;856.762024;1221.162842;381.593719;691.513184;886.689636;143.181854;811.231812;1238.110107;242.060547
130;731.906555;980.722839;170.591507;662.590454;890.90979;140.829239;856.879333;1221.360718;381.341309;691.569336;887.19751;142.011505;811.126892;1238.327026;241.966278
131;731.568237;981.067871;169.886154;662.029846;891.407288;140.338379;856.420898;1221.391357;381.859589;691.217163;887.586792;141.069031;811.164429;1238.457031;241.755096
132;731.344971;981.481812;169.10173;662.034363;891.934265;139.122391;856.227783;1221.432129;381.899658;690.695984;887.954956;140.054962;811.42926;1238.460327;241.776443
133;731.496948;981.928406;168.284378;662.392761;892.451599;137.620071;856.650818;1221.615356;381.078125;690.407715;888.470764;139.09433;811.209412;1238.726807;241.5457
134;731.599731;982.274841;167.429382;662.050293;892.864868;136.508789;856.311829;1221.702515;381.203979;690.508179;888.995605;137.947632;811.235962;1238.857178;241.481201
135;731.438232;982.667603;166.565216;662.015869;893.379944;135.362427;856.105774;1221.720093;381.238892;690.437988;889.419922;136.975891;811.316162;1239.060547;241.30928
136;731.145325;983.055542;165.907852;661.907349;893.820007;134.388;856.030029;1221.832397;381.173737;690.159912;889.848022;135.631256;811.261169;1239.30835;241.121658
137;731.140808;983.322449;165.283417;661.660339;894.245667;133.560043;856.020996;1221.939209;381.100525;689.52655;890.497253;134.849258;811.222168;1239.481323;240.945084
138;731.081543;983.532227;164.83519;661.036438;894.63092;133.15477;855.975647;1221.987793;381.032349;689.371948;890.841064;133.997772;811.182556;1239.646118;240.783401
139;731.149841;983.670532;164.159744;660.190613;894.806274;132.786118;855.896118;1222.091309;380.904358;689.293091;891.180664;133.399597;811.193481;1239.83606;240.659821
140;730.994324;983.932739;163.337372;660.240051;895.274353;131.528397;855.798889;1222.174072;380.855957;689.058899;891.230957;132.682907;811.411133;1239.971558;240.490829
141;731.137268;983.901367;162.650223;660.694275;895.733643;129.908157;855.741028;1222.240845;380.813995;688.971985;891.526245;131.492981;811.393433;1240.128418;240.364349
142;730.917786;984.095825;162.251694;660.987732;896.153015;128.683258;855.689636;1222.265137;380.748199;689.039734;892.016968;129.944138;811.13147;1240.262695;240.298431
143;730.820984;984.242859;161.645554;660.54895;896.288208;128.382431;855.681946;1222.358276;380.724976;689.223511;892.311096;128.942413;811.040222;1240.451538;240.18956
144;730.953247;984.477661;160.963089;660.117493;896.579651;128.126709;855.700928;1222.360352;380.637329;689.180481;892.535095;128.206909;811.082275;1240.488892;240.119568
145;731.027039;984.639771;160.130417;659.872864;896.793518;127.508987;855.65155;1222.411133;380.569916;689.003357;892.778809;127.456955;811.196472;1240.49353;239.942627
146;730.996765;984.747986;159.554794;660.020874;896.918518;126.346405;855.715027;1222.523071;380.421997;688.922729;892.971191;126.536751;811.515076;1240.587036;239.369156
147;731.026123;984.82019;159.120987;660.621277;897.152405;124.431915;855.704956;1222.567383;380.215179;688.896545;893.234863;125.621521;811.305359;1240.671509;239.376297
148;731.155396;984.867249;158.383133;660.967651;897.442017;123.31514;855.599548;1222.625122;380.224396;688.789429;893.433167;124.742767;811.446594;1240.749756;239.331421
149;731.23468;984.955688;157.882874;660.62207;897.529846;123.254128;855.544922;1222.703613;380.152618;688.820435;893.530579;124.033981;811.187256;1240.713867;239.365891
150;731.229614;984.934326;157.428497;660.206299;897.619385;123.059929;855.549683;1222.728027;380.101074;688.968506;893.78949;123.0168;811.350342;1240.687988;239.316055
151;731.213379;984.897644;156.912704;660.036987;897.807434;122.426704;855.535706;1222.733887;380.013977;688.936951;894.041687;121.968933;811.451843;1240.709106;239.210678
152;731.193909;984.892334;156.743423;660.24231;897.932922;121.667885;855.481995;1222.813599;380.020081;688.942932;894.09668;121.127335;811.393921;1240.794067;239.159592
153;731.305237;984.838745;156.257858;660.411316;898.054749;120.618065;855.479492;1222.924194;379.813507;688.873474;894.070496;120.413719;811.390686;1240.734253;239.157501
154;731.183105;984.860229;155.852997;660.592407;898.068787;119.237419;855.546753;1222.951294;379.683563;688.801941;894.123291;119.642487;811.384888;1240.710938;239.122208
155;731.193359;984.888062;155.329971;660.563171;897.991882;118.503113;855.473511;1222.972534;379.61203;688.834351;894.284546;118.865944;811.371887;1240.729858;239.080582
156;731.106934;984.898804;154.856476;660.393616;898.085022;117.984238;855.375732;1223.022705;379.572052;688.863098;894.46936;118.146172;811.288879;1240.724854;239.088745
157;730.950928;984.943604;154.376633;660.343018;898.122742;117.495293;855.28363;1223.088013;379.479675;688.9328;894.755188;117.422897;811.216797;1240.724243;239.065948
158;730.893005;984.868713;154.021011;660.141663;898.23584;116.868156;855.210815;1223.089722;379.405975;688.816528;894.868958;116.540543;811.141907;1240.869751;238.839645
159;730.87793;984.790771;153.708786;660.200439;898.237732;116.272209;855.228699;1223.092041;379.366943;688.768616;894.739685;115.625877;810.94165;1240.888184;238.773743
160;730.866333;984.710083;153.237305;660.135254;898.112854;115.650864;855.137268;1223.102051;379.22345;688.77002;894.594238;115.065918;810.857788;1240.937012;238.597137
161;730.870422;984.74176;153.043259;660.51062;898.115234;114.673027;855.057129;1223.130493;379.12619;688.685547;894.706299;114.431107;811.016479;1240.797241;238.346939
162;730.756897;984.662903;152.83609;660.470642;898.141602;114.351334;854.981567;1223.134399;379.021881;688.723267;894.687439;114.301331;811.022339;1240.760132;238.19223
163;730.702698;984.658142;152.658676;660.31488;898.104797;114.441208;854.875122;1223.046387;378.875549;688.634399;894.62738;114.372604;810.880249;1240.699951;237.96875
164;730.725464;984.767212;152.582474;660.220642;898.181335;114.292961;854.832153;1223.012939;378.83255;688.430481;894.67804;114.372963;810.643188;1240.693237;237.905731
165;730.676331;984.708435;152.57074;660.244324;898.356628;113.622292;854.816711;1223.037964;378.717773;688.244995;894.880127;113.886734;810.748474;1240.563354;237.817947
166;730.53595;984.509399;152.379013;660.260742;898.367004;113.143745;854.699463;1222.971558;378.630188;688.277527;894.874878;113.594528;810.721252;1240.534912;237.604218
167;730.656799;984.5047;152.261429;660.233215;898.277283;113.009529;854.633484;1222.967529;378.545776;688.294373;894.699585;113.581863;810.753601;1240.395752;237.443237
168;730.655396;984.52832;152.183334;660.188904;898.242554;113.077293;854.534546;1222.953125;378.45285;688.243835;894.616943;113.647072;810.791809;1240.249878;237.390961
169;730.501831;984.450684;152.12468;660.146912;898.229065;113.147369;854.53772;1222.929321;378.26181;688.23645;894.622131;113.695351;810.693359;1240.185303;237.217484
170;730.531616;984.45636;152.05217;660.075439;898.236755;113.115913;854.428406;1222.803589;378.170959;688.16394;894.567322;113.646271;810.719788;1240.197876;237.001923
171;730.558716;984.352844;152.037903;660.068298;898.142822;113.070694;854.422424;1222.833618;377.97876;688.140442;894.554321;113.660927;810.836731;1240.04895;236.921707
172;730.551208;984.307983;151.973999;659.955811;898.119812;113.213142;854.383606;1222.788696;377.842712;688.099121;894.497314;113.657326;810.804077;1239.957153;236.811935
173;730.545593;984.236084;152.057053;659.862915;898.005737;113.330765;854.297791;1222.762695;377.697784;688.094788;894.434265;113.640465;811.085693;1239.696777;236.616928
174;730.501526;984.105591;152.094208;659.75293;897.877563;113.465096;854.221863;1222.712036;377.609467;688.117188;894.386108;113.604813;810.888;1239.762817;236.63591
175;730.550537;984.062317;152.003998;659.597778;897.742188;113.677299;854.184937;1222.705933;377.617828;688.117554;894.335754;113.610153;811.09259;1239.548096;236.534149
